Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.76029,0.0285442,0.0930105,-0.535636,-0.173772,-0.054893,-2.33527,-0.232515,-0.160227,-0.391315,0.703082,0.275387,-0.535636,0.298546,0.129644,-2.33527,-0.58559,-0.294647,-0.391315,0.0125118,-0.049303,-2.76029,0.0178893,0.0536903,-2.33527,0.102892,-0.068831,-0.391315,0.307547,-0.451505,-2.76029,-0.515917,-0.293746,-0.535636,-0.412949,-0.224115
-2.68987,0.0288515,0.0906374,-0.521906,-0.175085,-0.0535075,-2.29695,-0.225237,-0.157562,-0.382643,0.753019,0.2693,-0.521906,0.276596,0.126389,-2.29695,-0.534757,-0.289734,-0.382643,-0.00850946,-0.048032,-2.68987,0.0225995,0.0525261,-2.29695,0.0886917,-0.0675523,-0.382643,0.226701,-0.442189,-2.68987,-0.515039,-0.287047,-0.521906,-0.516754,-0.219241
-2.61944,0.0291588,0.0882643,-0.508176,-0.173145,-0.052122,-2.25862,-0.21796,-0.154897,-0.373972,0.779557,0.263214,-0.508176,0.265658,0.123134,-2.25862,-0.483923,-0.28482,-0.373972,-0.0251121,-0.0467611,-2.61944,0.0273098,0.0513619,-2.25862,0.0744913,-0.0662735,-0.373972,0.141362,-0.432872,-2.61944,-0.514161,-0.280348,-0.508176,-0.579895,-0.214368
-2.54902,0.0294661,0.0858911,-0.494446,-0.170137,-0.0507365,-2.22029,-0.210682,-0.152233,-0.3653,0.786043,0.257128,-0.494446,0.258241,0.119879,-2.22029,-0.43309,-0.279907,-0.3653,-0.0379612,-0.0454901,-2.54902,0.0320201,0.0501977,-2.22029,0.0602909,-0.0649947,-0.3653,0.053143,-0.423555,-2.54902,-0.513283,-0.27365,-0.494446,-0.629632,-0.209494
-2.47859,0.0297734,0.083518,-0.480716,-0.166857,-0.049351,-2.18197,-0.203404,-0.149568,-0.356628,0.770045,0.251041,-0.480716,0.251647,0.116624,-2.18197,-0.382256,-0.274993,-0.356628,-0.0466901,-0.0442191,-2.47859,0.0367303,0.0490335,-2.18197,0.0460905,-0.063716,-0.356628,-0.0356936,-0.414239,-2.47859,-0.512406,-0.266951,-0.480716,-0.675919,-0.20462
-2.40817,0.0300807,0.0811449,-0.466986,-0.160152,-0.0479655,-2.14364,-0.196127,-0.146903,-0.347956,0.744432,0.244955,-0.466986,0.254907,0.113369,-2.14364,-0.331423,-0.270079,-0.347956,-0.053659,-0.0429481,-2.40817,0.0414406,0.0478693,-2.14364,0.0318901,-0.0624372,-0.347956,-0.124734,-0.404922,-2.40817,-0.511528,-0.260253,-0.466986,-0.678335,-0.199746
-2.33774,0.030388,0.0787718,-0.453256,-0.152955,-0.04658,-2.10532,-0.188849,-0.144239,-0.339285,0.715649,0.238868,-0.453256,0.259389,0.110114,-2.10532,-0.280589,-0.265166,-0.339285,-0.0600651,-0.0416771,-2.33774,0.0461508,0.0467051,-2.10532,0.0176897,-0.0611585,-0.339285,-0.213324,-0.395606,-2.33774,-0.51065,-0.253554,-0.453256,-0.674349,-0.194872
-2.26732,0.0306953,0.0763986,-0.439526,-0.143881,-0.0451945,-2.06699,-0.181572,-0.141574,-0.330613,0.667454,0.232782,-0.439526,0.267528,0.10686,-2.06699,-0.229755,-0.260252,-0.330613,-0.0630633,-0.0404061,-2.26732,0.0508611,0.0455409,-2.06699,0.00348924,-0.0598797,-0.330613,-0.298049,-0.386289,-2.26732,-0.509772,-0.246855,-0.439526,-0.645275,-0.189999
-2.19689,0.0310026,0.0740255,-0.425796,-0.133955,-0.043809,-2.02866,-0.174294,-0.138909,-0.321941,0.610292,0.226696,-0.425796,0.276735,0.103605,-2.02866,-0.178922,-0.255338,-0.321941,-0.0646322,-0.0391351,-2.19689,0.0555714,0.0443767,-2.02866,-0.0107112,-0.058601,-0.321941,-0.376706,-0.376972,-2.19689,-0.508894,-0.240157,-0.425796,-0.604442,-0.185125
-2.12647,0.0313099,0.0716524,-0.412066,-0.123245,-0.0424235,-1.99034,-0.167016,-0.136245,-0.31327,0.54813,0.220609,-0.412066,0.285172,0.10035,-1.99034,-0.128088,-0.250425,-0.31327,-0.0654908,-0.0378641,-2.12647,0.0602816,0.0432125,-1.99034,-0.0249116,-0.0573222,-0.31327,-0.449433,-0.367656,-2.12647,-0.508016,-0.233458,-0.412066,-0.551749,-0.180251
