iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,782.043,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,768.614,1,37.1715,37.9056,59.4746,16.4829,1.425,1.425,1.16962,1.46202,1.53047,1.4745
3,762.901,1,38.4957,58.3866,69.0902,15.2823,1.35375,1.35375,1.14,1.425,1.65659,1.48698
4,755.425,1,37.9316,57.3778,69.2409,20.2318,1.28606,1.28606,1.11113,1.38892,1.61464,1.44933
5,744.566,1,38.8835,64.8323,69.3609,24.0093,1.22176,1.22176,1.083,1.35375,1.57376,1.41263
6,740.214,1,37.5657,61.1654,67.3767,21.7646,1.16067,1.16067,1.05558,1.31947,1.53391,1.37716
7,733.818,1,36.5442,63.2163,57.2954,23.8501,1.10264,1.10264,1.02885,1.28606,1.49507,1.34228
8,724.179,1,36.9852,79.4211,73.7893,19.9261,1.04751,1.04751,1.0028,1.2535,1.45721,1.3083
9,721.36,1,35.6901,71.5202,85.5415,19.9917,0.995131,0.995131,0.977407,1.35731,1.42032,1.27517
10,717.316,1,33.2015,75.8399,80.6692,22.247,0.945374,0.945374,0.952659,1.53099,1.38435,1.24288
11,710.021,1,32.07,85.9081,74.7037,20.2711,0.898105,0.898105,0.928537,1.49222,1.3493,1.21141
12,707.882,1,33.3127,100.736,64.9236,19.7394,0.8532,0.8532,0.905026,1.48025,1.31513,1.29717
13,697.962,1,32.1016,90.2274,64.8641,18.535,0.81054,0.81054,0.88211,1.44276,1.28183,1.26432
14,692.928,1,28.6105,151.57,60.0021,14.5775,0.770013,0.770013,0.859775,1.40623,1.24938,1.27461
15,680.709,1,29.6564,154.589,55.6227,22.238,0.731512,0.731512,0.838005,1.37063,1.21774,1.24234
16,674.873,1,29.9395,148.196,53.0189,27.2028,0.694937,0.694937,0.816786,1.33592,1.18691,1.21088
17,665.946,1,28.4806,130.287,50.8449,25.9935,0.66019,0.66019,0.797211,1.32625,1.1698,1.18022
18,662.585,1,28.7343,141.613,44.6449,29.0505,0.627181,0.627181,0.795489,1.47055,1.14018,1.15034
19,654.675,1,28.2604,129.107,43.849,30.5575,0.595821,0.595821,0.775347,1.59384,1.11131,1.12121
20,639.674,1,27.4349,180.631,39.1024,28.1946,0.56603,0.56603,0.755715,1.55349,1.08317,1.09282
21,635.796,1,27.4847,204.968,38.611,27.7182,0.537729,0.537729,0.736579,1.51415,1.05574,1.06515
22,631.58,1,26.8526,275.522,40.5809,29.1288,0.510842,0.510842,0.754981,1.52312,1.02901,1.03818
23,622.857,1,25.8769,261.296,46.0804,27.152,0.4853,0.4853,0.779256,1.53924,1.00295,1.01189
24,611.734,1,27.2633,274.547,43.1266,26.3415,0.461035,0.461035,0.759525,1.51388,0.977558,0.98627
25,602.338,1,26.9951,230.791,43.8465,26.5357,0.437984,0.437984,0.740293,1.47555,0.974527,0.961297
26,595.416,1,26.2089,237.868,41.1534,29.5575,0.416084,0.416084,0.733687,1.43819,0.970484,0.936957
27,589.301,1,26.6445,240.918,43.2043,26.5103,0.39528,0.39528,0.715224,1.41566,0.945911,0.913233
28,582.763,1,26.316,195.691,41.0648,30.3129,0.375516,0.375516,0.727881,1.37982,0.93263,0.890109
29,579.13,1,24.7207,247.623,44.7684,25.2963,0.35674,0.35674,0.747802,1.48302,0.909015,0.867571
30,573.912,1,25.267,248.608,42.9147,27.6138,0.338903,0.338903,0.738079,1.65465,0.936894,0.845604
31,563.423,1,25.6592,240.427,40.1333,25.8981,0.321958,0.321958,0.719391,1.63877,0.956252,0.824192
32,555.791,1,24.8746,269.636,37.2365,28.1122,0.30586,0.30586,0.723154,1.68191,0.93204,0.803323
33,548.412,1,24.8627,256.776,36.2352,27.1877,0.290567,0.290567,0.710272,1.94244,0.93628,0.782983
34,544.643,1,24.9689,254.648,34.9376,27.698,0.276039,0.276039,0.713796,1.89326,1.0357,0.763157
35,532.644,1,24.2211,239.356,33.5049,27.1762,0.262237,0.262237,0.7212,1.84532,1.00947,0.743834
36,524.802,1,24.1451,195.71,32.4042,27.5612,0.249125,0.249125,0.716958,1.7986,1.00131,0.724999
37,515.842,1,23.8378,183.134,33.7463,24.3885,0.236669,0.236669,0.73207,1.75306,1.05053,0.706642
38,510.892,1,23.6115,191.395,34.2406,24.1151,0.224835,0.224835,0.734047,1.70867,1.06002,0.688749
39,506.964,1,23.689,163.112,31.3627,26.4997,0.213594,0.213594,0.735368,1.6654,1.04954,0.67131
40,499.456,1,23.8598,211.678,30.532,25.5781,0.202914,0.202914,0.729463,1.62951,1.06882,0.663198
41,490.571,1,23.344,152.268,32.0733,27.9576,0.192768,0.192768,0.753643,1.62474,1.04472,0.646405
42,481.842,1,23.4439,161.929,30.4164,27.2202,0.18313,0.18313,0.742088,1.5836,1.07093,0.63191
43,478.746,1,23.2763,141.62,25.5573,27.8696,0.173973,0.173973,0.740997,1.56754,1.17609,0.677868
44,469.481,1,23.6242,132.01,27.3218,29.0549,0.165275,0.165275,0.734731,1.52785,1.14631,0.660704
45,464.103,1,23.2251,157.632,26.1695,29.6714,0.157011,0.157011,0.747684,1.48917,1.14383,0.662373
46,460.034,1,23.2355,152.438,25.2536,31.1884,0.14916,0.14916,0.749001,1.45146,1.22942,0.661477
47,451.207,1,22.9534,192.927,26.1807,29.6476,0.141702,0.141702,0.738634,1.41471,1.19829,0.644728
48,441.601,1,22.977,175.368,27.3525,30.122,0.134617,0.134617,0.741425,1.40173,1.16795,0.628403
49,432.646,1,23.4178,187.81,27.9459,29.2227,0.127886,0.127886,0.722651,1.51751,1.13838,0.612492
50,423.645,1,23.1007,138.459,26.989,29.9459,0.121492,0.121492,0.729344,1.47909,1.10955,0.596983
51,418.779,1,23.0515,146.841,27.3646,29.912,0.115417,0.115417,0.729994,1.44164,1.08146,0.581867
52,414.484,1,23.1054,139.349,29.312,29.4512,0.109647,0.109647,0.727439,1.40513,1.05407,0.567134
53,408.996,1,23.1765,122.385,28.5932,32.0038,0.104164,0.104164,0.727779,1.36955,1.02739,0.552774
54,406.829,1,23.032,134.709,28.5138,31.4728,0.098956,0.098956,0.729927,1.33514,1.02517,0.538777
55,401.904,1,22.9642,143.746,27.3143,31.3424,0.0940082,0.0940082,0.732548,1.50802,1.06325,0.525135
56,403.592,1,23.2069,160.538,28.3576,30.8258,0.0893078,0.0893078,0.724063,1.55644,1.06439,0.511838
57,401.242,1,23.1731,152.784,29.1875,31.3016,0.0848424,0.0848424,0.724454,1.59225,1.04262,0.498878
58,392.592,1,23.1922,158.97,28.949,31.2217,0.0806003,0.0806003,0.727164,1.61146,1.03314,0.486246
59,390.671,1,23.1333,153.594,30.3806,29.3411,0.238015,0.0756205,0.735753,1.67928,1.00699,0.497156
60,382.258,1,23.0337,150.255,29.0723,30.038,0.226114,0.0718395,0.7362,1.66897,1.03165,0.490355
61,377.223,1,23.0982,136.915,27.9689,30.8107,0.214809,0.0682475,0.733289,1.62671,1.03279,0.477939
62,374.306,1,23.1091,120.905,27.9229,30.038,0.365806,0.0628323,0.731885,1.58552,1.07604,0.472275
63,368.513,1,23.123,128.316,28.0576,30.4629,0.409283,0.0592291,0.732222,1.54537,1.0551,0.460317
64,364.413,1,23.047,120.271,27.1509,31.1798,0.388819,0.0562677,0.737018,1.50624,1.07034,0.448661
65,358.638,1,23.1875,121.929,26.4929,31.4872,0.369378,0.0534543,0.735204,1.4681,1.06705,0.437301
66,354.728,1,23.0803,134.359,26.642,30.7708,0.458434,0.0503655,0.734254,1.43093,1.09286,0.430443
67,350.593,1,23.2292,125.095,27.5473,32.319,0.499936,0.0476407,0.730831,1.3947,1.07346,0.419544
68,347.653,1,23.1583,132.544,27.2752,31.9544,0.525273,0.0452095,0.733022,1.35938,1.05308,0.408921
69,350.811,1,23.3142,144.815,27.3895,32.4336,0.525303,0.0467233,0.733319,1.32496,1.05119,0.411656
70,342.616,1,23.1498,134.016,26.2628,32.3644,0.499038,0.0443871,0.733217,1.29141,1.12319,0.401282
71,340.174,1,23.0632,128.081,26.4256,31.6121,0.524833,0.0421325,0.737316,1.26751,1.09475,0.402116
72,335.752,1,23.054,117.798,26.5996,32.2073,0.561985,0.0391941,0.737249,1.23542,1.07794,0.391934
73,330.536,1,23.1466,110.407,27.3589,32.2603,0.577398,0.0363777,0.737779,1.21727,1.05064,0.41518
74,327.563,1,23.0494,108.858,26.2876,32.4206,0.597017,0.0345965,0.736953,1.18644,1.10857,0.404667
75,325.569,1,23.0644,110.767,25.9988,32.6662,0.610637,0.0331818,0.734918,1.16483,1.12093,0.394421
76,326.259,1,23.0794,103.664,26.1871,31.6816,0.585692,0.0346919,0.738091,1.13534,1.09858,0.426055
77,322.253,1,23.0016,101.255,25.9658,31.7297,0.578266,0.0338206,0.740147,1.10659,1.11302,0.415267
78,321.988,1,23.0339,109.44,26.4631,32.2693,0.578264,0.0332361,0.738811,1.12329,1.09205,0.404753
79,322.527,1,23.0674,109.635,27.0893,31.6444,0.60053,0.0329864,0.736327,1.11681,1.08837,0.394504
80,317.93,1,23.0721,111.175,27.4721,31.8993,0.60049,0.031507,0.736195,1.17177,1.077,0.389103
81,316.912,1,23.0323,109.942,27.3008,32.039,0.610639,0.0306004,0.740359,1.1421,1.07411,0.384139
82,315.777,1,23.0602,116.722,27.1312,32.262,0.575182,0.0321092,0.735349,1.11318,1.07682,0.380656
83,317.991,1,23.0187,110.151,26.9904,32.3832,0.603698,0.0312316,0.735109,1.09393,1.08549,0.390239
84,316.23,1,23.0218,112.996,26.9215,32.6503,0.603689,0.0308989,0.735049,1.11106,1.10264,0.380358
85,315.78,1,22.984,122.329,27.2082,32.5955,0.603689,0.030452,0.74417,1.12434,1.07472,0.374953
86,313.661,1,23.0219,120.173,26.8018,32.9795,0.577926,0.0311567,0.736108,1.13187,1.04751,0.379019
87,313.334,1,22.8766,113.983,25.3784,33.5549,0.600929,0.0302621,0.739492,1.10321,1.08836,0.369422
88,309.493,1,22.856,103.124,26.2954,33.6787,0.600906,0.0297312,0.737231,1.07527,1.07959,0.360068
89,312.339,1,22.9134,102.239,26.6912,34.0824,0.600918,0.030953,0.738321,1.04805,1.06746,0.351342
90,312.445,1,22.9486,95.1468,27.0575,33.1065,0.578983,0.0316191,0.738375,1.02151,1.05901,0.358612
91,311.347,1,22.9591,96.6462,27.7212,33.4858,0.621081,0.029324,0.740314,1.0161,1.03219,0.349532
92,304.985,1,22.9612,100.081,28.5157,32.7957,0.630816,0.0268144,0.734738,0.990373,1.00606,0.352447
93,305.706,1,23.0233,99.874,28.8254,32.8945,0.651138,0.0258295,0.736452,1.01743,0.997959,0.359911
94,311.208,1,22.9879,102.529,29.0312,32.4278,0.610702,0.0292235,0.737218,1.07602,0.993113,0.37688
95,306.609,1,22.9741,97.3413,29.1653,31.8787,0.600892,0.028265,0.736037,1.10635,1.00333,0.367337
96,307.318,1,22.9638,94.1774,28.8186,32.4317,0.593971,0.0293951,0.73728,1.07834,1.00472,0.358036
97,305.896,1,22.8905,92.2067,28.7947,32.6525,0.615278,0.0281,0.73811,1.05103,1.01663,0.34897
98,301.666,1,22.899,88.3563,28.8349,33.7979,0.641667,0.025346,0.734272,1.02442,1.01126,0.340134
99,303.051,1,22.8539,86.8133,28.6856,33.5333,0.648698,0.0251701,0.735906,0.998481,1.02927,0.344148
100,305.424,1,22.9004,82.7596,28.1849,34.5283,0.695883,0.0233553,0.738731,0.997541,1.04603,0.351356
101,300.167,1,22.847,85.7925,28.5962,35.4059,0.695848,0.0220943,0.742536,0.990932,1.03659,0.342459
102,298.507,1,22.8319,88.4002,28.0713,35.2602,0.702794,0.0208082,0.738526,1.01243,1.04024,0.334459
103,293.574,1,22.9155,90.7055,28.0942,33.1548,0.725158,0.0177444,0.737183,1.01208,1.03815,0.348343
104,295.85,1,22.8805,91.5086,27.1947,33.7509,0.698448,0.0199991,0.739395,0.998072,1.0424,0.34808
105,298.134,1,22.9805,94.3962,26.6463,33.015,0.698458,0.0205615,0.738149,1.01735,1.06292,0.370352
106,294.36,1,22.9073,96.3605,26.8621,33.6828,0.718042,0.0182277,0.739449,1.00963,1.04841,0.361971
107,296.129,1,22.8449,94.6566,26.4706,34.1665,0.789326,0.0146199,0.736409,1.01181,1.06093,0.352806
108,292.197,1,22.8219,93.0696,25.7177,34.4773,0.736899,0.0164083,0.737121,0.986193,1.08921,0.359599
109,288.019,1,22.7846,94.787,25.2956,33.9619,0.736867,0.0151404,0.738296,0.962243,1.08433,0.350493
110,288.697,1,22.868,92.6355,25.2445,34.3321,0.765222,0.0135189,0.735764,0.968157,1.10055,0.342242
111,286.796,1,22.8433,95.4169,25.27,34.1631,0.819203,0.00849432,0.735074,0.962724,1.09683,0.34756
112,286.914,1,22.8165,100.126,25.3146,33.8326,0.833629,0.00754277,0.736692,0.938347,1.07312,0.348563
113,280.811,1,22.8001,98.144,25.665,33.5171,0.84295,2.22045e-16,0.740702,0.914588,1.0756,0.350424
114,282.949,1,22.8689,96.8413,24.9827,34.0455,0.854928,2.22045e-16,0.740704,0.89143,1.09947,0.348259
115,282.326,1,22.8966,95.7273,24.4966,33.3916,0.842065,2.22045e-16,0.739462,0.95195,1.12273,0.359787
116,282.907,1,22.7656,96.0354,24.9822,33.6588,0.848257,2.22045e-16,0.744217,0.951032,1.0943,0.350677
117,279.358,1,22.7815,94.1994,25.1793,33.8061,0.837165,2.22045e-16,0.743454,0.926951,1.07847,0.341798
118,284.779,1,22.8512,96.2663,25.0621,34.65,0.866633,2.22045e-16,0.742087,0.90348,1.08721,0.333143
119,283.5,1,22.8118,96.1709,25.3765,34.2599,0.8599,2.22045e-16,0.745156,0.880603,1.07703,0.33444
