Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.75135,6.06815e-06,1.15383e-06,8.7395,0.000154066,9.31759e-05,1.56204,0.0052276,0.00254626,1.6959,0.0226241,0.0137097,All
4.14345,3.22716e-05,7.47923e-06,9.34108,0.000345772,0.000237162,10.3782,0.0279223,0.200068,2.79119,0.039449,0.0484538,All
4.53556,0.000125076,3.49496e-05,9.94266,0.000699608,0.000541593,19.1943,0.0210617,0.418775,3.88649,0.0484195,0.0972064,All
4.92766,0.000378378,0.000126292,10.5442,0.00129572,0.00112742,28.0105,0.0144861,0.573822,4.98178,0.0517997,0.152486,All
5.31976,0.000940631,0.000371878,11.1458,0.00222398,0.00216716,36.8267,0.0100417,0.680572,6.07708,0.0518402,0.209469,All
5.71187,0.00199928,0.000928793,11.7474,0.00357366,0.00388781,45.6428,0.00712225,0.755345,7.17237,0.0500302,0.265378,All
6.10397,0.00374853,0.00203011,12.349,0.00542148,0.0065669,54.459,0.00517356,0.808986,8.26766,0.0472728,0.318723,All
6.49608,0.00635683,0.0039809,12.9506,0.00781995,0.0105214,63.2751,0.00384097,0.848364,9.36296,0.044099,0.368783,All
6.88818,0.00994826,0.0071439,13.5521,0.0107883,0.0160901,72.0913,0.00290725,0.877875,10.4582,0.0408152,0.415287,All
7.28028,0.0146,0.0119212,14.1537,0.0143073,0.0236121,80.9074,0.00223822,0.900399,11.5535,0.0375938,0.458216,All
7.67239,0.0203475,0.0187367,14.7553,0.018319,0.0334031,89.7236,0.00174912,0.917866,12.6488,0.0345274,0.497697,All
8.06449,0.0271855,0.0280206,15.3569,0.0227301,0.0457331,98.5397,0.0013851,0.931605,13.7441,0.0316614,0.533925,All
8.4566,0.035061,0.0401917,15.9585,0.0274193,0.0608069,107.356,0.00110984,0.942548,14.8394,0.0290133,0.567133,All
8.8487,0.043859,0.0556366,16.56,0.0322469,0.0787507,116.172,0.000898699,0.951362,15.9347,0.0265843,0.597561,All
9.2408,0.0533889,0.0746823,17.1616,0.0370651,0.0996032,124.988,0.000734664,0.958533,17.03,0.0243667,0.625446,All
9.63291,0.0633806,0.0975653,17.7632,0.0417277,0.123315,133.804,0.000605748,0.964419,18.1253,0.0223479,0.651011,All
10.025,0.0734944,0.124402,18.3648,0.0460993,0.14975,142.62,0.000503368,0.969291,19.2206,0.0205133,0.674468,All
10.4171,0.0833442,0.155166,18.9664,0.050062,0.178697,151.437,0.000421286,0.973354,20.3159,0.0188473,0.696009,All
10.8092,0.0925305,0.189674,19.5679,0.0535202,0.209881,160.253,0.000354903,0.976765,21.4112,0.0173349,0.715811,All
11.2013,0.100677,0.227593,20.1695,0.0564034,0.242975,169.069,0.000300788,0.979648,22.5065,0.0159616,0.734034,All
11.5934,0.107462,0.268448,20.7711,0.0586666,0.277619,177.885,0.000256348,0.982097,23.6018,0.014714,0.750822,All
11.9855,0.112647,0.311656,21.3727,0.0602896,0.313432,186.701,0.000219605,0.98419,24.6971,0.0135797,0.766307,All
12.3776,0.116086,0.356558,21.9743,0.0612745,0.350029,195.517,0.000189035,0.985988,25.7924,0.0125476,0.780607,All
12.7697,0.117731,0.402457,22.5758,0.0616429,0.387031,204.334,0.000163451,0.987538,26.8877,0.0116075,0.793827,All
13.1618,0.117626,0.448655,23.1774,0.0614322,0.424079,213.15,0.000141923,0.988881,27.9829,0.0107503,0.806064,All
13.5539,0.115891,0.494487,23.779,0.0606916,0.460837,221.966,0.000123715,0.99005,29.0782,0.00996785,0.817404,All
13.9461,0.112707,0.539348,24.3806,0.0594792,0.497006,230.782,0.000108243,0.991071,30.1735,0.00925272,0.827924,All
14.3382,0.108294,0.582712,24.9822,0.057858,0.532319,239.598,9.50346e-05,0.991965,31.2688,0.00859837,0.837695,All
14.7303,0.102894,0.624144,25.5837,0.0558931,0.566549,248.414,8.37122e-05,0.992752,32.3641,0.00799892,0.84678,All
15.1224,0.0967517,0.663305,26.1853,0.0536494,0.599511,257.23,7.39677e-05,0.993446,33.4594,0.00744913,0.855236,All
15.5145,0.0901038,0.699951,26.7869,0.0511895,0.631055,266.047,6.55494e-05,0.99406,34.5547,0.00694426,0.863114,All
15.9066,0.0831672,0.733927,27.3885,0.0485721,0.661069,274.863,5.8251e-05,0.994605,35.65,0.00648012,0.870463,All
16.2987,0.0761332,0.765159,27.99,0.045851,0.689474,283.679,5.19023e-05,0.99509,36.7453,0.00605293,0.877323,All
16.6908,0.0691631,0.79364,28.5916,0.0430745,0.716224,292.495,4.63618e-05,0.995523,37.8406,0.00565929,0.883734,All
17.0829,0.0623882,0.819423,29.1932,0.0402849,0.741297,301.311,4.1512e-05,0.99591,38.9359,0.00529617,0.889731,All
17.475,0.0559095,0.842604,29.7948,0.0375184,0.764697,310.127,3.72545e-05,0.996256,40.0312,0.00496083,0.895346,All
17.8671,0.0498008,0.863316,30.3964,0.0348055,0.786448,318.944,3.35066e-05,0.996568,41.1265,0.00465082,0.900608,All
18.2592,0.0441115,0.881713,30.9979,0.032171,0.80659,327.76,3.01986e-05,0.996848,42.2218,0.00436392,0.905543,All
18.6513,0.0388697,0.897967,31.5995,0.0296344,0.825175,336.576,2.72715e-05,0.997102,43.3171,0.00409813,0.910175,All
19.0434,0.0340865,0.912255,32.2011,0.0272108,0.842267,345.392,2.46753e-05,0.99733,44.4123,0.00385166,0.914527,All
19.4355,0.0297591,0.924758,32.8027,0.0249108,0.857938,354.208,2.23671e-05,0.997537,45.5076,0.00362288,0.918619,All
19.8276,0.0258742,0.935651,33.4043,0.0227414,0.872265,363.024,2.03106e-05,0.997725,46.6029,0.00341031,0.922469,All
20.2197,0.0224107,0.945104,34.0058,0.0207066,0.885327,371.84,1.84744e-05,0.997896,47.6982,0.00321263,0.926095,All
20.6118,0.0193422,0.953277,34.6074,0.0188076,0.897206,380.657,1.68315e-05,0.998052,48.7935,0.00302861,0.929512,All
21.0039,0.0166392,0.96032,35.209,0.0170435,0.907983,389.473,1.53587e-05,0.998193,49.8888,0.00285718,0.932734,All
21.396,0.0142705,0.966369,35.8106,0.0154116,0.917738,398.289,1.40359e-05,0.998323,50.9841,0.00269731,0.935775,All
21.7881,0.0122045,0.97155,36.4122,0.0139079,0.926551,407.105,1.28457e-05,0.998441,52.0794,0.00254812,0.938646,All
22.1802,0.0104104,0.975976,37.0137,0.012527,0.934496,415.921,1.17729e-05,0.99855,53.1747,0.00240876,0.94136,All
22.5723,0.00885855,0.979746,37.6153,0.0112633,0.941647,424.737,1.08043e-05,0.998649,54.27,0.00227849,0.943926,All
22.9644,0.00752109,0.982951,38.2169,0.0101101,0.94807,433.554,9.92838e-06,0.998741,55.3653,0.00215662,0.946355,All
23.3566,0.00637227,0.985669,38.8185,0.00906092,0.953831,442.37,9.135e-06,0.998825,56.4606,0.00204252,0.948653,All
23.7487,0.00538849,0.987969,39.4201,0.00810869,0.958991,451.186,8.41529e-06,0.998902,57.5559,0.00193562,0.950831,All
24.1408,0.00454842,0.989913,40.0216,0.00724658,0.963606,460.002,7.76147e-06,0.998973,58.6512,0.00183537,0.952896,All
24.5329,0.00383293,0.991552,40.6232,0.00646781,0.967727,468.818,7.16665e-06,0.999039,59.7465,0.00174132,0.954854,All
24.925,0.00322502,0.992933,41.2248,0.00576577,0.971403,477.634,6.62477e-06,0.9991,60.8418,0.001653,0.956713,All
25.3171,0.00270964,0.994094,41.8264,0.00513413,0.974678,486.45,6.13046e-06,0.999156,61.937,0.00157001,0.958477,All
25.7092,0.0022736,0.995068,42.428,0.00456686,0.977593,495.267,5.67895e-06,0.999208,63.0323,0.00149199,0.960154,All
26.1013,0.00190538,0.995885,43.0295,0.00405825,0.980184,504.083,5.26604e-06,0.999256,64.1276,0.00141857,0.961747,All
26.4934,0.00159498,0.99657,43.6311,0.00360295,0.982486,512.899,4.88795e-06,0.999301,65.2229,0.00134946,0.963263,All
26.8855,0.00133373,0.997143,44.2327,0.00319596,0.984529,521.715,4.54135e-06,0.999342,66.3182,0.00128435,0.964705,All
27.2776,0.00111419,0.997621,44.8343,0.00283265,0.98634,530.531,4.22325e-06,0.999381,67.4135,0.00122297,0.966078,All
27.6697,0.000929945,0.998021,45.4359,0.00250875,0.987945,539.347,3.93098e-06,0.999417,68.5088,0.00116509,0.967385,All
28.0618,0.000775519,0.998354,46.0374,0.00222032,0.989366,548.164,3.66216e-06,0.99945,69.6041,0.00111045,0.968631,All
28.4539,0.000646237,0.998632,46.639,0.00196377,0.990623,556.98,3.41464e-06,0.999482,70.6994,0.00105887,0.969819,All
28.846,0.000538125,0.998864,47.2406,0.00173579,0.991734,565.796,3.1865e-06,0.999511,71.7947,0.00101013,0.970952,All
29.2381,0.000447805,0.999057,47.8422,0.00153341,0.992716,574.612,2.97601e-06,0.999538,72.89,0.00096405,0.972033,All
29.6302,0.00037242,0.999217,48.4438,0.00135392,0.993584,583.428,2.78163e-06,0.999563,73.9853,0.000920469,0.973064,All
30.0223,0.000309555,0.99935,49.0453,0.00119485,0.994349,592.244,2.60195e-06,0.999587,75.0806,0.000879226,0.97405,All
30.4144,0.000257171,0.999461,49.6469,0.00105399,0.995025,601.06,2.4357e-06,0.999609,76.1759,0.000840177,0.974991,All
30.8065,0.000213552,0.999553,50.2485,0.00092935,0.995621,609.877,2.28175e-06,0.99963,77.2712,0.000803185,0.975891,All
31.1986,0.000177257,0.99963,50.8501,0.000819133,0.996146,618.693,2.13905e-06,0.999649,78.3664,0.000768125,0.976751,All
31.5907,0.000147074,0.999693,51.4517,0.000721732,0.996609,627.509,2.00668e-06,0.999668,79.4617,0.000734879,0.977574,All
31.9828,0.000121988,0.999746,52.0532,0.000635707,0.997017,636.325,1.88379e-06,0.999685,80.557,0.00070334,0.978362,All
32.3749,0.000101149,0.999789,52.6548,0.000559769,0.997376,645.141,1.76959e-06,0.999701,81.6523,0.000673404,0.979116,All
32.7671,8.38468e-05,0.999826,53.2564,0.00049277,0.997692,653.957,1.6634e-06,0.999716,82.7476,0.000644979,0.979837,All
33.1592,6.94867e-05,0.999855,53.858,0.000433683,0.99797,662.774,1.56458e-06,0.99973,83.8429,0.000617975,0.980529,All
33.5513,5.75732e-05,0.99988,54.4596,0.000381597,0.998215,671.59,1.47254e-06,0.999744,84.9382,0.00059231,0.981192,All
33.9434,4.7693e-05,0.999901,55.0611,0.0003357,0.998431,680.406,1.38676e-06,0.999756,86.0335,0.000567907,0.981827,All
34.3355,3.95018e-05,0.999918,55.6627,0.000295272,0.99862,689.222,1.30675e-06,0.999768,87.1288,0.000544694,0.982436,All
34.7276,3.27127e-05,0.999932,56.2643,0.000259672,0.998787,698.038,1.23208e-06,0.999779,88.2241,0.000522604,0.983021,All
35.1197,2.70871e-05,0.999944,56.8659,0.000228333,0.998933,706.854,1.16233e-06,0.99979,89.3194,0.000501573,0.983581,All
35.5118,2.24268e-05,0.999953,57.4675,0.000200752,0.999062,715.67,1.09714e-06,0.9998,90.4147,0.000481544,0.98412,All
35.9039,1.85669e-05,0.999961,58.069,0.000176486,0.999176,724.487,1.03617e-06,0.999809,91.51,0.000462461,0.984637,All
36.296,1.53704e-05,0.999968,58.6706,0.000155139,0.999275,733.303,9.79114e-07,0.999818,92.6053,0.000444272,0.985133,All
36.6881,1.27237e-05,0.999974,59.2722,0.000136366,0.999363,742.119,9.25682e-07,0.999826,93.7006,0.000426929,0.98561,All
37.0802,1.05326e-05,0.999978,59.8738,0.000119858,0.99944,750.935,8.75615e-07,0.999834,94.7959,0.000410386,0.986069,All
37.4723,8.71873e-06,0.999982,60.4753,0.000105344,0.999507,759.751,8.28672e-07,0.999842,95.8911,0.0003946,0.986509,All
37.8644,7.21735e-06,0.999985,61.0769,9.25862e-05,0.999567,768.567,7.84632e-07,0.999849,96.9864,0.000379531,0.986933,All
38.2565,5.97467e-06,0.999988,61.6785,8.13723e-05,0.999619,777.384,7.43291e-07,0.999856,98.0817,0.000365142,0.987341,All
38.6486,4.94618e-06,0.99999,62.2801,7.15168e-05,0.999665,786.2,7.04462e-07,0.999862,99.177,0.000351397,0.987733,All
39.0407,4.09496e-06,0.999991,62.8817,6.28558e-05,0.999705,795.016,6.67971e-07,0.999868,100.272,0.000338263,0.988111,All
39.4328,3.39047e-06,0.999993,63.4832,5.52451e-05,0.999741,803.832,6.33659e-07,0.999874,101.368,0.000325708,0.988475,All
39.8249,2.80742e-06,0.999994,64.0848,4.85577e-05,0.999772,812.648,6.01379e-07,0.999879,102.463,0.000313703,0.988825,All
40.217,2.32485e-06,0.999995,64.6864,4.26817e-05,0.9998,821.464,5.70993e-07,0.999884,103.558,0.00030222,0.989162,All
40.6091,1.92544e-06,0.999996,65.288,3.7519e-05,0.999824,830.28,5.42377e-07,0.999889,104.653,0.000291233,0.989487,All
