iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,825.129,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,817.047,1,36.3314,28.029,28.8289,28.9847,1.425,1.425,1.16962,1.69064,1.89746,1.46202
3,811.252,1,38.1484,30.5261,33.2217,24.4506,1.35375,1.35375,1.14,1.70675,1.99058,1.425
4,801.467,1,37.8395,33.038,31.2651,33.2976,1.28606,1.28606,1.11113,1.66353,1.98615,1.38892
5,796.667,1,37.1002,43.1315,31.1049,41.4911,1.22176,1.22176,1.083,1.69606,1.96897,1.35375
6,792.638,1,35.994,30.9284,37.0694,38.9644,1.16067,1.16067,1.05558,1.65312,1.97188,1.31947
7,791.05,1,34.904,30.9621,34.1066,38.7908,1.10264,1.10264,1.02885,1.6767,2.13897,1.28606
8,784.985,1,33.4154,34.3074,33.2599,32.6012,1.04751,1.04751,1.0028,1.64399,2.08481,1.2535
9,778.637,1,32.6471,39.0435,33.4105,38.4561,0.995131,0.995131,0.977407,1.67038,2.03202,1.22176
10,772.833,1,31.2031,44.9022,26.726,43.0806,0.945374,0.945374,0.952659,1.64514,2.03674,1.19082
11,756.011,1,31.8981,52.2823,23.8727,44.5014,0.898105,0.898105,0.928537,1.60349,1.98517,1.16067
12,754.074,1,32.5869,55.7807,25.4498,44.6738,0.8532,0.8532,0.905026,1.65406,2.13858,1.13128
13,751.349,1,31.0867,61.2124,30.0687,41.8032,0.81054,0.81054,0.88211,1.68948,2.08443,1.10264
14,743.976,1,28.3964,84.6032,22.1634,34.2577,0.770013,0.770013,0.859775,1.6467,2.03166,1.07472
15,733.332,1,28.7529,76.6683,27.881,39.0153,0.731512,0.731512,0.838005,1.605,1.98021,1.04751
16,723.943,1,28.7436,68.4867,22.8581,45.2701,0.694937,0.694937,0.816786,1.56436,1.93007,1.02098
17,721.379,1,28.0778,57.7863,20.5634,42.5911,0.66019,0.66019,0.796105,1.71628,1.97467,0.995131
