iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,677.646,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,677.43,1,22.5984,22.2224,18.5704,0.95,0.285,-0.509515,0.974679,0.974679,0.974679,1.05213
3,655.32,1,19.6667,24.1503,18.7107,0.9025,0.27075,-0.323594,0.95,0.95,0.95,1.02549
4,641.731,1,19.6845,22.9776,17.4475,0.857375,0.257212,-0.34203,0.925945,0.925945,0.925945,0.999527
5,641.128,1,18.8099,21.6138,18.5776,0.814506,0.244352,-0.345211,0.9025,0.9025,0.9025,0.974218
6,627.391,1,19.7162,22.9523,16.0706,0.773781,0.232134,-0.359129,0.879648,0.964566,0.879648,0.94955
7,625.602,1,18.3616,23.3074,17.0845,0.735092,0.220528,-0.300713,0.857375,0.995896,0.857375,0.925507
8,608.41,1,19.0936,23.1158,17.9234,0.698337,0.209501,-0.334652,0.835666,0.970679,0.835666,0.902073
9,605.81,1,17.7557,23.3586,16.3021,0.66342,0.199026,-0.255221,0.814506,0.946101,0.814506,0.879232
10,617.717,1,19.4615,21.9025,13.6202,0.630249,0.189075,-0.381341,0.793882,0.980834,0.793882,0.984873
11,600.463,1,19.1894,22.8141,16.8583,0.598737,0.179621,-0.365588,0.773781,0.955999,0.773781,0.959935
12,595.107,1,19.0671,22.4351,16.4499,0.5688,0.17064,-0.338503,0.754188,0.952366,0.754188,0.935629
13,589.109,1,19.9617,23.0249,17.8029,0.54036,0.162108,-0.396551,0.735092,0.930756,0.735092,1.07154
14,574.98,1,21.2992,23.697,16.2298,0.513342,0.154003,-0.454986,0.716479,0.936937,0.716479,1.0444
15,562.871,1,20.6679,24.3795,18.6861,0.487675,0.146302,-0.430134,0.698337,0.913213,0.698337,1.01796
16,561.7,1,20.423,23.3336,19.1629,0.463291,0.138987,-0.405204,0.680655,0.89009,0.680655,0.992184
17,551.253,1,19.5113,23.7179,19.4779,0.440127,0.132038,-0.354219,0.66342,0.867553,0.66342,0.967062
18,540.697,1,19.421,24.698,18.7191,0.41812,0.125436,-0.33685,0.646622,0.863878,0.646622,0.942575
19,537.145,1,19.5605,25.0376,19.7766,0.397214,0.119164,-0.343183,0.630249,0.842004,0.630249,1.02229
20,542.32,1,19.3861,24.9534,17.6,0.377354,0.113206,-0.345672,0.614291,0.820684,0.614291,1.06244
21,529.795,1,19.7226,25.5964,19.1664,0.358486,0.107546,-0.358269,0.598737,0.799904,0.598737,1.0979
22,525.688,1,19.2823,25.4016,19.1242,0.340562,0.102168,-0.348701,0.583577,0.77965,0.583577,1.18209
23,516.315,1,19.6646,25.4838,18.2041,1.00714,0.0900436,-0.367934,0.5688,0.759909,0.5688,1.26246
24,517.384,1,19.7211,25.48,18.1998,1.11762,0.0834273,-0.365365,0.554398,0.851766,0.554398,1.23049
25,509.676,1,20.0039,25.2957,19.6926,1.20122,0.0780788,-0.375378,0.54036,0.830199,0.54036,1.19934
26,507.971,1,20.1391,24.0705,18.7943,1.32296,0.072562,-0.381283,0.526678,0.809178,0.526678,1.16897
27,505.249,1,21.017,23.8824,20.1939,1.40723,0.0672906,-0.426158,0.513342,0.788689,0.513342,1.13937
28,496.053,1,20.0903,24.5285,19.0435,1.42377,0.0622036,-0.38358,0.500344,0.768719,0.500344,1.11052
29,483.087,1,20.2115,24.1635,18.9694,1.35258,0.0590934,-0.397476,0.487675,0.749254,0.487675,1.15931
30,472.164,1,19.9186,24.2535,18.4578,1.28927,0.0560274,-0.374125,0.475327,0.730283,0.475327,1.12995
31,464.924,1,19.5283,23.8179,20.2694,1.28925,0.0542811,-0.35673,0.463291,0.711792,0.463291,1.10134
32,460.631,1,19.776,23.1524,20.6596,1.22479,0.051567,-0.375954,0.45156,0.718921,0.45156,1.07345
33,458.781,1,20.1056,23.3932,20.7113,1.37541,0.0456563,-0.382509,0.440127,0.739557,0.440127,1.04627
34,459.186,1,19.3281,23.6503,19.7046,1.41739,0.0436082,-0.353565,0.428982,0.724834,0.428982,1.01978
35,458.158,1,19.9345,23.8841,20.8397,1.41742,0.0443079,-0.376209,0.41812,0.738847,0.41812,0.99396
36,456.583,1,19.8622,23.3983,20.4848,1.41738,0.0423313,-0.374276,0.407533,0.771142,0.407533,0.968792
37,459.403,1,20.0365,23.4207,20.6651,1.41743,0.043978,-0.376955,0.397214,0.751617,0.397242,0.944262
38,454.542,1,19.8968,22.9364,21.5381,1.36554,0.0479471,-0.372307,0.387157,0.732585,0.387183,0.920352
39,449.942,1,19.6376,22.924,20.695,1.29516,0.0501669,-0.360051,0.377354,0.714036,0.377379,0.897049
40,446.073,1,19.7297,22.8009,19.3687,1.2304,0.0476585,-0.364758,0.367799,0.749792,0.367824,0.874335
41,451.178,1,19.1682,23.0629,20.0827,1.31626,0.0469995,-0.332284,0.358486,0.802619,0.35851,0.878039
42,459.521,1,19.8445,23.2096,20.985,1.37308,0.0485445,-0.371534,0.349409,0.862779,0.349433,0.896269
43,453.756,1,20.0102,22.9423,19.7312,1.30442,0.0461173,-0.380716,0.340562,0.927955,0.340585,0.873575
44,445.522,1,19.2615,23.4965,18.9448,1.38511,0.0393933,-0.343108,0.331938,0.904459,0.331961,0.861631
45,442.249,1,19.8178,23.6986,19.7167,1.4832,0.0339048,-0.371561,0.323534,0.881557,0.323556,0.839814
46,445.65,1,19.9399,24.0551,19.219,1.55549,0.0298698,-0.377139,0.315341,0.859236,0.315363,0.909624
47,439.328,1,20.1828,24.5735,18.4626,1.45262,0.0304658,-0.393347,0.307357,0.837479,0.323516,0.991063
48,436.514,1,20.2584,24.6478,18.7329,1.40288,0.0327486,-0.383862,0.299574,0.816274,0.321643,1.04241
49,427.577,1,20.5538,24.6215,17.3758,1.4028,0.0293404,-0.407483,0.291989,0.795605,0.318541,1.01602
50,424.982,1,20.0886,24.0829,17.9646,1.41982,0.0254565,-0.378953,0.284596,0.800882,0.310476,0.990868
51,416.451,1,20.2947,24.6177,18.3248,1.38521,0.0227119,-0.383474,0.27739,0.780603,0.302614,1.03608
52,415.16,1,20.4253,24.9314,16.8596,1.46753,0.0198626,-0.397646,0.270366,0.760838,0.294952,1.00984
53,427.93,1,19.7087,24.412,16.4292,1.51976,0.0229327,-0.365351,0.26352,0.741573,0.287483,1.03618
54,419.647,1,20.3461,24.0693,16.8926,1.49132,0.0201274,-0.392546,0.256848,0.734837,0.282028,1.00994
55,417.685,1,19.832,23.9924,16.6535,1.52028,0.0197869,-0.374464,0.250344,0.71623,0.274887,0.998288
56,419.421,1,20.0567,24.0729,17.0703,1.48475,0.0234632,-0.381912,0.244005,0.698095,0.270903,1.04085
57,415.805,1,20.1573,24.0776,16.9037,1.52776,0.0159143,-0.384513,0.237827,0.680419,0.266109,1.0768
58,425.045,1,19.5645,24.4025,17.1527,1.54425,0.0256693,-0.359813,0.231805,0.66319,0.264895,1.04954
59,419.603,1,19.5423,24.73,16.6202,1.50736,0.0257893,-0.355856,0.225936,0.646398,0.258187,1.07814
60,411.011,1,19.5534,24.574,16.791,1.432,0.0244998,-0.360937,0.220215,0.630031,0.258026,1.05868
61,405.965,1,19.9494,24.3941,17.7245,1.38934,0.0221366,-0.380299,0.220094,0.614078,0.269274,1.06791
62,407.109,1,19.9104,24.7343,17.4157,1.36416,0.0256167,-0.378779,0.220848,0.598529,0.266009,1.05818
63,418.095,1,19.6891,24.6097,17.115,1.51295,0.0195148,-0.363414,0.232291,0.672486,0.259274,1.06838
64,420.925,1,19.7722,24.8542,17.2017,1.51845,0.0221005,-0.37171,0.228088,0.67959,0.252709,1.0623
65,413.139,1,19.605,25.0908,17.2842,1.45494,0.020996,-0.362359,0.222312,0.688769,0.249896,1.06597
66,409.702,1,19.625,25.3055,16.6924,1.45491,0.0197454,-0.365296,0.217228,0.671329,0.252849,1.04941
67,413.648,1,19.7435,25.218,17.6304,1.45492,0.0211612,-0.368685,0.213794,0.728309,0.246447,1.12353
68,407.213,1,19.5649,24.458,18.3799,1.34869,0.0226312,-0.361538,0.222822,0.717561,0.250281,1.13325
69,411.366,1,19.7376,24.5671,18.5273,1.34879,0.0259916,-0.368294,0.223056,0.699392,0.24953,1.13766
70,413.58,1,19.5044,24.7219,18.3114,1.38126,0.024769,-0.356417,0.223965,0.751146,0.243212,1.1428
71,414.211,1,19.6862,24.6917,17.2455,1.36911,0.0249802,-0.368202,0.21854,0.757115,0.237054,1.2143
72,414.103,1,19.6182,24.9669,16.7267,1.36908,0.0242703,-0.365597,0.222458,0.737944,0.231051,1.32339
73,417.23,1,19.3776,24.9401,18.7941,1.43073,0.0222583,-0.351847,0.223361,0.719259,0.24956,1.32843
74,415.845,1,19.7805,24.5095,19.2498,1.51347,0.0163035,-0.369697,0.217706,0.701047,0.249371,1.2948
75,407.235,1,19.3694,24.2009,20.2961,1.43412,0.0166611,-0.355221,0.212193,0.683296,0.250498,1.26201
76,411.273,1,19.0805,23.9527,20.6352,1.36513,0.0238431,-0.340451,0.213956,0.707008,0.251148,1.23006
77,417.487,1,18.92,23.9793,19.7218,1.34065,0.029062,-0.334622,0.225907,0.717571,0.244789,1.26312
78,415.876,1,19.4535,24.3166,20.7576,1.30037,0.0266944,-0.352891,0.231608,0.795251,0.248324,1.28274
79,410.709,1,19.9436,24.0796,20.5882,1.29357,0.0244944,-0.382429,0.229255,0.848407,0.242037,1.25026
80,412.757,1,19.5277,23.8983,20.3371,1.34042,0.0229733,-0.36647,0.228682,0.826925,0.246118,1.2186
81,414.219,1,19.6679,23.5865,20.461,1.34043,0.0241966,-0.36982,0.227894,0.880924,0.244584,1.18774
82,404.423,1,19.9335,23.7532,19.7671,1.35615,0.0194042,-0.380537,0.222454,0.858619,0.25493,1.15767
83,405.156,1,19.7527,23.7939,17.6422,1.42654,0.0150118,-0.366601,0.22282,0.836878,0.257595,1.12836
84,402.491,1,19.554,24.0088,17.8832,1.42646,0.0123925,-0.359071,0.224793,0.815688,0.254964,1.09979
85,392.661,1,19.8813,23.6078,17.4903,1.37803,0.0105983,-0.374212,0.224856,0.795034,0.248509,1.07194
86,400.974,1,19.9149,24.0654,18.2859,1.42167,0.0123552,-0.379394,0.227151,0.774903,0.242216,1.05766
87,409.801,1,20.6176,24.0956,18.0145,1.44595,0.0159937,-0.412081,0.22885,0.803488,0.238553,1.0571
88,414.361,1,20.3586,24.1502,18.384,1.46161,0.0198581,-0.404972,0.228879,0.803077,0.232512,1.05979
89,401.232,1,19.7899,24.3137,18.1211,1.38853,0.0188652,-0.372166,0.223083,0.792618,0.227455,1.03295
90,408.579,1,19.7489,24.0933,17.3686,1.45227,0.0195829,-0.369017,0.21881,0.772549,0.236675,1.03
91,411.577,1,19.6201,23.9466,17.1404,1.42613,0.0231827,-0.359738,0.222391,0.752988,0.230683,1.05122
92,409.495,1,19.9851,23.9735,17.173,1.46911,0.0191529,-0.37585,0.227756,0.746962,0.224842,1.0246
93,412.412,1,19.974,23.4583,17.0147,1.46907,0.0173113,-0.378356,0.226238,0.809804,0.226082,1.04864
94,409.894,1,19.4088,23.2378,18.0896,1.51651,0.0164414,-0.353138,0.22181,0.789299,0.220358,1.02208
95,410.365,1,20.1805,23.9963,17.9794,1.51642,0.0138082,-0.387947,0.226299,0.809742,0.214778,1.04692
96,400.802,1,19.337,23.6227,17.3376,1.45227,0.0139666,-0.348027,0.226606,0.789239,0.20934,1.02041
97,414.495,1,19.4988,23.441,19.5293,1.4778,0.0195344,-0.36406,0.223538,0.835723,0.205569,1.08842
98,414.381,1,19.8153,23.7246,18.0399,1.47779,0.0204101,-0.374315,0.226179,0.822062,0.211649,1.06086
99,402.712,1,19.7351,23.4128,19.7321,1.4039,0.0193896,-0.369923,0.220452,0.801247,0.239226,1.08204
100,405.95,1,19.4143,23.2686,20.8767,1.40391,0.0196367,-0.36222,0.216768,0.780959,0.233169,1.0877
101,400.115,1,19.3628,24.0591,19.8853,1.4038,0.0168537,-0.351279,0.223119,0.761184,0.227265,1.07078
102,400.794,1,19.839,23.6655,19.6994,1.40384,0.0183466,-0.368151,0.226883,0.678083,0.225689,1.05483
103,393.489,1,20.1756,23.2438,18.9098,1.31307,0.0207814,-0.383376,0.227912,0.735989,0.209619,1.01955
104,400.151,1,19.9298,23.271,18.6668,1.373,0.0228667,-0.373557,0.22437,0.725376,0.201979,0.987394
105,402.674,1,19.2513,23.7065,19.1953,1.38343,0.0194046,-0.354426,0.222269,0.756057,0.211142,1.11893
106,399.561,1,19.8086,23.7137,20.7796,1.3248,0.0194657,-0.377633,0.217865,0.792805,0.220786,1.17229
107,394.193,1,19.9451,23.5584,19.6663,1.35454,0.0147167,-0.385588,0.21733,0.787075,0.217394,1.1066
108,396.118,1,20.4771,23.7795,19.7482,1.37504,0.0148202,-0.408545,0.218465,0.740645,0.220434,1.13025
109,400.519,1,19.7275,23.4354,19.1764,1.34148,0.0211303,-0.372399,0.218643,0.736238,0.227484,1.09277
110,404.725,1,19.943,23.556,19.0349,1.35765,0.022697,-0.375858,0.222173,0.737679,0.230944,1.06873
111,397.35,1,19.7568,23.6953,19.0535,1.34311,0.0196408,-0.375817,0.218641,0.748292,0.212402,1.10005
112,399.435,1,20.2229,23.4424,19.2051,1.3578,0.0178774,-0.386314,0.219597,0.721475,0.247295,1.08308
113,404.292,1,20.3634,23.4948,18.8042,1.44383,0.0170938,-0.397373,0.215709,0.708986,0.237264,1.02782
114,412.959,1,19.597,23.5157,19.4958,1.50832,0.0161745,-0.363363,0.225923,0.79752,0.221551,1.02018
115,407.833,1,19.3188,23.5846,18.1159,1.54782,1.62509e-06,-0.350943,0.229189,0.811768,0.225251,0.98471
116,404.041,1,20.0836,24.3982,18.5603,1.53254,2.22045e-16,-0.386367,0.226651,0.789794,0.219593,0.98155
117,410.019,1,20.1953,24.2669,18.8229,1.58786,2.22045e-16,-0.386305,0.227155,0.760275,0.221045,0.997002
118,406.404,1,19.9541,23.9752,17.8631,1.54921,0.00488064,-0.371629,0.233566,0.697162,0.231846,1.00302
119,403.712,1,20.0067,24.4097,18.5787,1.49379,2.22045e-16,-0.372297,0.236916,0.726383,0.24717,1.04743
120,402.089,1,19.906,24.4337,18.4632,1.5125,2.22045e-16,-0.367384,0.229644,0.730951,0.228496,1.02186
121,392.012,1,19.4575,24.1778,18.9637,1.44401,2.22045e-16,-0.357354,0.222155,0.746157,0.229766,0.96774
122,396.073,1,19.7712,24.4819,19.3859,1.45633,2.22045e-16,-0.365654,0.225545,0.755591,0.232828,1.01381
123,400.321,1,20.4857,24.4738,18.8397,1.47256,5.42609e-07,-0.40199,0.225486,0.792393,0.232247,1.04522
124,408.873,1,19.9986,24.142,20.1238,1.54829,2.92329e-07,-0.382609,0.227881,0.701759,0.238909,1.11565
125,410.244,1,19.8113,24.433,19.9148,1.57251,3.33769e-06,-0.375126,0.224961,0.684674,0.232286,1.13907
126,400.603,1,19.7672,24.1924,20.285,1.47225,2.22045e-16,-0.370983,0.227235,0.692778,0.234537,1.18688
127,399.385,1,20.0299,24.2894,19.6003,1.4516,2.81757e-07,-0.386159,0.227448,0.713129,0.239092,1.17925
128,413.015,1,20.0322,23.9692,20.0116,1.55798,7.99519e-07,-0.388048,0.226951,0.757399,0.23359,1.17525
129,421.561,1,19.7145,24.0238,20.0292,1.63863,7.97859e-06,-0.374871,0.221971,0.784022,0.231835,1.14828
130,418.591,1,19.9181,24.3013,19.6427,1.56159,0.0111779,-0.383662,0.218555,0.776078,0.231002,1.21146
131,416.73,1,19.2389,24.9472,21.1018,1.53073,0.0132263,-0.351059,0.226818,0.798095,0.229514,1.13438
