parameter,value,se_sa,rse_sa
Cl_pop,13.5299805153298,0.923066017949078,6.82237507218298
V1_pop,24.7957256100798,2.91934280727976,11.7735728051975
Q_pop,22.757666891006,12.3827601088654,54.4113777926821
V2_pop,12.3477275976197,4.14384936497603,33.5596111285678
omega_Cl,0.260268472391384,0.0491295106650695,18.8764740552939
omega_V1,0.248999856653706,0.104660092639356,42.032189916041
omega_Q,1.02671788817936,0.354237908932215,34.501971087732
omega_V2,1.00000563542685,0.354471407815035,35.4469410228604
a,1.50500554589898,0.296242049736728,19.6837845909581
b,0.0454376198506974,0.0192560960679996,42.3791918046606
