parameter,value
Cl_pop,13.2835693249767
beta_Cl_logtRAL,-0.0455177920004486
V1_pop,25.803121824192
beta_V1_ANTU_1,-0.164399577666793
beta_V1_logtCLCRMLMIN,-2.94834213213803
beta_V1_logtPROGDL,-2.15186416864562
Q_pop,23.4
beta_Q_LMP_1,0.793305532183781
beta_Q_logtAGEA,1.66061021947349
beta_Q_logtALBGDL,17.2485459884306
beta_Q_logtPROGDL,-16.6574251217039
V2_pop,3.03428273685875
beta_V2_SEXF_1,4.27071351597155
beta_V2_logtHCM,32.2376201446281
omega_Cl,0.255229441406182
omega_V1,0.332714230685582
omega_Q,1.77641400636564e-8
omega_V2,1.73467837594665e-8
a,1.41384744246262
b,0.0432011069101639
