parameter,value,se_sa,rse_sa
Cl_pop,13.5038276704256,0.917031678772882,6.7909018180175
V1_pop,24.2379658055958,3.19074461579714,13.1642425828512
Q_pop,24.5821054491441,14.5334589724185,59.1221081631333
V2_pop,12.8756102526445,4.03744446217418,31.3573056573761
omega_Cl,0.25871545158308,0.0486701759764106,18.8122416649635
omega_V1,0.280437654282105,0.142929079923343,50.9664368321823
omega_Q,0.904818473015406,0.384169394041932,42.4581731583845
omega_V2,0.849468752332939,0.247568963636038,29.1439753323623
a,1.57380572204731,0.305591603026607,19.4173651007619
b,0.0405617577718561,0.0175789364937346,43.3386950156579
