parameter,value,se_sa,rse_sa
Cl_pop,13.5059063999995,0.919675039130279,6.80942849663399
V1_pop,23.777032798706,3.09315167231551,13.0089893827452
Q_pop,26.4803013862816,16.5676300452521,62.5658666174967
V2_pop,13.1027619730027,4.0657884919711,31.0300110797125
omega_Cl,0.259867108896983,0.0491327274752217,18.9068665456616
omega_V1,0.239817926989201,0.109785049608115,45.7784999588701
omega_Q,1.04250913361059,0.378330362671268,36.2903643214108
omega_V2,0.917134120038471,0.279175078273267,30.4399402632143
a,1.51932639711442,0.261813883121259,17.2322342071137
b,0.0444995484641088,0.0158502251788008,35.6188449677975
