parameter,value
Cl_pop,13.4931850096929
V1_pop,25.5693530520721
beta_V1_ANTU_1,-0.231080377984688
beta_V1_logtCLCRMLMIN,-3.0535408376906
beta_V1_logtPROGDL,-2.07907663416813
Q_pop,23.4
beta_Q_LMP_1,0.974247408676844
beta_Q_logtAGEA,1.49802805481278
beta_Q_logtALBGDL,16.7363364909948
beta_Q_logtPROGDL,-16.8247240538792
beta_Q_logtSCM2,1.50930415761711
V2_pop,2.82253402287431
beta_V2_SEXF_1,4.50636815743949
beta_V2_logtHCM,34.7431449061389
omega_Cl,0.258138198124349
omega_V1,0.330458344469972
omega_Q,2.58110123647324e-8
omega_V2,3.41040184224898e-8
a,1.42574703491057
b,0.0435813220552236
