iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,357.985,1,19.9867,27.069,20.5526,1,-0.367397,1,1,1,1
2,344.457,1,14.7351,30.7197,30.085,0.974679,-0.159719,0.974679,0.974679,0.974679,1.06621
3,324.807,1,14.2276,32.979,30.5141,0.95,0.0484089,0.95,0.95,0.95,1.03921
4,321.787,1,16.4211,37.0971,26.4801,0.925945,-0.157824,0.925945,0.925945,0.925945,1.0129
5,327.914,1,14.2664,34.6338,26.926,0.9025,-0.0498829,0.9025,0.941609,0.9025,0.987251
6,311.274,1,10.4889,33.9999,29.3963,0.879648,0.308598,0.879648,0.917767,0.879648,1.04005
7,305.552,1,17.3986,26.536,34.3444,0.857375,-0.343491,0.857375,0.929019,0.857375,1.01372
8,301.109,1,14.2457,23.979,39.7911,0.835666,0.0272846,0.835666,0.905496,0.835666,1.09951
9,292.033,1,13.982,25.8374,33.9944,0.814506,-0.0806943,0.814506,0.882568,0.814506,1.07167
10,304.786,1,19.8127,23.3586,27.8619,0.793882,-0.496315,0.793882,1.07472,0.808068,1.15951
11,300.263,1,17.8495,24.2415,27.0042,0.773781,-0.438734,0.773781,1.04751,0.808468,1.24751
12,287.093,1,12.5191,23.2147,25.4332,0.754188,0.0143737,0.754188,1.02099,0.892149,1.21592
13,281.858,1,15.4641,22.7469,21.4465,0.735092,-0.168957,0.735092,1.0042,0.869559,1.18513
14,267.235,1,23.2509,24.1329,24.8394,0.716479,-0.534045,0.716479,0.978773,0.847542,1.15513
15,270.754,1,18.5955,25.9539,22.2414,0.698337,-0.341184,0.698337,0.99837,0.826081,1.12588
16,263.215,1,18.0602,31.7116,22.8077,0.680655,-0.273433,0.680655,1.0357,0.805164,1.09737
17,258.277,1,15.9697,27.3863,20.8329,0.66342,-0.100375,0.66342,1.12039,0.784777,1.06958
18,261.894,1,14.7657,28.0368,15.8477,0.646622,-0.0733768,0.646622,1.09202,0.764906,1.22746
19,260.098,1,14.2005,30.3505,17.3585,0.630249,0.00685536,0.630249,1.15698,0.745538,1.26428
20,248.27,1,12.3561,32.5972,16.8925,0.614291,0.174935,0.614291,1.13712,0.726661,1.23226
21,241.332,1,12.8287,33.763,15.308,0.598737,0.109973,0.598737,1.10833,0.708261,1.20106
22,240.964,1,11.7422,34.36,18.1889,0.583577,0.184346,0.583577,1.08542,0.690328,1.21015
23,238.375,1,10.8415,32.67,19.796,0.5688,0.168947,0.5688,1.18428,0.672848,1.17951
24,223.674,1,10.1653,33.4816,18.4528,0.554398,0.368236,0.554398,1.16858,0.655812,1.14965
25,210.061,1,11.8809,32.8565,18.7578,0.54036,0.186999,0.54036,1.13899,0.639206,1.12054
26,218.204,1,13.0983,29.3329,17.136,0.526678,0.0920412,0.526678,1.11015,0.623021,1.16156
27,212.543,1,12.024,29.1858,18.939,0.513342,0.146256,0.513342,1.26434,0.607246,1.34466
28,222.096,1,10.7252,33.9494,16.4985,0.500344,0.248017,0.500344,1.32229,0.59187,1.42825
29,218.143,1,10.4382,30.4593,19.0136,0.487675,0.315881,0.487675,1.35995,0.596665,1.39209
30,212.148,1,15.736,32.2614,21.2506,0.475327,-0.10375,0.475327,1.43109,0.628448,1.35684
31,201.843,1,17.1599,28.2223,21.9283,0.463291,-0.23327,0.463291,1.39485,0.622305,1.32248
32,194.977,1,16.3591,28.1474,18.4369,0.45156,-0.155,0.45156,1.47737,0.606548,1.289
33,201.455,1,19.207,26.0404,20.6798,0.440127,-0.264884,0.440127,1.53743,0.608815,1.2874
34,176.398,1,23.167,30.0053,16.1855,0.428982,-0.477596,0.428982,1.4985,0.5934,1.27507
35,173.833,1,20.3215,29.0718,16.6988,0.41812,-0.290412,0.41812,1.46056,0.578375,1.24279
36,174.012,1,22.0429,33.363,10.8502,0.407533,-0.385815,0.407533,1.48654,0.56373,1.33939
37,161.466,1,21.1193,32.3875,13.2532,0.397214,-0.366505,0.397214,1.58504,0.549456,1.30548
38,159.64,1,16.3733,31.4261,17.4307,0.387157,-0.136078,0.387157,1.59394,0.535543,1.4148
39,156.533,1,15.2591,29.6509,12.6261,0.377354,-0.0904582,0.377354,1.55358,0.521983,1.37898
40,146.931,1,15.398,28.911,11.8624,0.367799,-0.121013,0.367799,1.64115,0.508766,1.34406
41,148.32,1,15.2612,25.7775,10.0998,0.358486,-0.180295,0.358486,1.63993,0.495884,1.31003
42,134.084,1,17.1986,25.4365,8.56847,0.349409,-0.299754,0.349409,1.5984,0.483328,1.27686
43,132.812,1,19.2281,26.4629,9.38596,0.340562,-0.360099,0.340562,1.58255,0.47109,1.24453
44,126.113,1,16.5169,24.3178,9.86056,0.331938,-0.211688,0.331938,1.64359,0.459161,1.21442
45,121.759,1,16.8183,24.9803,11.6964,0.323534,-0.211584,0.323534,1.60198,0.447535,1.18367
46,110.376,1,15.2313,26.0147,11.4134,0.315341,-0.143263,0.315341,1.63682,0.436203,1.1537
47,97.6555,1,14.1418,26.5035,10.7059,0.307357,-0.0682835,0.307357,1.73481,0.425159,1.12449
48,94.7817,1,16.1886,27.5759,11.0565,0.299574,-0.180635,0.299574,1.69088,0.414393,1.09602
49,93.1598,1,15.7298,26.8088,10.4671,0.291989,-0.144427,0.291989,1.71448,0.403901,1.06826
50,97.5755,1,17.2524,28.6953,10.243,0.284596,-0.206218,0.284596,1.78527,0.393674,1.04122
51,82.7309,1,20.569,30.1807,9.84208,0.27739,-0.383129,0.27739,1.7655,0.383706,1.01485
52,78.8076,1,19.8969,28.2432,9.72359,0.270366,-0.350924,0.270366,1.76463,0.37399,1.00875
53,70.8714,1,16.7446,28.844,8.28689,0.26352,-0.170741,0.26352,1.71995,0.36452,0.983212
54,62.655,1,16.3163,29.068,8.90349,0.256848,-0.152565,0.256848,1.6764,0.35529,0.958317
55,55.387,1,17.1093,28.3339,8.73178,0.250344,-0.213825,0.250344,1.65445,0.346294,0.934052
56,67.3319,1,19.1494,29.4801,8.15177,0.244005,-0.313559,0.244005,1.62646,0.337526,1.14047
57,65.2864,1,19.389,30.9988,7.20557,0.237827,-0.308813,0.237827,1.58528,0.32898,1.1116
58,48.9165,1,17.7938,31.4783,8.96471,0.231805,-0.213573,0.231805,1.54514,0.32065,1.08345
59,37.499,1,17.8956,31.7743,7.56108,0.225936,-0.2379,0.225936,1.64957,0.312531,1.05602
60,40.9169,1,18.6103,30.7347,7.9274,0.220215,-0.275258,0.220215,1.6426,0.304617,1.02928
61,31.8354,1,19.5906,30.3234,10.1017,0.214639,-0.336601,0.214639,1.60101,0.296904,1.00322
62,31.8173,1,19.9586,30.7916,8.56933,0.209204,-0.349382,0.209204,1.56047,0.289386,0.977814
63,23.7444,1,19.1341,30.5889,9.23116,0.203907,-0.295448,0.203907,1.52096,0.282059,0.99414
64,11.1381,1,19.2471,29.6543,10.2853,0.198744,-0.305741,0.198744,1.48245,0.274917,1.03125
