time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.583364,31.833,0.0764704,31.833,0.583136,2.45085,0.175056,1.40123,-0.0154542,2.45085,0.180186,All
32.9374,0.487099,32.9374,0.0408971,32.9374,0.483505,2.62345,0.150533,1.52353,-0.018991,2.62345,0.156696,All
34.0801,0.40576,34.0801,0.0109484,34.0801,0.398874,2.8082,0.124723,1.6565,-0.0227057,2.8082,0.131971,All
34.6997,0.364493,34.6997,-0.00422492,34.6997,0.355852,3.00597,0.0970962,1.80108,-0.0266379,3.00597,0.105506,All
35.2624,0.337734,35.2624,-0.0139547,35.2624,0.327636,3.21766,0.0675235,1.95827,-0.0306647,3.21766,0.0771762,All
36.4858,0.281852,36.4858,-0.0342418,36.4858,0.268614,3.44426,0.0401433,2.12918,-0.035043,3.44426,0.0509279,All
37.5664,0.250361,37.5664,-0.0453473,37.5664,0.234633,3.68681,0.0156251,2.31502,-0.0397202,3.68681,0.0273989,All
37.7516,0.245954,37.7516,-0.0468728,37.7516,0.229816,3.87459,-0.00155013,2.51707,-0.044358,3.87459,0.010906,All
39.0613,0.214795,39.0613,-0.0576599,39.0613,0.195752,3.94645,-0.0076145,2.73675,-0.0492513,3.94645,0.00507919,All
40.4164,0.227587,40.4164,-0.0508616,40.4164,0.206977,4.22438,-0.0288669,2.97561,-0.0540705,4.22438,-0.0153558,All
40.433,0.227753,40.433,-0.0507747,40.433,0.207123,4.52187,-0.0475878,3.21219,-0.0588435,4.52187,-0.0333869,All
41.8186,0.241581,41.8186,-0.0435248,41.8186,0.219374,4.84032,-0.0622753,3.23532,-0.0593102,4.84032,-0.047581,All
43.2694,0.256061,43.2694,-0.0359336,43.2694,0.232202,5.18119,-0.0779972,3.51769,-0.0644522,5.18119,-0.0627747,All
43.2997,0.256363,43.2997,-0.035775,43.2997,0.23247,5.29833,-0.0817373,3.82471,-0.0692797,5.29833,-0.0664087,All
44.7706,0.271042,44.7706,-0.0280789,44.7706,0.245474,5.54607,-0.0869196,4.15853,-0.0745075,5.54607,-0.0714894,All
46.1664,0.284973,46.1664,-0.0207753,46.1664,0.257816,5.93664,-0.0950898,4.52148,-0.0796407,5.93664,-0.0794995,All
46.3238,0.286544,46.3238,-0.0199518,46.3238,0.259207,6.35472,-0.100016,4.9161,-0.0844016,6.35472,-0.0844233,All
47.9309,0.302583,47.9309,-0.0115427,47.9309,0.273417,6.72206,-0.100292,5.02315,-0.0856311,6.72206,-0.0848707,All
49.0331,0.317597,49.0331,-0.00381888,49.0331,0.287631,6.80224,-0.100172,5.34517,-0.0889598,6.80224,-0.0847954,All
49.5938,0.327583,49.5938,0.00141851,49.5938,0.297627,7.28128,-0.0994533,5.81169,-0.0932091,7.28128,-0.0843457,All
51.3143,0.353989,51.3143,0.0163474,51.3143,0.324432,7.79405,-0.0964314,6.31893,-0.0970349,7.79405,-0.081694,All
51.8998,0.359723,51.8998,0.0204614,51.8998,0.330502,8.1458,-0.0936405,6.83411,-0.100126,8.1458,-0.0791781,All
53.0946,0.368765,53.0946,0.028056,53.0946,0.340384,8.34294,-0.09193,6.87043,-0.100279,8.34294,-0.0776256,All
54.7664,0.370129,54.7664,0.0351126,54.7664,0.343419,8.93048,-0.0858923,7.47007,-0.102802,8.93048,-0.0720856,All
54.9366,0.369257,54.9366,0.0355082,54.9366,0.342759,9.5594,-0.0785894,8.12205,-0.1049,9.5594,-0.0653436,All
