Cl_pop,0.83744,0.075904,-0.21119,-0.11229,0.0001823,-0.00066712,-0.0021528,0.0045563,0.0017922,-5.874e-6
V1_pop,0.075904,9.528,-29.816,-4.0527,0.0019725,0.061819,-0.26664,0.23121,-0.10787,0.00071561
Q_pop,-0.21119,-29.816,197.32,14.273,-0.0085327,-0.35301,1.2037,-0.8657,0.51199,0.012137
V2_pop,-0.11229,-4.0527,14.273,15.212,-0.0032299,-0.024054,0.31559,-0.21533,-0.010005,-0.002048
omega_Cl,0.0001823,0.0019725,-0.0085327,-0.0032299,0.002401,1.1335e-5,-2.6049e-5,-2.5206e-5,8.6368e-5,-1.6318e-5
omega_V1,-0.00066712,0.061819,-0.35301,-0.024054,1.1335e-5,0.0070294,-0.0070322,-0.0029155,6.9999e-5,-0.0001958
omega_Q,-0.0021528,-0.26664,1.2037,0.31559,-2.6049e-5,-0.0070322,0.091582,-0.0047868,-0.0033795,0.00020581
omega_V2,0.0045563,0.23121,-0.8657,-0.21533,-2.5206e-5,-0.0029155,-0.0047868,0.06518,-0.009182,0.00052351
a,0.0017922,-0.10787,0.51199,-0.010005,8.6368e-5,6.9999e-5,-0.0033795,-0.009182,0.066744,-0.002022
b,-5.874e-6,0.00071561,0.012137,-0.002048,-1.6318e-5,-0.0001958,0.00020581,0.00052351,-0.002022,0.00022715
