Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.72406,6.29937e-06,1.19628e-06,7.78363,0.000339731,0.000217916,2.53016,0.00371517,0.00264562,1.58736,0.00674835,0.0026393,All
4.11773,3.37029e-05,7.81651e-06,8.4035,0.000727135,0.000536611,5.00995,0.0123375,0.0226104,2.3115,0.0162698,0.0108496,All
4.51139,0.000130877,3.66609e-05,9.02338,0.00139596,0.00117748,7.48973,0.0187305,0.0617979,3.03564,0.0264393,0.0263467,All
4.90505,0.000395668,0.000132599,9.64325,0.00244743,0.00234637,9.96951,0.022127,0.112999,3.75978,0.0353793,0.0488349,All
5.29872,0.000981361,0.000390116,10.2631,0.00397454,0.00431012,12.4493,0.0233709,0.169763,4.48393,0.0423767,0.0771121,All
5.69238,0.002079,0.000972418,10.883,0.00604693,0.00738673,14.9291,0.0232812,0.227814,5.20807,0.0473641,0.109721,All
6.08605,0.00388311,0.00211982,11.5029,0.00869874,0.0119268,17.4089,0.0224272,0.284602,5.93221,0.0505595,0.145276,All
6.47971,0.00655852,0.00414425,12.1228,0.0119216,0.0182893,19.8886,0.0211703,0.338714,6.65635,0.0522742,0.182588,All
6.87338,0.0102229,0.00741352,12.7426,0.0156634,0.0268141,22.3684,0.0197312,0.389449,7.38049,0.0528219,0.220702,All
7.26704,0.0149464,0.0123322,13.3625,0.019833,0.0377966,24.8482,0.0182418,0.436532,8.10464,0.0524814,0.258875,All
7.66071,0.0207581,0.0193242,13.9824,0.0243086,0.0514655,27.328,0.0167783,0.479943,8.82878,0.0514857,0.296552,All
8.05437,0.0276483,0.0288174,14.6023,0.0289488,0.0679673,29.8078,0.015383,0.519802,9.55292,0.0500221,0.333329,All
8.44804,0.0355607,0.041227,15.2221,0.0336039,0.0873578,32.2876,0.0140772,0.55631,10.2771,0.0482382,0.368921,All
8.8417,0.0443776,0.0569344,15.842,0.0381274,0.1096,34.7673,0.0128697,0.5897,11.0012,0.0462476,0.403142,All
9.23536,0.0539058,0.0762604,16.4619,0.0423849,0.134571,37.2471,0.0117618,0.62022,11.7253,0.0441369,0.435872,All
9.62903,0.0638728,0.0994339,17.0818,0.0462607,0.162068,39.7269,0.0107505,0.648113,12.4495,0.0419712,0.467051,All
10.0227,0.073937,0.126562,17.7016,0.0496626,0.191825,42.2067,0.00983036,0.673613,13.1736,0.0397985,0.496657,All
10.4164,0.0837115,0.157609,18.3215,0.0525236,0.223525,44.6865,0.00899497,0.696938,13.8978,0.0376538,0.524698,All
10.81,0.0927983,0.19238,18.9414,0.054802,0.25682,47.1663,0.00823736,0.718289,14.6219,0.035562,0.551203,All
11.2037,0.100824,0.230532,19.5613,0.0564801,0.291342,49.646,0.00755064,0.73785,15.3461,0.0335403,0.576218,All
11.5974,0.107473,0.271581,20.1811,0.0575613,0.326718,52.1258,0.00692822,0.75579,16.0702,0.0315999,0.599799,All
11.991,0.112512,0.314937,20.801,0.0580671,0.362585,54.6056,0.0063639,0.772259,16.7943,0.0297478,0.622005,All
12.3847,0.115803,0.359935,21.4209,0.0580329,0.398595,57.0854,0.00585198,0.787395,17.5185,0.0279876,0.642904,All
12.7783,0.117306,0.405877,22.0408,0.057505,0.434429,59.5652,0.00538727,0.801321,18.2426,0.0263204,0.662562,All
13.172,0.117069,0.452065,22.6606,0.056537,0.469796,62.045,0.00496505,0.814149,18.9668,0.0247456,0.681046,All
13.5657,0.115221,0.497837,23.2805,0.0551865,0.504442,64.5247,0.00458106,0.825977,19.6909,0.0232613,0.698422,All
13.9593,0.111944,0.542594,23.9004,0.0535126,0.538147,67.0045,0.00423148,0.836897,20.4151,0.0218647,0.714756,All
14.353,0.107462,0.585816,24.5203,0.0515738,0.570729,69.4843,0.0039129,0.846989,21.1392,0.0205524,0.730109,All
14.7467,0.102015,0.627076,25.1401,0.0494264,0.602042,71.9641,0.00362224,0.856327,21.8633,0.0193207,0.744541,All
15.1403,0.095849,0.666041,25.76,0.047123,0.631973,74.4439,0.00335675,0.864975,22.5875,0.0181654,0.758109,All
15.534,0.089198,0.702477,26.3799,0.0447117,0.660441,76.9237,0.00311398,0.872993,23.3116,0.0170827,0.770867,All
15.9277,0.0822765,0.736234,26.9998,0.0422358,0.687391,79.4034,0.00289175,0.880436,24.0358,0.0160683,0.782866,All
