parameter,value
Cl_pop,13.5194578806294
V1_pop,24.5017894220639
beta_V1_logtCLCRMLMIN,-3.01634827837533
beta_V1_logtPROGDL,-2.15074691823839
Q_pop,23.4
beta_Q_LMP_1,0.932178100451973
beta_Q_logtAGEA,1.3077649297108
beta_Q_logtALBGDL,18.7942657271549
beta_Q_logtPROGDL,-18.19861859744
V2_pop,3.44848003745629
beta_V2_SEXF_1,4.03059601535501
beta_V2_logtHCM,38.8366410868417
beta_V2_logtSCM2,-4.10284842412399
omega_Cl,0.260296107993188
omega_V1,0.33970553019511
omega_Q,2.2756983506089e-8
omega_V2,3.29591015836063e-8
a,1.43679677680068
b,0.046054667150077
