iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,560.666,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,514.428,1,30.7698,40.014,18.8777,0.821214,0.169886,0.513997,1.05826,1.07471,0.902495
3,498.463,1,31.237,41.9901,18.28,0.820631,0.150223,0.511908,1.14461,1.06186,0.948427
4,476.859,1,30.8732,40.9206,23.1207,0.821715,0.1257,0.501635,1.05562,1.05175,0.987808
5,460.869,1,30.7547,42.6583,24.5309,0.816487,0.108886,0.502037,1.19525,1.0311,0.964968
6,455.761,1,30.6329,42.2815,23.4228,0.861023,0.101471,0.502702,1.09779,1.00598,1.02576
7,434.648,1,30.9029,40.7334,27.8078,0.934827,0.0804117,0.498477,1.06888,1.02162,0.994773
8,416.977,1,31.0769,40.7301,27.2339,0.902783,0.0720212,0.485836,1.00945,0.990608,0.860504
9,409.86,1,30.9082,41.4549,25.1242,0.958363,0.0630339,0.49485,1.07864,0.985863,0.818097
10,403.197,1,30.8807,40.5778,27.0442,0.961317,0.0568834,0.498244,1.18543,1.00001,0.849315
11,391.89,1,30.6665,40.2825,34.2305,0.946578,0.0521832,0.499795,1.11091,0.995107,0.737358
12,389.212,1,30.6364,39.5348,33.9613,0.957785,0.0506767,0.498204,1.15304,0.990678,0.644323
13,388.107,1,30.4929,39.4022,38.1373,0.957751,0.0498831,0.500916,1.16201,0.993777,0.639346
14,379.905,1,30.5795,38.6384,31.9981,0.97474,0.0443434,0.499798,1.11594,0.985775,0.61136
15,378.47,1,30.6519,38.4593,33.0034,0.974721,0.0435703,0.496977,1.0804,0.988753,0.649938
16,373.105,1,30.5166,38.3255,38.0252,0.919999,0.0436916,0.500126,1.07598,1.00123,0.639992
17,375.673,1,30.4527,38.0947,38.3462,0.967174,0.0416745,0.50349,1.1258,0.997123,0.650354
18,373.518,1,30.3601,37.5502,36.8954,0.952571,0.0426758,0.503436,1.05073,0.995558,0.584715
19,370.611,1,30.5421,38.1721,35.1378,0.960606,0.0402334,0.494116,1.1154,0.9691,0.594738
20,367.59,1,30.6429,38.1208,33.87,0.988467,0.0380797,0.493605,1.09266,0.967564,0.525079
21,367.699,1,30.5161,37.973,34.1116,0.958037,0.0397606,0.498203,1.14672,0.967423,0.517876
22,366.233,1,30.6356,38.8875,35.4059,0.957991,0.03799,0.49694,1.24315,0.959476,0.52537
23,363.59,1,30.623,38.7367,36.0203,0.957999,0.0374623,0.500538,1.19706,0.956255,0.481827
24,362.852,1,30.6802,38.1904,38.2675,0.973579,0.0363848,0.494297,1.1666,0.95625,0.494367
25,360.052,1,30.6103,38.139,36.577,0.973561,0.0356023,0.496164,1.14778,0.963311,0.447913
26,358.192,1,30.6936,37.7162,36.8235,1.03038,0.0301709,0.499727,1.11669,0.964742,0.485869
27,359.261,1,30.772,37.8149,34.8475,1.02518,0.031915,0.495008,1.0852,0.956241,0.462726
28,353.147,1,30.7206,37.8089,38.6059,0.974198,0.0315885,0.494964,1.11509,0.941224,0.488296
29,352.033,1,30.6826,37.9907,38.4938,0.974189,0.0309439,0.494442,1.1211,0.935575,0.484292
30,349.669,1,30.6854,37.869,38.9676,0.974159,0.0300354,0.492547,1.10355,0.942718,0.496165
31,354.258,1,30.8109,37.5024,37.5875,0.984087,0.0313956,0.490366,1.09141,0.941423,0.506828
32,348.483,1,30.782,37.6367,38.9633,0.99963,0.0274633,0.490504,1.15324,0.935125,0.464092
33,349.427,1,30.7212,37.5503,39.2846,0.999626,0.0279922,0.489977,1.15903,0.947219,0.472937
34,343.708,1,30.7868,37.4427,37.335,1.0045,0.0243544,0.490131,1.14062,0.940664,0.470791
35,341.828,1,30.7925,37.2632,37.1289,1.05938,0.0199428,0.489174,1.10827,0.941265,0.430763
36,341.841,1,30.6432,37.0292,38.6198,1.03939,0.021014,0.493325,1.11284,0.944122,0.451737
37,341.441,1,30.5375,37.0399,37.4614,1.03145,0.0206151,0.494976,1.18783,0.941442,0.464593
38,340.254,1,30.4988,36.9925,37.9824,1.07793,0.0158804,0.49395,1.18544,0.945597,0.465273
39,340.447,1,30.7051,36.7432,37.7615,1.07789,0.0151908,0.49248,1.23362,0.932902,0.49789
40,336.165,1,30.6522,36.1861,37.6004,1.06114,0.0137979,0.493413,1.19953,0.953127,0.51283
41,332.543,1,30.5382,36.1845,37.7093,1.07157,0.0106766,0.491246,1.21584,0.949479,0.47597
42,328.886,1,30.7346,36.2303,38.2851,1.06948,0.00818244,0.490783,1.18507,0.957053,0.474148
43,332.772,1,30.6271,36.1118,36.8138,1.10213,0.00632564,0.492931,1.19849,0.962897,0.481639
44,323.484,1,30.8068,36.4242,38.316,1.06385,2.22045e-16,0.490845,1.22921,0.943076,0.473369
45,319.876,1,30.7325,36.1159,38.4528,1.0511,2.22045e-16,0.489962,1.23032,0.951848,0.421466
46,319.465,1,30.7751,36.0784,40.1626,1.04721,2.22045e-16,0.489017,1.20599,0.950692,0.44033
47,321.348,1,30.4591,35.6322,40.0139,1.05603,2.22045e-16,0.493873,1.25898,0.952708,0.427797
48,319.71,1,30.5729,35.4727,39.1358,1.05423,2.22045e-16,0.494053,1.20977,0.950045,0.405395
49,318.105,1,30.6857,35.1435,38.886,1.04545,2.22045e-16,0.49258,1.21045,0.95331,0.401525
50,310.401,1,30.5118,35.1153,39.5554,1.00261,2.22045e-16,0.488081,1.21781,0.954814,0.397388
51,309.297,1,30.4497,35.1495,40.3162,0.994617,2.22045e-16,0.491032,1.23246,0.945524,0.402168
52,310.25,1,30.4607,35.4721,39.866,0.99846,2.22045e-16,0.497651,1.22714,0.946457,0.405938
53,311.019,1,30.8556,37.8008,40.4043,1.00617,2.22045e-16,0.497871,1.24431,0.862862,0.420389
54,309.724,1,30.809,37.9338,40.6482,0.993913,2.22045e-16,0.497602,1.24859,0.862227,0.445337
55,311.725,1,30.7992,37.6593,42.7865,1.00733,2.22045e-16,0.496012,1.26774,0.875689,0.424373
56,310.837,1,30.7679,37.8627,40.8458,1.00383,2.22045e-16,0.497773,1.29471,0.864023,0.408286
57,307.34,1,30.7959,37.7399,40.3495,0.987205,2.22045e-16,0.491679,1.2699,0.858923,0.409398
58,316.389,1,30.7047,37.462,38.475,1.03336,2.22045e-16,0.493981,1.28811,0.873184,0.421538
59,311.761,1,30.8667,37.5706,39.6554,1.00857,2.22045e-16,0.496156,1.27662,0.858922,0.421501
