parameter,value
Cl_pop,13.5129394393779
V1_pop,23.6925556093618
beta_V1_logtCLCRMLMIN,-1.4116932482344
beta_V1_logtPROGDL,-0.534229116704843
Q_pop,23.4
beta_Q_LMP_1,0.882931105951142
beta_Q_logtAGEA,1.23287850537181
beta_Q_logtALBGDL,18.1371905634444
beta_Q_logtPROGDL,-17.6825879709532
V2_pop,3.3441838703774
beta_V2_SEXF_1,4.08264728476061
beta_V2_logtHCM,32.014157325418
omega_Cl,0.258570933316976
omega_V1,0.139408165558829
omega_Q,2.72449273292754e-8
omega_V2,5.9697814197922e-8
a,1.44227971789107
b,0.0393370347732499
