iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,571.646,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,551.078,1,23.3269,20.2443,21.5894,1.8679,-0.577841,1.46202,1.46202,1.46202,1.46202
3,557.354,1,23.5098,20.1295,23.6265,1.96239,-0.576045,1.425,1.425,1.425,1.425
4,564.39,1,23.5757,19.795,21.9045,2.02499,-0.587046,1.38892,1.38892,1.38892,1.38892
5,565.507,1,23.4748,19.5443,23.3808,2.04527,-0.587366,1.35375,1.40998,1.35375,1.35375
6,558.995,1,23.4402,19.6136,21.3945,2.01998,-0.578041,1.31947,1.37428,1.31947,1.31947
7,556.677,1,23.6365,20.0598,21.8668,2.00965,-0.599299,1.28606,1.33948,1.28606,1.28606
8,560.668,1,23.5378,19.7857,22.5368,2.07095,-0.590323,1.2535,1.38031,1.2535,1.2535
9,566.437,1,24.7843,19.9261,21.2132,2.15546,-0.627449,1.22176,1.34536,1.22176,1.22176
10,561.05,1,24.3094,19.3772,19.2564,2.13676,-0.619706,1.19082,1.31129,1.19082,1.19082
11,567.957,1,23.7013,19.7894,19.4998,2.17916,-0.595343,1.16067,1.37841,1.16067,1.16249
12,569.91,1,24.752,19.9737,19.2702,2.21295,-0.630533,1.13128,1.36579,1.13128,1.19673
13,566.786,1,23.7336,20.2778,18.2834,2.15815,-0.585105,1.10264,1.41844,1.10264,1.26388
14,563.818,1,24.5647,19.7627,16.6231,2.11232,-0.612764,1.07472,1.46241,1.07472,1.24555
15,556.916,1,24.1513,20.401,18.0647,2.07444,-0.604118,1.04751,1.42538,1.04751,1.22666
16,561.725,1,24.6998,20.1468,17.6167,2.09854,-0.609773,1.02098,1.59766,1.02098,1.22783
17,565.623,1,25.3182,20.566,15.7683,2.15773,-0.633279,0.995131,1.66022,0.995131,1.21824
18,562.537,1,24.8912,21.1092,14.9796,2.17247,-0.62215,0.969933,1.61819,0.969933,1.19615
19,557.126,1,25.4971,20.9016,16.7646,2.12051,-0.63606,0.945374,1.57721,0.945374,1.22592
20,553.27,1,24.8437,21.2824,17.5911,2.11519,-0.61662,0.921437,1.53728,0.921437,1.19488
21,553.041,1,24.7691,20.6982,16.2663,2.14303,-0.615068,0.898105,1.49835,0.898105,1.25844
22,552.962,1,23.0866,20.5387,16.9617,2.14219,-0.566447,0.875365,1.46041,0.875365,1.35138
23,543.203,1,24.5988,20.8214,15.3549,2.08796,-0.612795,0.8532,1.42343,0.8532,1.31717
24,542.611,1,24.7364,21.3551,15.1416,2.1109,-0.609237,0.831597,1.38739,0.831597,1.28382
25,546.342,1,25.2656,21.2758,15.5326,2.17394,-0.632878,0.81054,1.35226,0.81054,1.25131
26,544.529,1,24.565,20.793,17.6853,2.14013,-0.607778,0.790017,1.31802,0.790017,1.24251
27,544.783,1,24.3937,21.6035,18.5352,2.14644,-0.610308,0.770013,1.28465,0.770013,1.33559
28,541.356,1,24.0665,21.2814,18.5272,2.1112,-0.598809,0.750516,1.42865,0.750516,1.30178
29,548.333,1,25.0149,21.5779,15.1225,2.15205,-0.627077,0.731512,1.43393,0.731512,1.3716
30,544.901,1,25.3867,21.8563,16.2387,2.11097,-0.635131,0.71299,1.41659,0.71299,1.46654
31,541.041,1,25.001,22.3157,17.1011,2.14094,-0.634662,0.694937,1.38072,0.694937,1.42941
32,536.772,1,23.6617,21.9556,15.2203,2.10741,-0.58732,0.677341,1.36735,0.677341,1.39322
33,537.505,1,24.5684,22.2838,15.3962,2.12327,-0.609406,0.66019,1.38348,0.66019,1.35794
34,534.16,1,24.5027,22.7343,14.9312,2.10204,-0.597804,0.643474,1.43381,0.643474,1.32356
35,534.236,1,25.4473,22.8996,15.7364,2.13106,-0.627957,0.627181,1.43176,0.627181,1.29004
