parameter,value,se_sa,rse_sa
Cl_pop,19.9527825950684,3.84949372153599,19.2930169172867
beta_Cl_tSCRMGDL,-0.385996261926685,0.179983573146153,46.6283202453236
V1_pop,25.3435452545218,2.24836967669866,8.87156731277565
Q_pop,23.4,,
V2_pop,10.8544836914955,4.70573377034772,43.3529028564912
omega_Cl,0.218217483940031,0.04169484308786,19.1070130289461
omega_V1,0.191943332706856,0.109909425308567,57.2613925988381
omega_Q,0.8884325930789,0.327408664250554,36.8523922693905
omega_V2,1.27251882777122,0.518873370050235,40.7753000369375
a,3.50137750950345,1.43816074381338,41.0741412461216
b,0.264220797948647,0.0342416784614848,12.9594940017326
