parameter,value
Cl_pop,13.5007109804908
V1_pop,25.1932798857426
beta_V1_ANTU_1,-0.310602197235584
beta_V1_logtCLCRMLMIN,-1.40600359145241
beta_V1_logtPROGDL,-0.530206796138128
Q_pop,23.4
beta_Q_ANTU_1,0.129525448640397
beta_Q_LMP_1,0.894900914056902
beta_Q_logtAGEA,1.35873327233265
beta_Q_logtALBGDL,17.5809929962573
beta_Q_logtPROGDL,-17.2258780032166
V2_pop,2.87435023989119
beta_V2_SEXF_1,4.62608171535141
beta_V2_logtHCM,37.6415346337234
beta_V2_logtRAL,0.224479471453858
omega_Cl,0.258915321663234
omega_V1,0.0961643479137488
omega_Q,4.27017857546487e-8
omega_V2,8.34256608462312e-8
a,1.33044843772425
b,0.0426330339310636
