iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,632.713,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,582.455,1,20.8074,37.4882,14.7848,1.33811,0.163083,0.346816,1.03558,0.74238,1.04013
3,568.073,1,21.3945,36.9532,15.5122,1.41795,0.143783,0.347752,1.11631,0.787139,1.07574
4,523.776,1,20.8644,40.201,19.1403,1.53787,0.0932437,0.352106,1.15778,0.682673,0.897927
5,491.852,1,20.6275,40.278,21.8554,1.68084,0.0609226,0.36042,1.19064,0.728908,0.764471
6,483.332,1,20.6086,39.1506,23.1288,1.64402,0.0543711,0.357206,1.23468,0.752716,0.806851
7,472.28,1,20.6781,39.5981,21.7278,1.59731,0.0500663,0.3676,1.17195,0.735125,0.770083
8,458.681,1,20.6942,39.7651,22.7841,1.58369,0.0407134,0.365567,1.15297,0.697152,0.836754
9,450.159,1,20.7652,40.3639,24.0516,1.58255,0.0352892,0.364881,1.14389,0.697821,0.832835
10,447.118,1,20.6743,40.4096,26.2187,1.54876,0.0341717,0.362984,1.35972,0.691119,0.758729
11,445.033,1,20.7532,41.4065,25.6467,1.57849,0.0301454,0.364511,1.38126,0.66588,0.831955
12,439.808,1,20.7323,41.1242,25.9721,1.57844,0.029302,0.365133,1.16442,0.659463,0.836257
13,436.409,1,20.8179,40.6311,26.2958,1.55389,0.0291049,0.365841,1.12447,0.668577,0.772149
14,434.955,1,20.5028,40.6796,27.128,1.50323,0.0298914,0.36797,1.15374,0.658378,0.830407
15,428.613,1,20.5689,40.2802,24.995,1.47602,0.0284693,0.365558,1.17999,0.669788,0.728326
16,425.313,1,20.5409,39.9591,24.0824,1.47597,0.0253087,0.364458,1.09832,0.690376,0.790984
17,421.45,1,20.5941,40.1388,25.921,1.44684,0.0239111,0.360764,1.15592,0.647575,0.902568
18,422.312,1,20.5514,40.0707,23.4595,1.44685,0.0237785,0.35971,1.23131,0.636756,0.878871
19,416.546,1,20.7562,39.5792,24.512,1.5243,0.0171437,0.35362,1.05695,0.651054,0.835034
20,411.73,1,20.5828,39.2214,25.8759,1.49731,0.0153774,0.355988,1.08434,0.635618,0.831741
21,413.529,1,20.6521,39.4448,25.8228,1.51889,0.0122223,0.367501,1.15059,0.656622,0.874204
22,414.266,1,20.5884,39.7063,27.0259,1.57341,0.00755537,0.364313,1.06459,0.6341,0.920795
23,403.886,1,20.639,39.0782,26.2446,1.51378,2.22045e-16,0.36054,1.04584,0.617215,0.934647
24,403.788,1,20.6764,39.301,28.1859,1.4997,2.22045e-16,0.361154,1.07201,0.629022,0.974231
25,405.208,1,20.6858,38.7161,24.5354,1.50642,0.00791118,0.361899,1.03181,0.609856,0.903737
26,401.9,1,20.5713,39.162,24.9201,1.53457,2.22045e-16,0.360442,0.992683,0.593101,0.801158
27,401.538,1,20.6917,38.5666,24.2976,1.51568,2.22045e-16,0.359517,1.09718,0.610316,0.782353
28,400.635,1,20.6994,38.7782,26.2425,1.49804,2.22045e-16,0.358363,1.14003,0.605926,0.814323
29,396.914,1,20.4412,38.6444,24.113,1.47867,2.22045e-16,0.352096,1.13974,0.609189,0.763586
30,396.048,1,20.4653,38.6353,25.7938,1.45815,2.22045e-16,0.359424,1.16644,0.603938,0.807968
31,395.712,1,20.497,37.9568,25.8433,1.46316,2.22045e-16,0.36434,1.06308,0.613474,0.816444
32,392.676,1,20.3949,37.8228,25.9859,1.44184,2.22045e-16,0.360996,1.05218,0.609077,0.820022
33,395.704,1,20.3908,37.6215,25.2484,1.46536,2.22045e-16,0.363532,1.08178,0.611695,0.794203
34,392.082,1,20.5229,37.5711,24.6623,1.44221,2.22045e-16,0.364666,1.04345,0.622763,0.770204
35,392.834,1,20.5061,37.9667,27.3315,1.46382,2.22045e-16,0.37465,0.971539,0.60828,0.747436
36,388.37,1,20.443,38.7876,28.2788,1.41275,2.22045e-16,0.367647,1.06534,0.582672,0.801289
37,395.366,1,20.5205,39.2334,28.8517,1.46811,2.22045e-16,0.3649,1.0397,0.588102,0.825842
38,401.205,1,20.5807,38.2845,27.6611,1.49626,2.22045e-16,0.364655,1.17776,0.576496,0.851096
39,399.973,1,20.6426,38.6601,27.1428,1.49084,2.22045e-16,0.368576,1.10471,0.566814,0.883683
40,405.451,1,20.5049,38.8191,26.55,1.54262,2.22045e-16,0.36496,1.15733,0.579622,0.802762
41,407.65,1,20.434,38.7068,26.6886,1.55606,2.22045e-16,0.374787,1.1335,0.58209,0.823853
42,404.033,1,20.5596,38.4202,26.1135,1.51791,2.22045e-16,0.36007,1.17349,0.585201,0.861838
43,406.361,1,20.5238,38.7868,24.8861,1.54223,2.22045e-16,0.366148,1.15182,0.582786,0.846565
44,407.997,1,20.7202,38.1772,22.8337,1.56136,2.22045e-16,0.355406,1.09984,0.593042,0.86795
45,409.858,1,20.6854,38.3385,23.8645,1.55985,2.22045e-16,0.357108,1.13883,0.604336,0.913377
46,404.072,1,20.5123,38.2204,22.0116,1.5334,2.22045e-16,0.360187,1.02003,0.597032,0.879217
47,401.459,1,20.649,38.5209,22.0223,1.5191,2.22045e-16,0.356591,0.996692,0.584145,0.882794
48,404.206,1,20.6576,38.0532,21.5559,1.54373,2.22045e-16,0.366885,1.05605,0.579301,0.816007
49,402.111,1,20.5949,37.9291,22.476,1.51006,2.22045e-16,0.367433,1.06674,0.590094,0.872454
50,403.188,1,20.5327,38.2957,26.4521,1.5168,2.22045e-16,0.359361,1.09244,0.60717,0.860394
51,402.711,1,20.5,38.8923,28.6798,1.51244,2.22045e-16,0.367537,1.09676,0.606174,0.840798
