iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,508.572,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,500.603,1,10.2563,21.0682,22.4397,1.523,0.383152,1.46202,1.46202,1.46202,1.46202
3,496.286,1,10.0886,21.0442,23.1754,1.50781,0.406051,1.425,1.425,1.425,1.425
4,497.722,1,9.95354,20.9497,24.6448,1.5171,0.41932,1.38892,1.38892,1.38892,1.38892
5,486.47,1,9.67694,21.2194,23.2997,1.47869,0.449598,1.35375,1.35375,1.35375,1.35375
6,479.876,1,9.48582,21.0062,22.7327,1.44124,0.486023,1.31947,1.31947,1.31947,1.31947
7,479.515,1,9.39501,21.0889,22.1788,1.42086,0.489449,1.28606,1.28606,1.28606,1.28606
8,485.813,1,9.5967,20.9637,22.8496,1.47468,0.466923,1.2535,1.2535,1.2535,1.2535
9,478.721,1,9.51324,20.8786,22.8788,1.43826,0.480367,1.22176,1.22176,1.22176,1.22176
10,474.3,1,9.48217,21.2064,21.8237,1.41781,0.475231,1.19082,1.19082,1.19082,1.1924
11,473.558,1,9.64049,21.3003,21.8455,1.43697,0.458973,1.16067,1.16067,1.16067,1.16221
12,478.359,1,9.9699,21.5774,21.2629,1.48939,0.420677,1.13128,1.13128,1.13128,1.13278
13,473.803,1,10.1165,21.7667,20.1919,1.49041,0.408823,1.10264,1.10264,1.10264,1.1041
14,462.921,1,10.0383,21.8609,19.6471,1.45267,0.426632,1.07472,1.07472,1.07472,1.07614
15,459.84,1,9.87787,22.1118,20.9083,1.41589,0.440718,1.04751,1.04751,1.04751,1.04889
16,458.587,1,9.73992,22.283,20.4704,1.4045,0.455424,1.02098,1.02098,1.02098,1.02233
17,456.537,1,9.8422,22.2574,20.3169,1.40395,0.442749,0.995131,0.995131,0.995131,0.996447
18,445.049,1,9.72471,22.2149,20.4049,1.3684,0.459969,0.969933,0.969933,0.969933,1.00484
19,454.776,1,9.78164,22.1993,20.2716,1.4092,0.458582,0.945374,0.959789,0.945374,0.98918
20,454.451,1,9.76949,22.1339,19.4557,1.42479,0.459601,0.921437,0.943584,0.921437,0.989565
21,446.663,1,9.66973,22.1761,19.0674,1.38871,0.463488,0.898105,0.9677,0.898105,0.964508
22,440.97,1,9.9719,21.8319,20.5896,1.36544,0.42392,0.875365,0.943197,0.875365,0.940087
23,444.651,1,9.82625,21.8642,19.6707,1.4142,0.440538,0.8532,0.919315,0.8532,0.92441
24,444.102,1,9.9712,21.729,19.4369,1.43955,0.430342,0.831597,0.896037,0.831597,0.901003
25,448.368,1,10.176,21.5108,20.4252,1.48117,0.408359,0.81054,0.873349,0.81054,0.879724
26,451.787,1,10.1393,21.7335,18.313,1.51528,0.418757,0.790017,0.851759,0.790017,0.923673
27,446.286,1,10.0243,22.2016,19.1034,1.47691,0.436361,0.770013,0.844216,0.770013,0.965273
28,442.139,1,10.2653,22.9548,17.7692,1.43952,0.410889,0.750516,0.929748,0.750516,0.940832
29,445.931,1,10.2043,23.1669,18.3733,1.4651,0.421734,0.731512,0.969662,0.731512,0.930353
30,442.893,1,10.3235,22.7844,18.6301,1.43548,0.414678,0.71299,0.987,0.71299,0.966966
31,440.331,1,10.2425,23.0164,18.6647,1.44118,0.414847,0.694937,1.0041,0.694937,0.942482
32,437.716,1,10.201,22.8164,18.124,1.44148,0.417362,0.677341,0.978677,0.677341,0.918618
33,435.634,1,10.1593,22.4069,18.341,1.44638,0.43124,0.66019,0.953896,0.66019,0.911814
34,431.163,1,10.0808,22.9765,18.1589,1.41516,0.432136,0.643474,0.929743,0.643474,0.922023
35,429.478,1,9.96996,23.0553,19.8851,1.41925,0.44369,0.627181,0.906201,0.627181,0.968055
36,428.193,1,10.054,23.4585,18.4522,1.4331,0.433927,0.6113,0.883256,0.6113,0.943543
37,427.871,1,9.94817,23.4127,18.8058,1.44437,0.444314,0.595821,0.866071,0.595821,0.919652
38,426.137,1,9.85066,23.8774,20.0938,1.43159,0.445809,0.580735,0.895466,0.580735,0.896366
39,423.509,1,10.0549,24.0632,19.8019,1.44255,0.429798,0.56603,0.876507,0.56603,0.873669
40,418.317,1,10.0744,23.6161,19.0785,1.40602,0.428719,0.551698,0.884252,0.551698,0.914824
41,425.528,1,10.2478,23.5069,19.455,1.46076,0.423015,0.537729,0.870552,0.537729,0.93102
