parameter,value
Cl_pop,13.494611684372
V1_pop,25.5344447485113
beta_V1_ANTU_1,-0.230444134677102
beta_V1_logtCLCRMLMIN,-3.09103134125957
beta_V1_logtPROGDL,-2.06066692856421
Q_pop,23.4
beta_Q_LMP_1,0.864971966196221
beta_Q_logtAGEA,1.3685559211694
beta_Q_logtALBGDL,17.8657270190919
beta_Q_logtIMCKGM2,0.325636610087108
beta_Q_logtPROGDL,-17.7197902643259
V2_pop,2.81954155789265
beta_V2_SEXF_1,4.44578937264843
beta_V2_logtHCM,35.4418871666881
omega_Cl,0.258362191240717
omega_V1,0.340880295981377
omega_Q,4.28107902833832e-8
omega_V2,5.18158250029995e-8
a,1.40458886194063
b,0.0425290060412859
