popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.47557,3.74279,3.47557,0.358038,6.5931,0.920985,1.14639,0.920985,-2.19655,4.03852,All
3.68646,4.16999,3.68646,0.568933,6.80399,1.00981,1.22661,1.00981,-2.10772,4.12734,All
3.91016,4.56543,3.91016,0.792626,7.02769,1.1072,1.31456,1.1072,-2.01033,4.22473,All
4.14742,4.98442,4.14742,1.02989,7.26495,1.21398,1.411,1.21398,-1.90355,4.33151,All
4.39909,5.40177,4.39909,1.28156,7.51662,1.33106,1.51703,1.33106,-1.78647,4.44859,All
4.66602,5.77546,4.66602,1.54849,7.78355,1.45943,1.63412,1.45943,-1.6581,4.57696,All
4.72816,5.86244,4.72816,1.61063,7.84569,1.60019,1.7628,1.60019,-1.51734,4.71772,All
4.94915,6.14507,4.94915,1.83162,8.06668,1.75451,1.90408,1.75451,-1.36302,4.87204,All
5.24946,6.47656,5.24946,2.13193,8.367,1.92373,2.06002,1.92373,-1.1938,5.04126,All
5.568,6.82816,5.568,2.45047,8.68553,2.10926,2.23165,2.10926,-1.00827,5.22679,All
5.90586,7.14827,5.90586,2.78833,9.02339,2.31268,2.42067,2.31268,-0.804847,5.43021,All
5.98075,7.20803,5.98075,2.86322,9.09828,2.53573,2.62856,2.53573,-0.581804,5.65326,All
6.26423,7.43425,6.26423,3.1467,9.38176,2.74164,2.82202,2.74164,-0.375885,5.85918,All
6.64434,7.73758,6.64434,3.52681,9.76187,2.78028,2.85856,2.78028,-0.337249,5.89781,All
7.04751,8.04541,7.04751,3.92998,10.165,3.04842,3.11209,3.04842,-0.0691077,6.16595,All
7.23334,8.17078,7.23334,4.11581,10.3509,3.34242,3.39007,3.34242,0.224894,6.45995,All
7.47515,8.33393,7.47515,4.35762,10.5927,3.66478,3.69622,3.66478,0.54725,6.78231,All
7.92874,8.63995,7.92874,4.81121,11.0463,4.01823,4.03477,4.01823,0.900695,7.13576,All
8.40985,8.97425,8.40985,5.29232,11.5274,4.40576,4.4079,4.40576,1.28823,7.52329,All
8.48593,9.02993,8.48593,5.36839,11.6035,4.56231,4.55913,4.56231,1.44477,7.67984,All
8.92016,9.45448,8.92016,5.80263,12.0377,4.83067,4.81912,4.83067,1.71314,7.9482,All
9.46143,9.99455,9.46143,6.3439,12.579,5.29655,5.27214,5.29655,2.17902,8.41408,All
9.73851,10.271,9.73851,6.62098,12.856,5.80737,5.77101,5.80737,2.68984,8.9249,All
10.0355,10.5674,10.0355,6.91801,13.1531,6.36746,6.31986,6.36746,3.24993,9.48499,All
10.6445,11.175,10.6445,7.52697,13.762,6.38297,6.33508,6.38297,3.26543,9.5005,All
10.9911,11.5208,10.9911,7.87357,14.1086,6.98156,6.92385,6.98156,3.86403,10.0991,All
11.2904,11.8194,11.2904,8.17287,14.4079,7.65489,7.58718,7.65489,4.53736,10.7724,All
11.9755,12.503,11.9755,8.85796,15.093,8.20363,8.1293,8.20363,5.08609,11.3212,All
12.2437,12.7706,12.2437,9.12616,15.3612,8.39315,8.3166,8.39315,5.27562,11.5107,All
12.7022,13.2281,12.7022,9.58463,15.8197,9.20262,9.1193,9.20262,6.08509,12.3202,All
13.4729,13.9971,13.4729,10.3554,16.5905,10.0243,9.9353,10.0243,6.90676,13.1418,All
13.4963,14.0204,13.4963,10.3788,16.6138,10.0902,10.0008,10.0902,6.97263,13.2077,All
14.2905,14.8128,14.2905,11.1729,17.408,11.0633,10.9703,11.0633,7.94576,14.1808,All
14.7489,15.2702,14.7489,11.6313,17.8664,11.8449,11.7511,11.8449,8.72742,14.9625,All
15.1576,15.678,15.1576,12.0401,18.2751,12.1303,12.0365,12.1303,9.01274,15.2478,All
16.0015,16.52,16.0015,12.8839,19.119,13.3002,13.2088,13.3002,10.1826,16.4177,All
16.0773,16.5957,16.0773,12.9598,19.1949,13.6656,13.5759,13.6656,10.5481,16.7831,All
17.0529,17.6162,17.0529,13.9354,20.1704,14.5829,14.4974,14.5829,11.4654,17.7004,All
17.254,17.8336,17.254,14.1365,20.3716,15.4863,15.406,15.4863,12.3687,18.6038,All
18.0877,18.6837,18.0877,14.9701,21.2052,15.9893,15.9127,15.9893,12.8718,19.1068,All
18.5066,19.1109,18.5066,15.3891,21.6242,17.3069,17.2414,17.3069,14.1894,20.4245,All
19.1852,19.8028,19.1852,16.0677,22.3028,17.5314,17.4678,17.5314,14.4138,20.6489,All
19.7592,20.3881,19.7592,16.6417,22.8768,19.1276,19.0799,19.1276,16.0101,22.2451,All
20.3494,20.9899,20.3494,17.2318,23.4669,19.2222,19.1755,19.2222,16.1046,22.3397,All
21.0118,21.6654,21.0118,17.8943,24.1293,20.9482,20.92,20.9482,17.8307,24.0658,All
21.5842,22.249,21.5842,18.4666,24.7017,21.076,21.0492,21.076,17.9585,24.1936,All
22.2644,22.9426,22.2644,19.1469,25.3819,22.7689,22.7611,22.7689,19.6514,25.8864,All
22.8939,23.5845,22.8939,19.7763,26.0114,23.1087,23.1047,23.1087,19.9912,26.2262,All
23.517,24.2199,23.517,20.3995,26.6345,24.5896,24.6017,24.5896,21.472,27.7071,All
