pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.53801,0.097673,-3.11066,0.0110183,-1.57901,0.0571958,All
-1.03747,0.390692,-2.90226,0.0165275,-1.15163,0.343175,All
-0.536937,0.683711,-2.69385,0.0110183,-0.72425,0.54336,All
-0.0364008,0.268601,-2.48544,0.0110183,-0.296869,0.457567,All
0.464136,0.268601,-2.27704,0.0110183,0.130513,0.285979,All
0.964672,0.170928,-2.06863,0.0495825,0.557895,0.371773,All
1.46521,0.146509,-1.86022,0.0275458,0.985276,0.14299,All
1.96574,0.097673,-1.65182,0.0826375,1.41266,0.171587,All
2.46628,0,-1.44341,0.110183,1.84004,0.114392,All
2.96682,0.0732547,-1.235,0.220367,2.26742,0.0857937,All
,,-1.0266,0.286477,,,All
,,-0.81819,0.341568,,,All
,,-0.609783,0.336059,,,All
,,-0.401377,0.319532,,,All
,,-0.19297,0.369114,,,All
,,0.0154369,0.413188,,,All
,,0.223844,0.506844,,,All
,,0.43225,0.380133,,,All
,,0.640657,0.303004,,,All
,,0.849064,0.297495,,,All
,,1.05747,0.269949,,,All
,,1.26588,0.214858,,,All
,,1.47428,0.104674,,,All
,,1.68269,0.13222,,,All
,,1.8911,0.0606009,,,All
,,2.0995,0.0220367,,,All
,,2.30791,0.0110183,,,All
,,2.51632,0.0220367,,,All
,,2.72472,0.00550917,,,All
,,2.93313,0.0110183,,,All
