pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.53647,0.0978183,-2.97041,0.0122852,-1.57901,0.0571958,All
-1.03668,0.391273,-2.7835,0.0122852,-1.15163,0.343175,All
-0.536887,0.684728,-2.59658,0.0122852,-0.72425,0.54336,All
-0.0370944,0.269,-2.40967,0.0491409,-0.296869,0.457567,All
0.462698,0.269,-2.22275,0.0245705,0.130513,0.285979,All
0.962491,0.171182,-2.03584,0.0368557,0.557895,0.371773,All
1.46228,0.146728,-1.84892,0.079854,0.985276,0.14299,All
1.96208,0.0978183,-1.66201,0.128995,1.41266,0.171587,All
2.46187,0,-1.47509,0.135138,1.84004,0.114392,All
2.96166,0.0733638,-1.28818,0.165851,2.26742,0.0857937,All
,,-1.10126,0.221134,,,All
,,-0.914345,0.239562,,,All
,,-0.72743,0.28256,,,All
,,-0.540514,0.337844,,,All
,,-0.353599,0.294845,,,All
,,-0.166684,0.436126,,,All
,,0.0202312,0.417698,,,All
,,0.207146,0.343986,,,All
,,0.394062,0.485267,,,All
,,0.580977,0.386985,,,All
,,0.767892,0.270275,,,All
,,0.954807,0.294845,,,All
,,1.14172,0.264132,,,All
,,1.32864,0.184278,,,All
,,1.51555,0.122852,,,All
,,1.70247,0.104424,,,All
,,1.88938,0.110567,,,All
,,2.0763,0.0368557,,,All
,,2.26321,0.00614261,,,All
,,2.45013,0.0307131,,,All
