iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,539.052,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,536.444,1,20.2703,23.8911,20.044,1.74761,-0.447146,1.46202,1.46202,1.46202,1.46202
3,532.361,1,20.3459,23.6145,19.3122,1.74443,-0.438918,1.425,1.425,1.425,1.425
4,532.415,1,19.9715,23.6843,19.4232,1.78625,-0.423085,1.38892,1.38892,1.38892,1.38892
5,532.757,1,19.7859,23.441,20.695,1.79662,-0.427022,1.35375,1.35375,1.35375,1.35375
6,532.931,1,19.9091,23.0288,18.6115,1.79994,-0.425908,1.31947,1.31947,1.31947,1.31947
7,530.619,1,20.0971,23.0701,18.9236,1.81523,-0.439526,1.28606,1.28606,1.28606,1.28606
8,521.825,1,20.3009,23.1776,18.9489,1.76927,-0.441655,1.2535,1.2535,1.2535,1.2535
9,523.1,1,19.8907,23.2944,19.9828,1.78345,-0.425304,1.22176,1.22176,1.22176,1.22176
10,533.036,1,19.9802,22.6536,18.1012,1.90577,-0.426008,1.19082,1.19082,1.19082,1.19082
11,535.875,1,19.9919,23.0928,19.9529,1.92929,-0.436332,1.16067,1.18445,1.16067,1.16353
12,538.516,1,20.4369,23.5454,19.4179,1.92662,-0.447953,1.13128,1.24587,1.13128,1.28488
13,532.333,1,19.9507,23.7925,18.0493,1.93481,-0.421311,1.10264,1.21432,1.10264,1.25235
14,528.53,1,20.6712,23.4823,18.6976,1.91738,-0.444834,1.07472,1.18358,1.07472,1.22064
15,523.396,1,20.361,23.8539,17.297,1.86883,-0.439039,1.04751,1.15361,1.04751,1.22661
16,515.362,1,20.3919,23.8949,17.5517,1.82996,-0.433063,1.02098,1.14776,1.02098,1.19556
17,517.636,1,19.9868,23.8721,17.687,1.86874,-0.414967,0.995131,1.14886,0.995131,1.16528
18,510.958,1,20.4405,24.053,18.445,1.82142,-0.430658,0.969933,1.15697,0.969933,1.13578
19,515.611,1,20.3669,24.0263,16.8992,1.87678,-0.427145,0.945374,1.12768,0.945374,1.10702
20,506.053,1,20.6906,23.8208,17.6265,1.82926,-0.445233,0.921437,1.12871,0.921437,1.07899
21,512.548,1,19.7409,24.0728,18.4495,1.91798,-0.407457,0.898105,1.10013,0.898105,1.05167
22,514.258,1,20.076,23.8617,19.8896,1.94458,-0.427193,0.875365,1.07227,0.875365,1.02504
23,511.164,1,19.6207,24.443,16.7637,1.90552,-0.411952,0.8532,1.0688,0.8532,1.0098
24,519.206,1,20.2513,24.3701,17.4294,1.98837,-0.43483,0.831597,1.12713,0.831597,1.00269
25,508.614,1,19.9982,24.8198,18.2202,1.93802,-0.418575,0.81054,1.13865,0.81054,1.08389
26,510.596,1,20.8372,25.3656,18.9144,1.89456,-0.442404,0.790017,1.10982,0.790017,1.14801
27,507.729,1,20.3422,25.5856,18.9772,1.86005,-0.427931,0.770013,1.18627,0.770013,1.13661
28,517.878,1,20.3677,25.539,17.7006,1.97968,-0.418409,0.750516,1.27824,0.750516,1.10783
29,516.889,1,20.2112,26.15,17.9781,1.99404,-0.421196,0.731512,1.29214,0.731512,1.07978
30,513.91,1,20.6227,25.8756,18.7507,1.95827,-0.432801,0.71299,1.25942,0.71299,1.1261
31,512.667,1,20.6202,25.6737,18.0803,1.95832,-0.436216,0.694937,1.22753,0.694937,1.13034
32,510.816,1,20.5766,25.3073,14.6236,2.00022,-0.439418,0.677341,1.19645,0.677341,1.10172
33,509.497,1,20.6987,25.1155,15.7028,2.01244,-0.43453,0.66019,1.16616,0.66019,1.07382
34,503.811,1,21.0442,25.3708,14.7595,1.96148,-0.444422,0.643474,1.16114,0.643474,1.11294
35,509.204,1,20.2933,25.0205,16.3839,1.95902,-0.421699,0.627181,1.17111,0.627181,1.14469
36,504.301,1,20.4353,24.8345,15.1621,1.9908,-0.434542,0.6113,1.14146,0.6113,1.11571
37,503.708,1,20.4295,24.9789,16.0464,1.99848,-0.433274,0.595821,1.11256,0.595821,1.08746
38,503.764,1,20.409,25.0584,16.803,1.9819,-0.437704,0.580735,1.1014,0.580735,1.05992
39,499.868,1,20.7173,24.6619,16.8809,1.95975,-0.44515,0.56603,1.07352,0.56603,1.03308
40,500.135,1,21.0881,24.2804,17.415,2.00089,-0.450731,0.551698,1.07284,0.551698,1.00693
41,492.487,1,21.0597,24.0225,17.5649,1.95023,-0.448927,0.537729,1.1052,0.537729,0.995302
42,489.848,1,20.6159,24.4401,17.1768,1.90085,-0.430812,0.524113,1.07722,0.524113,0.9701
43,490.165,1,19.9442,23.974,16.9684,1.90838,-0.409582,0.510842,1.18208,0.510842,0.945537
44,481.556,1,20.0988,24.3664,17.2349,1.86037,-0.415822,0.497908,1.20001,0.497908,0.921595
45,486.533,1,20.1421,24.3968,17.9337,1.92233,-0.41308,0.4853,1.16962,0.496668,0.89826
46,476.443,1,20.3623,24.2634,18.3371,1.87365,-0.42349,0.473012,1.14001,0.507443,0.875515
47,468.161,1,20.3916,24.4982,15.0133,1.82621,-0.422539,0.461035,1.11114,0.494594,0.853347
48,476.962,1,20.972,24.6214,15.2491,1.80131,-0.44883,0.449362,1.19831,0.482579,0.909701
