iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,543.41,1,10.3141,11.9087,6.65121,1.5,-0.415546,1.5,1.5,1.5,1.5
2,527.418,1,20.6757,16.7997,14.31,1.67611,-0.43353,1.46202,1.46202,1.46202,1.46202
3,535.992,1,20.8991,16.9506,13.7371,1.77812,-0.438487,1.425,1.425,1.425,1.425
4,537.965,1,20.8114,17.2318,13.9862,1.7944,-0.433112,1.38892,1.38892,1.38892,1.38892
5,539.905,1,19.7432,17.7734,15.6107,1.85058,-0.395317,1.35375,1.35375,1.35375,1.35375
6,537.838,1,20.2878,17.4565,16.838,1.84187,-0.422068,1.31947,1.31947,1.31947,1.31947
7,532.796,1,20.0265,17.618,14.5389,1.84647,-0.412239,1.28606,1.28606,1.28606,1.28606
8,530.932,1,20.252,17.0571,13.4152,1.88295,-0.417434,1.2535,1.2535,1.2535,1.2535
9,527.462,1,20.0922,16.5185,14.1099,1.8484,-0.411967,1.22176,1.22176,1.22176,1.22176
10,524.804,1,20.6819,16.1211,13.6654,1.83821,-0.436943,1.19082,1.19082,1.19082,1.19082
11,525.436,1,20.6425,15.8386,14.251,1.85619,-0.441279,1.16067,1.16067,1.16067,1.16067
12,517.394,1,20.4006,16.1339,15.4431,1.80919,-0.426338,1.13128,1.13128,1.13128,1.13128
13,515.705,1,20.545,16.5475,15.1124,1.77704,-0.427827,1.10264,1.10264,1.10264,1.10264
14,510.839,1,20.404,17.1501,15.5194,1.76732,-0.424149,1.07472,1.07472,1.07472,1.07472
15,508.36,1,20.1021,16.5855,13.7952,1.72486,-0.418532,1.04751,1.04751,1.04751,1.04751
16,506.001,1,20.283,16.8658,14.7574,1.77042,-0.415932,1.02098,1.02098,1.02098,1.02098
17,504.084,1,20.2107,16.8005,15.0562,1.74838,-0.423832,0.995131,0.995131,0.995131,0.995131
18,492.046,1,20.4894,16.7089,13.7173,1.70411,-0.431671,0.969933,1.00402,0.969933,0.969933
19,494.352,1,19.7299,17.3352,14.4644,1.66225,-0.396489,0.945374,0.978597,0.973268,0.945374
20,496.14,1,19.9119,17.1085,13.7209,1.68467,-0.402159,0.921437,1.00151,0.953828,0.921437
21,496.764,1,20.0649,16.8276,15.1558,1.68709,-0.412617,0.898105,1.05188,0.973522,0.898105
22,503.051,1,19.7417,17.1106,16.2168,1.75398,-0.399399,0.875365,1.107,0.956381,0.875365
23,499.157,1,19.7245,17.2954,16.0482,1.74495,-0.403555,0.8532,1.07897,0.956325,0.8532
24,501.423,1,20.0035,17.2601,16.1242,1.78813,-0.414001,0.831597,1.05165,0.980276,0.831597
25,497.814,1,19.3678,17.0017,15.4001,1.78791,-0.382524,0.81054,1.02502,0.956209,0.81054
26,492.474,1,19.1941,16.8344,16.2999,1.75709,-0.376681,0.790017,0.999068,0.963585,0.790017
27,495.162,1,19.8185,16.9044,14.5753,1.77655,-0.401648,0.770013,0.973771,0.963086,0.773244
28,492.186,1,19.7595,16.7891,14.0087,1.75821,-0.401468,0.750516,0.963702,0.971832,0.753665
29,497.596,1,20.0672,17.1892,15.3787,1.81442,-0.414091,0.731512,0.9393,0.949702,0.81529
30,501.084,1,20.7307,18.0316,16.5744,1.8772,-0.4411,0.71299,0.939112,0.925655,0.794647
31,493.998,1,20.3707,18.5959,17.5501,1.82967,-0.426424,0.694937,0.91924,0.902217,0.80136
32,489.895,1,20.3294,18.5058,17.457,1.78334,-0.423576,0.677341,0.935117,0.888695,0.78169
33,490.348,1,20.6158,18.3956,16.3899,1.78914,-0.438737,0.66019,0.911439,0.93353,0.789757
34,486.73,1,19.7079,17.819,15.841,1.75308,-0.406228,0.643474,0.938249,0.923167,0.773383
35,494.663,1,19.4802,17.8066,15.4159,1.83736,-0.394072,0.627181,0.981853,0.908593,0.76589
36,480.679,1,20.0183,17.8978,13.9612,1.79084,-0.408034,0.6113,0.983961,0.885587,0.753769
37,487.134,1,20.6912,17.9488,15.1008,1.78162,-0.433624,0.595821,1.0247,0.863163,0.75581
38,482.85,1,20.856,18.0167,15.9025,1.77574,-0.440941,0.580735,1.00799,0.841308,0.736672
39,486.524,1,20.7549,18.3504,15.2439,1.79266,-0.435435,0.56603,1.11481,0.820005,0.718019
40,494.593,1,20.2417,17.9346,15.9261,1.83166,-0.41123,0.551698,1.20996,0.862405,0.727729
41,487.981,1,20.1461,17.909,14.9873,1.79819,-0.41743,0.537729,1.17932,0.865967,0.720943
42,491.058,1,19.7466,17.5931,14.9731,1.84934,-0.397998,0.524113,1.14946,0.867811,0.733882
43,493.86,1,19.6272,17.4099,15.2565,1.86316,-0.390864,0.510842,1.12035,0.898435,0.722249
44,492.385,1,19.8524,17.3275,15.6201,1.86178,-0.402043,0.497908,1.09325,0.878932,0.72285
45,489.928,1,19.9923,18.2,15.3004,1.87323,-0.412068,0.4853,1.06557,0.868367,0.705161
46,490.409,1,20.2087,18.6452,15.6463,1.85417,-0.420841,0.473012,1.05648,0.878369,0.757328
47,489.106,1,20.1693,18.9781,15.809,1.84715,-0.414064,0.461035,1.02973,0.863182,0.826897
48,490.726,1,20.5695,19.214,14.6919,1.89727,-0.428034,0.449362,1.00366,0.847493,0.833027
49,484.925,1,20.4376,18.8331,12.9168,1.84923,-0.42002,0.437984,0.978243,0.856811,0.811935
50,476.778,1,20.2243,19.1058,14.5673,1.8024,-0.419777,0.426894,0.953473,0.835116,0.791376
51,471.116,1,20.8132,19.4221,16.3656,1.75676,-0.439189,0.416084,1.00232,0.827174,0.793849
52,466.969,1,20.1228,19.6354,15.983,1.71228,-0.409413,0.405549,1.07446,0.844549,0.773748
53,469.237,1,19.6848,19.5513,16.4875,1.70869,-0.395541,0.39528,1.09705,0.839771,0.754157
54,482.345,1,19.8639,19.5776,15.5689,1.79106,-0.401172,0.385271,1.06928,0.83309,0.860527
55,470.994,1,20.2922,19.393,14.7987,1.74571,-0.414008,0.375516,1.0422,0.824385,0.838738
56,471.884,1,20.95,19.709,14.755,1.71957,-0.437011,0.366008,1.05117,0.875469,0.8175
57,470.346,1,20.1932,19.6272,13.8789,1.74817,-0.409316,0.35674,1.02455,0.862222,0.796801
58,472.406,1,20.5978,19.8845,14.2617,1.75946,-0.419645,0.347707,1.01004,0.856255,0.776625
59,481.994,1,20.5829,20.0167,14.3854,1.83004,-0.419016,0.338903,1.02779,0.860649,0.790675
60,476.719,1,20.6192,19.7246,14.6377,1.8142,-0.426069,0.330322,1.01171,0.876835,0.770655
61,478.239,1,20.6123,19.3732,14.104,1.80039,-0.421947,0.321958,1.01009,0.854633,0.824419
62,475.449,1,20.4419,19.5984,14.0547,1.78394,-0.418761,0.313806,0.99183,0.835067,0.833147
63,468.35,1,20.3744,19.4528,15.0115,1.73877,-0.41701,0.30586,1.04241,0.847281,0.812051
64,470.074,1,20.3465,20.2316,13.7936,1.74038,-0.411427,0.298116,1.0718,0.825827,0.838352
65,472.09,1,20.2663,20.1429,14.9237,1.74629,-0.407903,0.290567,1.16436,0.804917,0.818976
66,472.258,1,20.715,20.2429,15.0278,1.77611,-0.423394,0.28321,1.13488,0.784536,0.798239
67,471.53,1,20.2801,20.3755,15.3116,1.7847,-0.41593,0.276039,1.10614,0.77991,0.778027
68,459.626,1,20.1414,20.0381,14.7177,1.73951,-0.414005,0.269049,1.07813,0.785089,0.758327
69,468.732,1,20.0781,20.0228,14.6638,1.77285,-0.406827,0.262237,1.05084,0.7894,0.783786
70,463.519,1,20.884,20.6234,15.6874,1.74403,-0.436945,0.255597,1.02423,0.769412,0.76394
71,466.403,1,20.7157,20.457,15.9071,1.73557,-0.435417,0.249125,1.12545,0.770474,0.759859
72,459.927,1,20.8406,20.8824,16.4401,1.72863,-0.440121,0.242817,1.09695,0.766087,0.740619
73,465.724,1,20.5848,20.8339,16.1943,1.75659,-0.436715,0.236669,1.16897,0.746689,0.721866
74,465.329,1,20.5601,20.5037,15.2469,1.75537,-0.42898,0.230676,1.13937,0.75073,0.759124
75,467.49,1,20.703,20.6045,16.3073,1.80702,-0.437575,0.226064,1.11053,0.731721,0.770519
76,473.391,1,20.6638,20.6113,15.1174,1.82611,-0.430174,0.22217,1.08241,0.713194,0.892061
77,466.005,1,20.8849,21.0297,14.2751,1.78345,-0.439946,0.227357,1.055,0.695135,0.876382
78,465.75,1,20.7163,20.5772,14.1343,1.7766,-0.429266,0.22368,1.02829,0.709784,0.86141
79,469.229,1,20.7829,20.4633,12.9006,1.79083,-0.43055,0.232702,1.00225,0.724803,0.839599
80,466.696,1,20.1942,20.1245,12.4519,1.78509,-0.40855,0.234091,0.976872,0.711352,0.81834
81,472.294,1,20.6105,19.8506,13.859,1.78114,-0.425638,0.233474,1.09827,0.721412,0.854056
82,472.783,1,20.7784,19.8518,13.9337,1.81457,-0.426336,0.235353,1.07046,0.710722,0.832431
83,465.036,1,20.661,20.228,15.345,1.76863,-0.422286,0.231854,1.04336,0.700686,0.811353
84,469.085,1,20.3745,19.7549,16.6719,1.8111,-0.423542,0.228549,1.05094,0.707646,0.790809
85,467.677,1,20.4649,19.5747,16.9069,1.77968,-0.420256,0.233802,1.06955,0.719956,0.770786
86,465.178,1,20.4232,19.1966,17.1642,1.76556,-0.42086,0.232488,1.09068,0.719913,0.751269
87,463.408,1,20.2198,19.3447,15.5197,1.74836,-0.407455,0.235268,1.06306,0.72164,0.748749
88,466.051,1,20.4439,19.4112,15.3747,1.7957,-0.418394,0.229311,1.13826,0.703368,0.72979
89,472.398,1,20.3116,19.8013,15.6736,1.8192,-0.414104,0.230639,1.27484,0.727029,0.711312
90,469.393,1,20.6402,19.7217,16.0446,1.79802,-0.427192,0.225905,1.24256,0.741706,0.693301
91,472.041,1,20.9027,20.0531,15.5042,1.85895,-0.441187,0.226668,1.2111,0.745229,0.675746
92,474.636,1,20.9057,20.3166,14.872,1.90405,-0.441879,0.22665,1.18044,0.726359,0.658636
93,481.509,1,19.8926,19.5319,15.6977,1.93131,-0.397434,0.220911,1.2348,0.707967,0.691111
94,477.253,1,19.7557,19.6593,16.5559,1.90587,-0.388693,0.230915,1.20353,0.726515,0.685883
95,480.225,1,19.7782,19.3284,17.7139,1.9346,-0.394822,0.225068,1.17306,0.73044,0.682423
96,468.539,1,19.6714,18.1829,17.6288,1.88562,-0.393027,0.226088,1.17711,0.746893,0.665144
97,466.924,1,20.2028,18.2637,16.4419,1.83787,-0.407371,0.220363,1.24542,0.735573,0.648302
98,468.854,1,20.5231,18.4717,17.0633,1.82324,-0.416179,0.234068,1.21388,0.724947,0.631887
99,463.968,1,20.4676,18.5829,17.2742,1.77707,-0.426208,0.236843,1.18315,0.724388,0.616282
100,459.103,1,20.3779,18.6399,17.3722,1.73208,-0.424412,0.237246,1.31309,0.713834,0.600678
101,463.217,1,20.6502,18.7587,16.2314,1.76832,-0.429076,0.231459,1.27985,0.714304,0.625139
102,457.531,1,19.9241,18.5268,16.2837,1.71602,-0.392011,0.228453,1.1774,0.719087,0.622691
103,459.656,1,19.8188,18.2796,17.3953,1.72443,-0.392019,0.217219,1.16699,0.7265,0.676701
104,457.916,1,19.7648,17.4944,17.489,1.72701,-0.39309,0.224566,1.11925,0.715166,0.647496
105,459.356,1,20.3017,17.6306,16.7892,1.71247,-0.412736,0.23198,1.13591,0.721918,0.680614
106,466.054,1,19.8937,17.5461,16.8198,1.77482,-0.39742,0.229153,1.1837,0.715306,0.672236
107,461.499,1,20.0894,17.3754,16.8268,1.74384,-0.408966,0.221424,1.10114,0.724874,0.715451
108,463.12,1,20.3899,17.249,17.0841,1.77512,-0.423897,0.217749,1.11831,0.70915,0.680185
109,464.925,1,20.4219,17.6028,16.1623,1.82149,-0.419816,0.215238,1.12074,0.643684,0.690111
110,461.752,1,20.1353,17.8263,16.1772,1.80308,-0.410241,0.222788,1.06182,0.66684,0.64945
111,466.929,1,20.3865,17.2325,16.7594,1.84943,-0.424046,0.222947,1.08932,0.678226,0.636312
112,466.689,1,20.504,17.6486,15.2443,1.86034,-0.432559,0.218201,1.09034,0.644284,0.650703
