iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,662.165,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,654.381,1,8.0848,26.7397,11.5109,0.95,0.285,0.629809,0.974679,0.974679,0.974679,1.01148
3,641.135,1,8.31797,26.051,11.3119,0.9025,0.27075,0.630609,0.95,0.95,0.95,0.985865
4,623.006,1,7.95042,26.6328,11.927,0.857375,0.257212,0.657741,0.925945,0.925945,0.925945,0.960903
5,614.42,1,7.4405,27.4734,11.4213,0.814506,0.244352,0.72328,0.9025,1.04725,0.9025,0.936572
6,614.33,1,8.07525,28.326,9.38299,0.773781,0.232134,0.64832,0.879648,1.08583,0.879648,0.912858
7,606.321,1,8.23368,26.9893,9.21415,0.735092,0.220528,0.59492,0.857375,1.18002,0.857375,0.889744
8,602.512,1,8.51667,27.8876,9.8851,0.698337,0.209501,0.575664,0.835666,1.23844,0.835666,0.867215
9,593.355,1,8.29214,27.4625,8.61198,0.66342,0.199026,0.600088,0.814506,1.25073,0.814506,0.845256
10,595.836,1,8.25723,26.4769,7.73258,0.630249,0.189075,0.5815,0.793882,1.2732,0.793882,0.823854
11,606.286,1,8.06152,28.2428,8.25667,0.598737,0.179621,0.617307,0.773781,1.29029,0.773781,0.848954
12,592.715,1,8.45706,27.4124,8.49452,0.5688,0.17064,0.573578,0.754188,1.28075,0.754188,0.827458
13,579.859,1,8.79893,27.2163,8.41913,0.54036,0.162108,0.52655,0.735092,1.4283,0.735092,0.806506
14,573.567,1,7.98925,28.2185,8.56748,0.513342,0.154003,0.63731,0.716479,1.50021,0.716479,0.786085
15,561.455,1,8.25277,28.6087,8.7139,0.487675,0.146302,0.598568,0.698337,1.46223,0.698337,0.766181
16,553.481,1,7.99814,29.0184,8.32957,0.463291,0.138987,0.637383,0.680655,1.45469,0.680655,0.746781
17,546.895,1,7.71497,28.6144,8.19543,0.440127,0.132038,0.672927,0.66342,1.41786,0.66342,0.727872
18,545.833,1,7.68768,28.9675,7.67852,0.41812,0.125436,0.683789,0.646622,1.46779,0.646622,0.709442
19,535.349,1,7.47112,30.1441,8.62406,0.397214,0.119164,0.715625,0.630249,1.43063,0.630249,0.735363
20,531.301,1,7.61357,30.0824,9.39303,0.819579,0.10828,0.697906,0.614291,1.58599,0.614291,0.783797
21,518.398,1,7.90256,30.0987,8.97722,0.7786,0.102866,0.668261,0.598737,1.63548,0.598737,0.763951
22,509.942,1,7.80213,29.4316,8.1377,0.73967,0.0977229,0.668192,0.583577,1.66723,0.583577,0.744607
23,522.056,1,7.50293,28.6693,8.82542,0.96492,0.093843,0.697429,0.5688,1.66912,0.5688,0.725754
24,507.273,1,7.98469,29.0072,8.80948,0.916674,0.0891508,0.640295,0.554398,1.64909,0.554398,0.707377
25,505.053,1,8.11304,29.3362,9.14893,0.964975,0.0859764,0.628128,0.54036,1.86007,0.54036,0.689466
26,502.036,1,8.12968,28.3777,8.40751,1.05055,0.0784873,0.636503,0.526678,1.81298,0.526678,0.699616
27,489.612,1,8.43955,28.0771,8.86493,0.99802,0.074563,0.584676,0.513342,1.76707,0.513342,0.708155
28,497.391,1,7.97112,28.812,7.80197,1.01412,0.0795352,0.648025,0.500344,1.75948,0.500344,0.690224
29,489.465,1,8.31071,29.0465,8.76104,1.01405,0.0772356,0.600492,0.487675,1.76405,0.487675,0.672747
30,482.546,1,7.89073,29.0307,8.63728,0.977988,0.0739379,0.649688,0.475327,1.71938,0.475327,0.717398
31,474.675,1,8.01501,28.3963,9.08918,0.968459,0.0703295,0.634713,0.463291,1.67585,0.463291,0.725783
32,476.536,1,8.11514,27.8137,8.95227,0.942764,0.0745876,0.61527,0.45156,1.63341,0.45156,0.72808
33,473.54,1,8.10702,28.6608,8.00648,0.988243,0.0723348,0.627103,0.440127,1.59205,0.440127,0.709644
34,473.982,1,8.16159,29.3435,7.49803,0.988231,0.0719283,0.616572,0.428982,1.55174,0.428982,0.755413
35,483.509,1,8.19126,28.6224,7.10506,0.988323,0.0747099,0.610813,0.41812,1.58902,0.41812,0.836823
36,474.972,1,7.94913,28.7304,6.42134,1.04925,0.06929,0.64819,0.407533,1.54879,0.407533,0.890381
37,476.336,1,8.00379,28.9441,6.59322,1.08209,0.070082,0.644681,0.397214,1.50957,0.397214,0.867836
38,483.58,1,8.00129,29.1649,7.35267,1.01471,0.0791387,0.638581,0.387157,1.48314,0.387157,0.845862
39,473.381,1,8.04435,28.6203,7.32347,0.963975,0.0751818,0.636873,0.377354,1.44559,0.377354,0.824444
40,475.638,1,8.34602,28.4195,8.076,1.02388,0.0729357,0.59738,0.367799,1.5772,0.367799,0.803569
41,468.775,1,7.81335,27.9452,8.28942,1.02383,0.0691429,0.658683,0.358486,1.53726,0.358486,0.827533
42,463.863,1,7.72422,27.6737,7.89798,1.00194,0.0670301,0.673978,0.349409,1.49834,0.349409,0.884902
43,470.049,1,8.08192,28.0444,8.32694,0.985983,0.0697755,0.637525,0.340562,1.66916,0.340562,0.937457
44,465.624,1,8.19271,27.7489,7.80501,1.04634,0.0633699,0.611902,0.331938,1.62689,0.331938,0.989668
45,467.698,1,8.06315,27.5364,8.68034,1.07184,0.0670801,0.628846,0.323534,1.5857,0.323534,0.964609
46,460.508,1,8.02364,28.0603,8.49117,1.01291,0.0644389,0.632569,0.315341,1.54555,0.315341,0.941688
47,448.53,1,7.93511,28.3146,8.99226,0.991447,0.0606759,0.644552,0.307357,1.5407,0.307357,0.917844
48,446.643,1,7.8159,28.062,8.80009,0.99144,0.060135,0.659128,0.299574,1.50168,0.299574,0.920763
49,449.628,1,8.00509,27.1684,9.08211,0.991516,0.0630797,0.630668,0.291989,1.46366,0.291989,0.897448
50,448.461,1,8.22241,27.1385,8.39659,0.977415,0.0641086,0.600555,0.284596,1.53566,0.284596,0.874724
51,445.757,1,8.28509,28.0553,8.80744,1.00718,0.0619282,0.608353,0.27739,1.49677,0.27739,0.852576
52,452.874,1,8.45297,28.0053,8.61345,1.03763,0.0658279,0.586918,0.270366,1.46539,0.270366,0.884884
53,451.139,1,8.01499,27.8044,7.97759,1.03767,0.0681979,0.638602,0.26352,1.42829,0.26352,0.864681
54,444.905,1,8.01449,27.6638,9.20191,0.985789,0.064788,0.639127,0.256848,1.53304,0.256848,0.842787
55,454.686,1,7.99357,27.2657,8.53349,1.05078,0.0637641,0.63463,0.250344,1.6905,0.250344,0.874679
56,453.898,1,7.78117,27.5504,8.33488,1.05079,0.0625811,0.666548,0.244005,1.64769,0.244005,0.963582
57,451.323,1,7.87396,27.183,7.654,1.05079,0.061482,0.650315,0.237827,1.60597,0.237827,1.05228
58,447.642,1,8.38062,26.2063,9.7008,1.05075,0.0593365,0.592232,0.231805,1.56531,0.239202,1.02563
59,437.556,1,8.02392,26.7796,9.60971,0.994081,0.0627701,0.637985,0.225936,1.52568,0.233146,0.999663
60,444.312,1,8.13521,26.8106,9.98228,1.05158,0.0640594,0.612296,0.220215,1.5392,0.227242,0.974351
61,450.782,1,8.3771,26.344,10.9186,1.01396,0.0649766,0.584259,0.214639,1.63649,0.233864,0.94968
62,453.468,1,8.05849,26.5052,10.2874,1.04456,0.0685642,0.623064,0.209204,1.59506,0.227942,0.925633
63,463.956,1,7.9286,26.8529,10.7789,1.06117,0.0717189,0.644565,0.203907,1.8063,0.222171,0.9225
64,466.737,1,8.36166,27.6163,11.5162,1.11307,0.0742621,0.586213,0.198744,1.76295,0.216545,0.899142
65,455.707,1,7.78121,27.7938,9.64796,0.976571,0.0738023,0.66688,0.193711,1.71831,0.211062,0.8914
66,455.183,1,7.94253,28.2358,8.80746,0.95145,0.0721464,0.639172,0.188807,1.74097,0.205718,0.941869
