time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.10436e-14,1.49679e-14,2.42791e-14,3.01467e-14,3.50992e-14,3.91197e-14,4.30021e-14,4.70849e-14,5.22552e-14,5.95056e-14,7.71029e-14,All
3.08757e-16,5.60317e-14,3.05957e-14,3.9584e-14,4.50918e-14,4.93338e-14,5.36711e-14,5.84839e-14,6.36533e-14,7.0694e-14,8.19451e-14,1.12444e-13,All
4.29331e-16,7.73669e-14,4.59697e-14,5.54784e-14,6.25386e-14,6.84474e-14,7.42683e-14,8.04171e-14,8.81486e-14,9.84042e-14,1.13831e-13,1.48989e-13,All
5.96992e-16,1.07391e-13,6.5564e-14,7.88367e-14,8.77906e-14,9.52437e-14,1.0322e-13,1.1175e-13,1.21775e-13,1.35596e-13,1.56725e-13,2.01399e-13,All
8.30127e-16,1.48567e-13,9.31773e-14,1.10107e-13,1.22242e-13,1.32514e-13,1.42994e-13,1.54706e-13,1.68548e-13,1.86907e-13,2.17236e-13,2.79223e-13,All
1.15431e-15,2.06713e-13,1.31452e-13,1.54372e-13,1.69824e-13,1.84254e-13,1.98753e-13,2.14836e-13,2.35114e-13,2.61907e-13,3.01939e-13,3.85346e-13,All
1.60508e-15,2.87002e-13,1.83011e-13,2.15749e-13,2.36645e-13,2.56354e-13,2.75787e-13,2.9807e-13,3.25435e-13,3.63332e-13,4.18203e-13,5.39127e-13,All
2.23189e-15,3.97933e-13,2.56625e-13,3.00076e-13,3.28663e-13,3.56887e-13,3.83845e-13,4.14309e-13,4.52839e-13,5.0514e-13,5.82804e-13,7.45704e-13,All
3.10348e-15,5.52567e-13,3.56002e-13,4.17088e-13,4.57887e-13,4.96051e-13,5.33499e-13,5.76738e-13,6.28959e-13,7.01733e-13,8.11145e-13,1.03783e-12,All
4.31544e-15,7.70567e-13,4.94567e-13,5.81281e-13,6.36644e-13,6.89892e-13,7.42745e-13,8.01684e-13,8.74276e-13,9.77354e-13,1.12588e-12,1.44855e-12,All
6.00069e-15,1.06893e-12,6.8776e-13,8.09995e-13,8.85603e-13,9.58328e-13,1.03336e-12,1.11506e-12,1.21538e-12,1.35845e-12,1.56281e-12,2.00974e-12,All
8.34406e-15,1.48909e-12,9.55361e-13,1.12464e-12,1.23217e-12,1.33176e-12,1.43384e-12,1.55007e-12,1.68972e-12,1.89132e-12,2.17898e-12,2.78622e-12,All
1.16025e-14,2.07163e-12,1.32915e-12,1.56612e-12,1.71349e-12,1.85206e-12,1.99685e-12,2.15489e-12,2.3504e-12,2.62593e-12,3.02786e-12,3.88103e-12,All
1.61335e-14,2.87893e-12,1.84412e-12,2.17849e-12,2.38012e-12,2.57797e-12,2.77441e-12,2.99779e-12,3.26486e-12,3.65362e-12,4.21074e-12,5.39914e-12,All
2.24339e-14,4.00484e-12,2.56913e-12,3.02965e-12,3.30665e-12,3.58321e-12,3.8583e-12,4.16679e-12,4.54046e-12,5.0768e-12,5.85276e-12,7.51858e-12,All
3.11948e-14,5.56802e-12,3.56949e-12,4.21214e-12,4.59971e-12,4.9839e-12,5.36583e-12,5.79365e-12,6.31329e-12,7.06209e-12,8.13712e-12,1.04315e-11,All
4.33768e-14,7.74055e-12,4.96709e-12,5.85631e-12,6.39081e-12,6.9289e-12,7.46321e-12,8.05745e-12,8.77841e-12,9.81666e-12,1.13101e-11,1.45095e-11,All
6.03162e-14,1.07616e-11,6.90403e-12,8.13928e-12,8.88521e-12,9.63401e-12,1.03721e-11,1.12065e-11,1.22067e-11,1.36544e-11,1.57345e-11,2.01721e-11,All
8.38706e-14,1.49647e-11,9.60064e-12,1.13222e-11,1.23565e-11,1.33973e-11,1.44234e-11,1.55768e-11,1.69689e-11,1.89775e-11,2.18714e-11,2.80599e-11,All
1.16623e-13,2.08131e-11,1.33551e-11,1.57389e-11,1.71816e-11,1.86295e-11,2.00613e-11,2.16652e-11,2.36023e-11,2.63927e-11,3.04134e-11,3.90284e-11,All
1.62167e-13,2.89435e-11,1.85601e-11,2.18955e-11,2.38881e-11,2.5909e-11,2.78881e-11,3.01239e-11,3.28185e-11,3.67004e-11,4.22828e-11,5.42636e-11,All
2.25496e-13,4.02444e-11,2.58086e-11,3.04392e-11,3.32143e-11,3.60224e-11,3.87818e-11,4.18894e-11,4.56327e-11,5.10422e-11,5.87937e-11,7.54454e-11,All
3.13555e-13,5.59677e-11,3.59012e-11,4.23265e-11,4.61848e-11,5.00885e-11,5.39424e-11,5.82376e-11,6.34607e-11,7.09789e-11,8.17482e-11,1.04891e-10,All
4.36004e-13,7.78179e-11,4.99175e-11,5.8861e-11,6.42268e-11,6.96531e-11,7.49988e-11,8.0993e-11,8.82407e-11,9.86979e-11,1.13646e-10,1.45846e-10,All
6.06271e-13,1.08213e-10,6.9414e-11,8.18488e-11,8.93014e-11,9.68481e-11,1.04288e-10,1.12607e-10,1.22708e-10,1.37236e-10,1.58057e-10,2.02805e-10,All
