trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.444242,2.81206,2.68437,0.822671,2.81206,2.68437,0.444242,3.24997,3.08793,0.822671,3.24997,3.08793,0.444242,3.06825,3.18772,0.822671,3.06825,3.18772,0.444242,3.09701,2.66787,0.822671,3.09701,2.66787,All
0.451919,2.82104,2.67871,0.836887,2.82104,2.67871,0.451919,3.3117,3.09499,0.836887,3.3117,3.09499,0.451919,3.0476,3.18849,0.836887,3.0476,3.18849,0.451919,3.13062,2.66002,0.836887,3.13062,2.66002,All
0.459596,2.83003,2.67305,0.851104,2.83003,2.67305,0.459596,3.37344,3.10204,0.851104,3.37344,3.10204,0.459596,3.02696,3.18926,0.851104,3.02696,3.18926,0.459596,3.16424,2.65217,0.851104,3.16424,2.65217,All
0.467273,2.80452,2.66739,0.86532,2.80452,2.66739,0.467273,3.31491,3.10909,0.86532,3.31491,3.10909,0.467273,3.09757,3.19003,0.86532,3.09757,3.19003,0.467273,3.06775,2.64433,0.86532,3.06775,2.64433,All
0.474949,2.7771,2.66173,0.879536,2.7771,2.66173,0.474949,3.2497,3.11614,0.879536,3.2497,3.11614,0.474949,3.17324,3.1908,0.879536,3.17324,3.1908,0.474949,2.96403,2.63648,0.879536,2.96403,2.63648,All
0.482626,2.74111,2.65608,0.893752,2.74111,2.65608,0.482626,3.22542,3.12319,0.893752,3.22542,3.12319,0.482626,3.224,3.19157,0.893752,3.224,3.19157,0.482626,2.8063,2.62863,0.893752,2.8063,2.62863,All
0.490303,2.68865,2.65042,0.907969,2.68865,2.65042,0.490303,3.27987,3.13024,0.907969,3.27987,3.13024,0.490303,3.22683,3.19234,0.907969,3.22683,3.19234,0.490303,2.5447,2.62079,0.907969,2.5447,2.62079,All
0.49798,2.63619,2.64476,0.922185,2.63619,2.64476,0.49798,3.33431,3.13729,0.922185,3.33431,3.13729,0.49798,3.22966,3.19311,0.922185,3.22966,3.19311,0.49798,2.2831,2.61294,0.922185,2.2831,2.61294,All
0.505657,2.61176,2.6391,0.936401,2.61176,2.6391,0.505657,3.36702,3.14434,0.936401,3.36702,3.14434,0.505657,3.21492,3.19388,0.936401,3.21492,3.19388,0.505657,2.22866,2.60509,0.936401,2.22866,2.60509,All
0.513333,2.59734,2.63344,0.950617,2.59734,2.63344,0.513333,3.39198,3.1514,0.950617,3.39198,3.1514,0.513333,3.19391,3.19465,0.950617,3.19391,3.19465,0.513333,2.24821,2.59725,0.950617,2.24821,2.59725,All
0.52101,2.58292,2.62779,0.964834,2.58292,2.62779,0.52101,3.41693,3.15845,0.964834,3.41693,3.15845,0.52101,3.1729,3.19542,0.964834,3.1729,3.19542,0.52101,2.26776,2.5894,0.964834,2.26776,2.5894,All
0.528687,2.56849,2.62213,0.97905,2.56849,2.62213,0.528687,3.44188,3.1655,0.97905,3.44188,3.1655,0.528687,3.15189,3.19619,0.97905,3.15189,3.19619,0.528687,2.28731,2.58156,0.97905,2.28731,2.58156,All
0.536364,2.55407,2.61647,0.993266,2.55407,2.61647,0.536364,3.46683,3.17255,0.993266,3.46683,3.17255,0.536364,3.13088,3.19696,0.993266,3.13088,3.19696,0.536364,2.30686,2.57371,0.993266,2.30686,2.57371,All
0.54404,2.56261,2.61081,1.00748,2.56261,2.61081,0.54404,3.30132,3.1796,1.00748,3.30132,3.1796,0.54404,3.07854,3.19773,1.00748,3.07854,3.19773,0.54404,2.22778,2.56586,1.00748,2.22778,2.56586,All
0.551717,2.59672,2.60515,1.0217,2.59672,2.60515,0.551717,3.01773,3.18665,1.0217,3.01773,3.18665,0.551717,3.03486,3.19851,1.0217,3.03486,3.19851,0.551717,2.12279,2.55802,1.0217,2.12279,2.55802,All
0.559394,2.64779,2.5995,1.03591,2.64779,2.5995,0.559394,2.91928,3.1937,1.03591,2.91928,3.1937,0.559394,3.11911,3.19928,1.03591,3.11911,3.19928,0.559394,2.23594,2.55017,1.03591,2.23594,2.55017,All
0.567071,2.69886,2.59384,1.05013,2.69886,2.59384,0.567071,2.82083,3.20076,1.05013,2.82083,3.20076,0.567071,3.20336,3.20005,1.05013,3.20336,3.20005,0.567071,2.34909,2.54232,1.05013,2.34909,2.54232,All
0.574747,2.69953,2.58818,1.06435,2.69953,2.58818,0.574747,2.74846,3.20781,1.06435,2.74846,3.20781,0.574747,3.22588,3.20082,1.06435,3.22588,3.20082,0.574747,2.45216,2.53448,1.06435,2.45216,2.53448,All
0.582424,2.6691,2.58252,1.07856,2.6691,2.58252,0.582424,2.69217,3.21486,1.07856,2.69217,3.21486,0.582424,3.21032,3.20159,1.07856,3.21032,3.20159,0.582424,2.549,2.52663,1.07856,2.549,2.52663,All
0.590101,2.63868,2.57686,1.09278,2.63868,2.57686,0.590101,2.63589,3.22191,1.09278,2.63589,3.22191,0.590101,3.19475,3.20236,1.09278,3.19475,3.20236,0.590101,2.64584,2.51879,1.09278,2.64584,2.51879,All
0.597778,2.60826,2.57121,1.107,2.60826,2.57121,0.597778,2.57961,3.22896,1.107,2.57961,3.22896,0.597778,3.17919,3.20313,1.107,3.17919,3.20313,0.597778,2.74268,2.51094,1.107,2.74268,2.51094,All
0.605455,2.57783,2.56555,1.12121,2.57783,2.56555,0.605455,2.52332,3.23601,1.12121,2.52332,3.23601,0.605455,3.16362,3.2039,1.12121,3.16362,3.2039,0.605455,2.83952,2.50309,1.12121,2.83952,2.50309,All
0.613131,2.54741,2.55989,1.13543,2.54741,2.55989,0.613131,2.46704,3.24306,1.13543,2.46704,3.24306,0.613131,3.14806,3.20467,1.13543,3.14806,3.20467,0.613131,2.93636,2.49525,1.13543,2.93636,2.49525,All
0.620808,2.51698,2.55423,1.14964,2.51698,2.55423,0.620808,2.41075,3.25012,1.14964,2.41075,3.25012,0.620808,3.13249,3.20544,1.14964,3.13249,3.20544,0.620808,3.0332,2.4874,1.14964,3.0332,2.4874,All
0.628485,2.48656,2.54858,1.16386,2.48656,2.54858,0.628485,2.35447,3.25717,1.16386,2.35447,3.25717,0.628485,3.11693,3.20621,1.16386,3.11693,3.20621,0.628485,3.13004,2.47955,1.16386,3.13004,2.47955,All
0.636162,2.47582,2.54292,1.17808,2.47582,2.54292,0.636162,2.38634,3.26422,1.17808,2.38634,3.26422,0.636162,3.11517,3.20698,1.17808,3.11517,3.20698,0.636162,3.10374,2.47171,1.17808,3.10374,2.47171,All
0.643838,2.46991,2.53726,1.19229,2.46991,2.53726,0.643838,2.43988,3.27127,1.19229,2.43988,3.27127,0.643838,3.11681,3.20775,1.19229,3.11681,3.20775,0.643838,3.04716,2.46386,1.19229,3.04716,2.46386,All
0.651515,2.46401,2.5316,1.20651,2.46401,2.5316,0.651515,2.49343,3.27832,1.20651,2.49343,3.27832,0.651515,3.11845,3.20852,1.20651,3.11845,3.20852,0.651515,2.99058,2.45601,1.20651,2.99058,2.45601,All
0.659192,2.45811,2.52594,1.22073,2.45811,2.52594,0.659192,2.54697,3.28537,1.22073,2.54697,3.28537,0.659192,3.12009,3.20929,1.22073,3.12009,3.20929,0.659192,2.934,2.44817,1.22073,2.934,2.44817,All
0.666869,2.4522,2.52029,1.23494,2.4522,2.52029,0.666869,2.60051,3.29242,1.23494,2.60051,3.29242,0.666869,3.12172,3.21006,1.23494,3.12172,3.21006,0.666869,2.87741,2.44032,1.23494,2.87741,2.44032,All
0.674545,2.4463,2.51463,1.24916,2.4463,2.51463,0.674545,2.65406,3.29947,1.24916,2.65406,3.29947,0.674545,3.12336,3.21084,1.24916,3.12336,3.21084,0.674545,2.82083,2.43248,1.24916,2.82083,2.43248,All
0.682222,2.44039,2.50897,1.26337,2.44039,2.50897,0.682222,2.7076,3.30653,1.26337,2.7076,3.30653,0.682222,3.125,3.21161,1.26337,3.125,3.21161,0.682222,2.76425,2.42463,1.26337,2.76425,2.42463,All
0.689899,2.43449,2.50331,1.27759,2.43449,2.50331,0.689899,2.76114,3.31358,1.27759,2.76114,3.31358,0.689899,3.12664,3.21238,1.27759,3.12664,3.21238,0.689899,2.70767,2.41678,1.27759,2.70767,2.41678,All
0.697576,2.42859,2.49765,1.29181,2.42859,2.49765,0.697576,2.81469,3.32063,1.29181,2.81469,3.32063,0.697576,3.12828,3.21315,1.29181,3.12828,3.21315,0.697576,2.65109,2.40894,1.29181,2.65109,2.40894,All
0.705253,2.42268,2.492,1.30602,2.42268,2.492,0.705253,2.86823,3.32768,1.30602,2.86823,3.32768,0.705253,3.12991,3.21392,1.30602,3.12991,3.21392,0.705253,2.59451,2.40109,1.30602,2.59451,2.40109,All
0.712929,2.41678,2.48634,1.32024,2.41678,2.48634,0.712929,2.92177,3.33473,1.32024,2.92177,3.33473,0.712929,3.13155,3.21469,1.32024,3.13155,3.21469,0.712929,2.53792,2.39324,1.32024,2.53792,2.39324,All
0.720606,2.41087,2.48068,1.33446,2.41087,2.48068,0.720606,2.97532,3.34178,1.33446,2.97532,3.34178,0.720606,3.13319,3.21546,1.33446,3.13319,3.21546,0.720606,2.48134,2.3854,1.33446,2.48134,2.3854,All
0.728283,2.40497,2.47502,1.34867,2.40497,2.47502,0.728283,3.02886,3.34883,1.34867,3.02886,3.34883,0.728283,3.13483,3.21623,1.34867,3.13483,3.21623,0.728283,2.42476,2.37755,1.34867,2.42476,2.37755,All
0.73596,2.39907,2.46936,1.36289,2.39907,2.46936,0.73596,3.08241,3.35589,1.36289,3.08241,3.35589,0.73596,3.13647,3.217,1.36289,3.13647,3.217,0.73596,2.36818,2.36971,1.36289,2.36818,2.36971,All
0.743636,2.39316,2.46371,1.3771,2.39316,2.46371,0.743636,3.13595,3.36294,1.3771,3.13595,3.36294,0.743636,3.1381,3.21777,1.3771,3.1381,3.21777,0.743636,2.3116,2.36186,1.3771,2.3116,2.36186,All
0.751313,2.38726,2.45805,1.39132,2.38726,2.45805,0.751313,3.18949,3.36999,1.39132,3.18949,3.36999,0.751313,3.13974,3.21854,1.39132,3.13974,3.21854,0.751313,2.25502,2.35401,1.39132,2.25502,2.35401,All
0.75899,2.38135,2.45239,1.40554,2.38135,2.45239,0.75899,3.24304,3.37704,1.40554,3.24304,3.37704,0.75899,3.14138,3.21931,1.40554,3.14138,3.21931,0.75899,2.19843,2.34617,1.40554,2.19843,2.34617,All
0.766667,2.37545,2.44673,1.41975,2.37545,2.44673,0.766667,3.29658,3.38409,1.41975,3.29658,3.38409,0.766667,3.14302,3.22008,1.41975,3.14302,3.22008,0.766667,2.14185,2.33832,1.41975,2.14185,2.33832,All
0.774343,2.36955,2.44107,1.43397,2.36955,2.44107,0.774343,3.35012,3.39114,1.43397,3.35012,3.39114,0.774343,3.14466,3.22085,1.43397,3.14466,3.22085,0.774343,2.08527,2.33047,1.43397,2.08527,2.33047,All
0.78202,2.36364,2.43542,1.44819,2.36364,2.43542,0.78202,3.40367,3.39819,1.44819,3.40367,3.39819,0.78202,3.1463,3.22162,1.44819,3.1463,3.22162,0.78202,2.02869,2.32263,1.44819,2.02869,2.32263,All
0.789697,2.35774,2.42976,1.4624,2.35774,2.42976,0.789697,3.45721,3.40525,1.4624,3.45721,3.40525,0.789697,3.14793,3.22239,1.4624,3.14793,3.22239,0.789697,1.97211,2.31478,1.4624,1.97211,2.31478,All
0.797374,2.35183,2.4241,1.47662,2.35183,2.4241,0.797374,3.51076,3.4123,1.47662,3.51076,3.4123,0.797374,3.14957,3.22316,1.47662,3.14957,3.22316,0.797374,1.91553,2.30694,1.47662,1.91553,2.30694,All
0.805051,2.34593,2.41844,1.49083,2.34593,2.41844,0.805051,3.5643,3.41935,1.49083,3.5643,3.41935,0.805051,3.15121,3.22394,1.49083,3.15121,3.22394,0.805051,1.85894,2.29909,1.49083,1.85894,2.29909,All
0.812727,2.34003,2.41278,1.50505,2.34003,2.41278,0.812727,3.61784,3.4264,1.50505,3.61784,3.4264,0.812727,3.15285,3.22471,1.50505,3.15285,3.22471,0.812727,1.80236,2.29124,1.50505,1.80236,2.29124,All
0.820404,2.33417,2.40713,1.51927,2.33417,2.40713,0.820404,3.66931,3.43345,1.51927,3.66931,3.43345,0.820404,3.15503,3.22548,1.51927,3.15503,3.22548,0.820404,1.75065,2.2834,1.51927,1.75065,2.2834,All
0.828081,2.32912,2.40147,1.53348,2.32912,2.40147,0.828081,3.68345,3.4405,1.53348,3.68345,3.4405,0.828081,3.16698,3.22625,1.53348,3.16698,3.22625,0.828081,1.78658,2.27555,1.53348,1.78658,2.27555,All
0.835758,2.32408,2.39581,1.5477,2.32408,2.39581,0.835758,3.6976,3.44755,1.5477,3.6976,3.44755,0.835758,3.17893,3.22702,1.5477,3.17893,3.22702,0.835758,1.8225,2.2677,1.5477,1.8225,2.2677,All
0.843434,2.31904,2.39015,1.56192,2.31904,2.39015,0.843434,3.71174,3.4546,1.56192,3.71174,3.4546,0.843434,3.19088,3.22779,1.56192,3.19088,3.22779,0.843434,1.85843,2.25986,1.56192,1.85843,2.25986,All
0.851111,2.31399,2.3845,1.57613,2.31399,2.3845,0.851111,3.72588,3.46166,1.57613,3.72588,3.46166,0.851111,3.20283,3.22856,1.57613,3.20283,3.22856,0.851111,1.89435,2.25201,1.57613,1.89435,2.25201,All
0.858788,2.30895,2.37884,1.59035,2.30895,2.37884,0.858788,3.74002,3.46871,1.59035,3.74002,3.46871,0.858788,3.21478,3.22933,1.59035,3.21478,3.22933,0.858788,1.93028,2.24416,1.59035,1.93028,2.24416,All
0.866465,2.30391,2.37318,1.60456,2.30391,2.37318,0.866465,3.75416,3.47576,1.60456,3.75416,3.47576,0.866465,3.22673,3.2301,1.60456,3.22673,3.2301,0.866465,1.9662,2.23632,1.60456,1.9662,2.23632,All
0.874141,2.29886,2.36752,1.61878,2.29886,2.36752,0.874141,3.7683,3.48281,1.61878,3.7683,3.48281,0.874141,3.23868,3.23087,1.61878,3.23868,3.23087,0.874141,2.00213,2.22847,1.61878,2.00213,2.22847,All
0.881818,2.29382,2.36186,1.633,2.29382,2.36186,0.881818,3.78244,3.48986,1.633,3.78244,3.48986,0.881818,3.25063,3.23164,1.633,3.25063,3.23164,0.881818,2.03805,2.22063,1.633,2.03805,2.22063,All
0.889495,2.28877,2.35621,1.64721,2.28877,2.35621,0.889495,3.79659,3.49691,1.64721,3.79659,3.49691,0.889495,3.26258,3.23241,1.64721,3.26258,3.23241,0.889495,2.07398,2.21278,1.64721,2.07398,2.21278,All
0.897172,2.28373,2.35055,1.66143,2.28373,2.35055,0.897172,3.81073,3.50396,1.66143,3.81073,3.50396,0.897172,3.27452,3.23318,1.66143,3.27452,3.23318,0.897172,2.1099,2.20493,1.66143,2.1099,2.20493,All
0.904848,2.27869,2.34489,1.67565,2.27869,2.34489,0.904848,3.82487,3.51102,1.67565,3.82487,3.51102,0.904848,3.28647,3.23395,1.67565,3.28647,3.23395,0.904848,2.14583,2.19709,1.67565,2.14583,2.19709,All
0.912525,2.27364,2.33923,1.68986,2.27364,2.33923,0.912525,3.83901,3.51807,1.68986,3.83901,3.51807,0.912525,3.29842,3.23472,1.68986,3.29842,3.23472,0.912525,2.18175,2.18924,1.68986,2.18175,2.18924,All
0.920202,2.2686,2.33357,1.70408,2.2686,2.33357,0.920202,3.85315,3.52512,1.70408,3.85315,3.52512,0.920202,3.31037,3.23549,1.70408,3.31037,3.23549,0.920202,2.21768,2.18139,1.70408,2.21768,2.18139,All
0.927879,2.26355,2.32792,1.71829,2.26355,2.32792,0.927879,3.86729,3.53217,1.71829,3.86729,3.53217,0.927879,3.32232,3.23627,1.71829,3.32232,3.23627,0.927879,2.2536,2.17355,1.71829,2.2536,2.17355,All
0.935556,2.25851,2.32226,1.73251,2.25851,2.32226,0.935556,3.88143,3.53922,1.73251,3.88143,3.53922,0.935556,3.33427,3.23704,1.73251,3.33427,3.23704,0.935556,2.28953,2.1657,1.73251,2.28953,2.1657,All
0.943232,2.25347,2.3166,1.74673,2.25347,2.3166,0.943232,3.89558,3.54627,1.74673,3.89558,3.54627,0.943232,3.34622,3.23781,1.74673,3.34622,3.23781,0.943232,2.32545,2.15786,1.74673,2.32545,2.15786,All
0.950909,2.24842,2.31094,1.76094,2.24842,2.31094,0.950909,3.90972,3.55332,1.76094,3.90972,3.55332,0.950909,3.35817,3.23858,1.76094,3.35817,3.23858,0.950909,2.36138,2.15001,1.76094,2.36138,2.15001,All
0.958586,2.24338,2.30528,1.77516,2.24338,2.30528,0.958586,3.92386,3.56038,1.77516,3.92386,3.56038,0.958586,3.37012,3.23935,1.77516,3.37012,3.23935,0.958586,2.3973,2.14216,1.77516,2.3973,2.14216,All
0.966263,2.23834,2.29963,1.78938,2.23834,2.29963,0.966263,3.938,3.56743,1.78938,3.938,3.56743,0.966263,3.38207,3.24012,1.78938,3.38207,3.24012,0.966263,2.43323,2.13432,1.78938,2.43323,2.13432,All
0.973939,2.23329,2.29397,1.80359,2.23329,2.29397,0.973939,3.95214,3.57448,1.80359,3.95214,3.57448,0.973939,3.39402,3.24089,1.80359,3.39402,3.24089,0.973939,2.46915,2.12647,1.80359,2.46915,2.12647,All
0.981616,2.22825,2.28831,1.81781,2.22825,2.28831,0.981616,3.96628,3.58153,1.81781,3.96628,3.58153,0.981616,3.40597,3.24166,1.81781,3.40597,3.24166,0.981616,2.50508,2.11862,1.81781,2.50508,2.11862,All
0.989293,2.2232,2.28265,1.83202,2.2232,2.28265,0.989293,3.98042,3.58858,1.83202,3.98042,3.58858,0.989293,3.41792,3.24243,1.83202,3.41792,3.24243,0.989293,2.54101,2.11078,1.83202,2.54101,2.11078,All
0.99697,2.21816,2.27699,1.84624,2.21816,2.27699,0.99697,3.99457,3.59563,1.84624,3.99457,3.59563,0.99697,3.42987,3.2432,1.84624,3.42987,3.2432,0.99697,2.57693,2.10293,1.84624,2.57693,2.10293,All
1.00465,2.21312,2.27134,1.86046,2.21312,2.27134,1.00465,4.00871,3.60268,1.86046,4.00871,3.60268,1.00465,3.44182,3.24397,1.86046,3.44182,3.24397,1.00465,2.61286,2.09509,1.86046,2.61286,2.09509,All
1.01232,2.20807,2.26568,1.87467,2.20807,2.26568,1.01232,4.02285,3.60973,1.87467,4.02285,3.60973,1.01232,3.45377,3.24474,1.87467,3.45377,3.24474,1.01232,2.64878,2.08724,1.87467,2.64878,2.08724,All
1.02,2.20303,2.26002,1.88889,2.20303,2.26002,1.02,4.03699,3.61679,1.88889,4.03699,3.61679,1.02,3.46572,3.24551,1.88889,3.46572,3.24551,1.02,2.68471,2.07939,1.88889,2.68471,2.07939,All
