time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
0.3333,-1.55087,0.3333,-1.13657,0.3333,-1.70541,5.03812,-0.610544,0.962535,0.203572,5.03812,-0.648383,All
0.355099,-1.52912,0.355099,-1.10987,0.355099,-1.68329,5.33987,-0.5872,1.05285,0.206568,5.33987,-0.627014,All
0.378324,-1.50594,0.378324,-1.08142,0.378324,-1.65974,5.65969,-0.56924,1.15164,0.209135,5.65969,-0.611141,All
0.403068,-1.48124,0.403068,-1.05111,0.403068,-1.63464,5.99868,-0.551081,1.2597,0.211943,5.99868,-0.595195,All
0.42943,-1.46274,0.42943,-1.02815,0.42943,-1.61611,6.35796,-0.532358,1.3779,0.215014,6.35796,-0.578815,All
0.457516,-1.45193,0.457516,-1.01434,0.457516,-1.60574,6.73876,-0.522583,1.5072,0.218373,6.73876,-0.571494,All
0.484968,-1.44136,0.484968,-1.00084,0.484968,-1.5956,6.78415,-0.521759,1.64862,0.22094,6.78415,-0.57096,All
0.487439,-1.44041,0.487439,-0.999627,0.487439,-1.59469,7.14237,-0.515253,1.80331,0.222671,7.14237,-0.56675,All
0.519319,-1.42814,0.519319,-0.983951,0.519319,-1.58291,7.57016,-0.511015,1.97252,0.223903,7.57016,-0.565223,All
0.553285,-1.41506,0.553285,-0.96725,0.553285,-1.57037,8.02357,-0.515192,2.15761,0.225251,8.02357,-0.5722,All
0.589472,-1.40407,0.589472,-0.95297,0.589472,-1.56007,8.50413,-0.519619,2.36006,0.226566,8.50413,-0.579596,All
0.628025,-1.40755,0.628025,-0.955961,0.628025,-1.565,8.53018,-0.519859,2.58151,0.225876,8.53018,-0.579997,All
0.636636,-1.40832,0.636636,-0.956629,0.636636,-1.56611,9.01347,-0.531231,2.64929,0.225603,9.01347,-0.594213,All
0.6691,-1.41126,0.6691,-0.959147,0.6691,-1.57026,9.55333,-0.551047,2.82374,0.223737,9.55333,-0.617061,All
0.712862,-1.41521,0.712862,-0.962542,0.712862,-1.57585,10.1255,-0.57205,3.0887,0.220094,10.1255,-0.641278,All
0.759486,-1.42036,0.759486,-0.967306,0.759486,-1.58277,10.2762,-0.577581,3.37852,0.21611,10.2762,-0.647656,All
0.788304,-1.42584,0.788304,-0.973024,0.788304,-1.58936,10.732,-0.59431,3.69553,0.210969,10.732,-0.666945,All
0.809159,-1.4298,0.809159,-0.977162,0.809159,-1.59413,11.3747,-0.624643,4.04229,0.202932,11.3747,-0.700304,All
0.862081,-1.43744,0.862081,-0.984807,0.862081,-1.60352,12.0222,-0.656137,4.33605,0.195342,12.0222,-0.734765,All
0.918464,-1.4434,0.918464,-0.990399,0.918464,-1.61109,12.056,-0.65778,4.42159,0.192986,12.056,-0.736564,All
0.939972,-1.44568,0.939972,-0.992533,0.939972,-1.61398,12.7781,-0.692902,4.83648,0.181133,12.7781,-0.774995,All
0.978535,-1.44975,0.978535,-0.996357,0.978535,-1.61916,13.5434,-0.727445,5.29029,0.16762,13.5434,-0.812526,All
1.04253,-1.44793,1.04253,-0.992421,1.04253,-1.61811,13.7683,-0.731486,5.78669,0.15283,13.7683,-0.816863,All
1.09164,-1.44321,1.09164,-0.985418,1.09164,-1.61358,14.3546,-0.739959,6.02281,0.145831,14.3546,-0.825918,All
