time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.86,0.010989,0.0888889,0.0444444,0.134831,All
1.78354,0.032967,0.111111,0.0561798,0.166667,All
2.70707,0.0549451,0.133333,0.0777778,0.191011,All
3.63061,0.120879,0.155556,0.1,0.222222,All
4.55414,0.153846,0.181818,0.122222,0.247191,All
5.47768,0.186813,0.211111,0.144444,0.274295,All
6.40121,0.208791,0.233333,0.166667,0.3,All
7.32475,0.208791,0.258427,0.191011,0.324032,All
8.24828,0.241758,0.280899,0.211111,0.344444,All
9.17182,0.263736,0.3,0.233333,0.366667,All
10.0954,0.285714,0.322222,0.255556,0.388889,All
11.0189,0.307692,0.337079,0.277778,0.4,All
11.9424,0.351648,0.355556,0.290512,0.41573,All
12.866,0.384615,0.370787,0.311111,0.433333,All
13.7895,0.395604,0.388889,0.325843,0.444444,All
14.713,0.395604,0.4,0.344444,0.460674,All
15.6366,0.406593,0.41573,0.355556,0.477778,All
16.5601,0.406593,0.426966,0.366667,0.488889,All
17.4836,0.428571,0.444444,0.384193,0.5,All
18.4072,0.43956,0.455556,0.398864,0.505618,All
19.3307,0.43956,0.466667,0.411111,0.511364,All
20.2542,0.450549,0.477778,0.422222,0.525409,All
21.1778,0.483516,0.488889,0.433333,0.533333,All
22.1013,0.494505,0.5,0.444444,0.545455,All
23.0248,0.516484,0.511111,0.455556,0.556818,All
23.9484,0.516484,0.522222,0.466667,0.566667,All
24.8719,0.538462,0.533333,0.477778,0.577778,All
25.7955,0.56044,0.544444,0.494382,0.588889,All
26.719,0.582418,0.555556,0.5,0.6,All
27.6425,0.582418,0.566667,0.511111,0.611111,All
28.5661,0.604396,0.573034,0.522222,0.622222,All
29.4896,0.604396,0.58427,0.533333,0.629213,All
30.4131,0.604396,0.589899,0.544444,0.636364,All
31.3367,0.626374,0.6,0.555556,0.644444,All
32.2602,0.637363,0.611111,0.566667,0.659091,All
33.1837,0.659341,0.622222,0.577778,0.666667,All
34.1073,0.659341,0.633333,0.588889,0.677778,All
35.0308,0.659341,0.644444,0.6,0.688889,All
35.9543,0.692308,0.651685,0.606742,0.7,All
36.8779,0.692308,0.662921,0.611111,0.711111,All
37.8014,0.692308,0.670455,0.622222,0.722222,All
38.7249,0.692308,0.677778,0.633333,0.733333,All
39.6485,0.692308,0.688889,0.644444,0.744444,All
40.572,0.714286,0.7,0.651685,0.755556,All
41.4956,0.725275,0.711111,0.662921,0.766667,All
42.4191,0.725275,0.722222,0.674157,0.780934,All
43.3426,0.736264,0.733333,0.677778,0.793321,All
44.2662,0.747253,0.744444,0.688889,0.8,All
45.1897,0.78022,0.755556,0.7,0.821223,All
46.1132,0.791209,0.766667,0.711111,0.831461,All
47.0368,0.802198,0.777778,0.722222,0.844444,All
47.9603,0.802198,0.788889,0.733333,0.855556,All
48.8838,0.802198,0.8,0.744444,0.855556,All
49.8074,0.813187,0.811111,0.755556,0.866667,All
50.7309,0.813187,0.822222,0.764045,0.877778,All
51.6544,0.824176,0.833333,0.775281,0.888889,All
52.578,0.824176,0.844444,0.777778,0.9,All
53.5015,0.868132,0.855556,0.788889,0.911111,All
54.4251,0.879121,0.866667,0.8,0.911111,All
55.3486,0.879121,0.876404,0.811111,0.922222,All
56.2721,0.89011,0.886364,0.822222,0.933333,All
57.1957,0.89011,0.888889,0.831461,0.933333,All
58.1192,0.89011,0.9,0.841803,0.944444,All
59.0427,0.901099,0.910112,0.844444,0.955056,All
59.9663,0.912088,0.911111,0.855556,0.955556,All
60.8898,0.912088,0.922222,0.866667,0.966667,All
61.8133,0.912088,0.922222,0.876404,0.966667,All
62.7369,0.912088,0.933333,0.877778,0.966667,All
63.6604,0.912088,0.933333,0.888889,0.977778,All
64.5839,0.912088,0.944444,0.898876,0.977778,All
65.5075,0.934066,0.944444,0.910112,0.977778,All
66.431,0.934066,0.955056,0.911111,0.988764,All
67.3545,0.956044,0.955556,0.911111,0.988889,All
68.2781,0.956044,0.966292,0.922222,0.988889,All
69.2016,0.956044,0.966667,0.922222,0.988889,All
70.1252,0.978022,0.966667,0.932584,0.988889,All
71.0487,0.978022,0.966667,0.933333,0.988889,All
71.9722,0.978022,0.977528,0.94382,1,All
72.8958,0.978022,0.977778,0.944444,1,All
73.8193,0.978022,0.977778,0.944444,1,All
74.7428,0.978022,0.977778,0.955056,1,All
75.6664,0.978022,0.988764,0.955556,1,All
76.5899,0.978022,0.988889,0.955556,1,All
77.5134,0.978022,0.988889,0.965909,1,All
78.437,0.978022,0.988889,0.966292,1,All
79.3605,0.978022,0.988889,0.966667,1,All
80.284,0.978022,0.988889,0.97197,1,All
81.2076,0.978022,0.988889,0.977528,1,All
82.1311,0.989011,1,0.977528,1,All
83.0546,0.989011,1,0.977778,1,All
83.9782,0.989011,1,0.977778,1,All
84.9017,0.989011,1,0.977778,1,All
85.8253,0.989011,1,0.988764,1,All
86.7488,0.989011,1,0.988764,1,All
87.6723,0.989011,1,0.988764,1,All
88.5959,0.989011,1,0.988764,1,All
89.5194,0.989011,1,0.988889,1,All
90.4429,0.989011,1,0.988889,1,All
91.3665,0.989011,1,1,1,All
92.29,1,1,1,1,All
