rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.369846,-0.313708,0.405123,0.814132,All,#4682B4,0
1,1,0.437189,-0.0695537,0.0976036,1.11011,All,#4682B4,0
2,1,0.340649,-0.123538,0.230175,1.42263,All,#4682B4,0
3,1,0.355451,-0.24544,0.421034,0.848862,All,#4682B4,0
4,1,0.408627,-0.0544088,0.0704606,0.865209,All,#4682B4,0
5,1,0.341273,-0.186614,0.350735,1.0954,All,#4682B4,0
6,1,0.283234,-0.204808,0.261207,1.39118,All,#4682B4,0
7,1,0.486521,0.0665667,0.119359,0.651606,All,#4682B4,0
8,1,0.294845,-0.162751,0.155088,1.35471,All,#4682B4,0
9,1,0.314446,-0.42518,0.213225,1.30084,All,#4682B4,0
0,2,0.209364,-0.0700649,-1.58664,-0.0539032,All,#4682B4,0
1,2,0.183537,-0.190812,-0.691387,0.290428,All,#4682B4,0
2,2,0.177421,-0.0252552,-1.42967,0.235034,All,#4682B4,0
3,2,0.162468,0.0287526,-1.39259,-0.101406,All,#4682B4,0
4,2,0.289399,-0.0347533,0.673037,-1.92852,All,#4682B4,0
5,2,0.210858,-0.0952937,-0.320259,-0.546936,All,#4682B4,0
6,2,0.238089,0.0191535,-1.64658,0.660764,All,#4682B4,0
7,2,0.24694,-0.300782,0.135549,-0.129733,All,#4682B4,0
8,2,0.168782,-0.202713,-0.956641,-0.306764,All,#4682B4,0
9,2,0.182431,-0.0679163,-0.511073,0.0504073,All,#4682B4,0
0,3,0.264062,0.35345,-1.32595,-1.36807,All,#4682B4,0
1,3,0.222393,0.196414,0.0734664,-0.0853733,All,#4682B4,0
2,3,0.221667,0.284795,0.203506,-1.21973,All,#4682B4,0
3,3,0.328609,-0.0266476,1.3658,-0.0505538,All,#4682B4,0
4,3,0.228892,0.0827738,-0.0451958,-0.28691,All,#4682B4,0
5,3,0.370814,-0.367016,1.54678,0.157546,All,#4682B4,0
6,3,0.266509,0.30274,-0.9643,0.313709,All,#4682B4,0
7,3,0.312876,0.259821,-0.740898,-0.363073,All,#4682B4,0
8,3,0.245423,0.186515,-0.31982,-0.185992,All,#4682B4,0
9,3,0.295438,-0.0133509,0.466979,0.127253,All,#4682B4,0
0,4,-0.0631769,-0.133418,-0.0650241,-0.349733,All,#4682B4,0
1,4,-0.112357,0.035702,-0.754842,-0.294712,All,#4682B4,0
2,4,-0.0775114,0.165429,-1.53217,-0.93587,All,#4682B4,0
3,4,-0.108213,-0.00148934,0.522044,-1.0016,All,#4682B4,0
4,4,-0.0726612,-0.0518511,1.09419,-0.389982,All,#4682B4,0
5,4,-0.0644289,-0.149612,-0.108178,-0.336413,All,#4682B4,0
6,4,-0.0292317,-0.105702,0.329185,-0.520394,All,#4682B4,0
7,4,-0.100468,0.128485,-0.752362,-0.901216,All,#4682B4,0
8,4,-0.161044,-0.452938,0.570796,0.233673,All,#4682B4,0
9,4,-0.0835063,0.0988355,0.0125819,-0.274618,All,#4682B4,0
0,5,-0.155,-0.0772524,-1.4717,1.23493,All,#4682B4,0
1,5,-0.19847,-0.158498,-1.30714,0.74345,All,#4682B4,0
2,5,-0.197582,-0.130937,-1.61299,0.739987,All,#4682B4,0
3,5,-0.195946,-0.154737,-1.07657,0.0692039,All,#4682B4,0
4,5,-0.168199,-0.348486,-0.386086,-0.605333,All,#4682B4,0
5,5,-0.164123,-0.159792,-1.52717,0.173143,All,#4682B4,0
6,5,-0.192298,-0.157766,-1.34172,0.820303,All,#4682B4,0
7,5,-0.130845,-0.109945,-1.51338,-0.0872695,All,#4682B4,0
8,5,-0.151784,-0.0811718,-1.46773,1.03945,All,#4682B4,0
9,5,-0.127388,-0.0478667,-1.4093,1.31121,All,#4682B4,0
0,6,0.0761459,0.146818,1.18974,-0.945038,All,#4682B4,0
1,6,0.0529242,0.00823474,-0.0824312,-0.198885,All,#4682B4,0
2,6,0.0526826,0.414774,1.26369,-1.31109,All,#4682B4,0
3,6,-0.0354364,0.193861,-0.709403,1.0964,All,#4682B4,0
4,6,0.0618287,-0.0199751,1.8107,-0.229877,All,#4682B4,0
5,6,0.02008,0.252558,2.14823,-2.29338,All,#4682B4,0
6,6,-0.0169765,0.135253,-0.245594,-0.147694,All,#4682B4,0
7,6,0.104302,0.20601,-1.00619,-0.850161,All,#4682B4,0
8,6,-0.0134207,0.195143,-1.23692,0.957721,All,#4682B4,0
9,6,0.135917,0.279167,-1.91266,0.880533,All,#4682B4,0
