popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.70738,3.84329,3.70738,1.15995,6.25482,1.3205,1.23972,1.3205,-1.21583,3.85683,All
3.92652,4.28352,3.92652,1.37754,6.4755,1.43696,1.34949,1.43696,-1.09967,3.97358,All
4.15861,4.69026,4.15861,1.6079,6.70932,1.56368,1.46922,1.56368,-0.973298,4.10066,All
4.40441,5.12105,4.40441,1.85176,6.95707,1.70158,1.60012,1.70158,-0.835813,4.23898,All
4.66475,5.54282,4.66475,2.10992,7.21958,1.85165,1.74291,1.85165,-0.686243,4.38954,All
4.94047,5.92666,4.94047,2.38321,7.49774,2.01495,1.8983,2.01495,-0.52353,4.55342,All
4.94274,5.92981,4.94274,2.38546,7.50003,2.19265,2.06738,2.19265,-0.346524,4.73182,All
5.23249,6.29345,5.23249,2.6725,7.79249,2.38602,2.25291,2.38602,-0.153973,4.92601,All
5.54178,6.63405,5.54178,2.97872,8.10483,2.59644,2.45485,2.59644,0.0554812,5.1374,All
5.86934,6.99479,5.86934,3.30285,8.43583,2.82542,2.67608,2.82542,0.283314,5.36753,All
6.1781,7.27682,6.1781,3.60821,8.74799,3.0746,2.91745,3.0746,0.53113,5.61807,All
6.21626,7.30745,6.21626,3.64594,8.78659,3.10135,2.94336,3.10135,0.557725,5.64497,All
6.58369,7.60243,6.58369,4.00907,9.15832,3.34575,3.18011,3.34575,0.800672,5.89083,All
6.97284,7.91484,6.97284,4.3934,9.55229,3.64082,3.46856,3.64082,1.09383,6.1878,All
7.38499,8.22189,7.38499,4.80016,9.96983,3.9619,3.78275,3.9619,1.41266,6.51114,All
7.41346,8.24146,7.41346,4.82824,9.99868,4.31131,4.1252,4.31131,1.7594,6.86321,All
7.8215,8.52194,7.8215,5.23063,10.4124,4.69152,4.50037,4.69152,2.13646,7.24658,All
8.28381,8.83972,8.28381,5.68619,10.8814,4.8822,4.689,4.8822,2.32546,7.43894,All
8.64882,9.10142,8.64882,6.0456,11.252,5.10527,4.91009,5.10527,2.54648,7.66406,All
8.77345,9.20321,8.77345,6.16828,11.3786,5.55551,5.35762,5.55551,2.99231,8.11871,All
9.29203,9.72623,9.29203,6.67841,11.9057,6.04545,5.84642,6.04545,3.47705,8.61386,All
9.84127,10.2802,9.84127,7.2182,12.4643,6.57861,6.38016,6.57861,4.00404,9.15317,All
9.88418,10.3234,9.88418,7.26035,12.508,6.66304,6.46484,6.66304,4.08746,9.23863,All
10.423,10.8668,10.423,7.78935,13.0566,7.15878,6.96222,7.15878,4.57694,9.74062,All
