parameter,value
Cl_pop,13.4929852103896
V1_pop,25.393796006915
beta_V1_ANTU_1,-0.202165286430776
beta_V1_logtCLCRMLMIN,-3.10253160937014
beta_V1_logtPROGDL,-2.02534749029983
Q_pop,23.4
beta_Q_LMP_1,0.89200959990226
beta_Q_logtAGEA,1.49129122538281
beta_Q_logtALBGDL,18.9518309759729
beta_Q_logtPROGDL,-18.5102218052336
V2_pop,2.97503029675373
beta_V2_SEXF_1,4.46120094353264
beta_V2_logtHCM,37.7540833106187
beta_V2_logtSCM2,-1.49966386423141
omega_Cl,0.258168910251671
omega_V1,0.349380616262526
omega_Q,4.37909195238821e-8
omega_V2,5.31061556707825e-8
a,1.41512963537531
b,0.0429436917038108
