parameter,value
Cl_pop,13.4763837100278
beta_Cl_logtCLCRMLMIN,-0.617650883626647
V1_pop,25.5387338497813
beta_V1_ANTU_1,-0.304359886399815
beta_V1_logtCLCRMLMIN,-3.28086489766471
beta_V1_logtPROGDL,-1.99890228769452
Q_pop,23.4
beta_Q_LMP_1,0.898534724766957
beta_Q_logtAGEA,1.35232347134201
beta_Q_logtALBGDL,17.6332458162887
beta_Q_logtPROGDL,-17.5160831722836
V2_pop,2.9581294892776
beta_V2_SEXF_1,4.58911961720245
beta_V2_logtHCM,38.3136683156656
beta_V2_logtRAL,0.223887821302177
omega_Cl,0.295962065080304
omega_V1,0.338258125126327
omega_Q,3.2856851478299e-8
omega_V2,3.68334508248595e-8
a,1.35179941544222
b,0.0421741652848778
