parameter,value,se_sa,rse_sa
Cl_pop,13.5030324515935,0.917963278983756,6.79820093948916
V1_pop,24.2534394854893,3.14790305383187,12.9792026228496
Q_pop,24.7840387534913,13.494661607395,54.4490013981032
V2_pop,12.7090679103925,4.11915028922703,32.4111124298793
omega_Cl,0.259164724695744,0.0489466028098013,18.8862905116674
omega_V1,0.288720907333995,0.0786634932992676,27.2455133317619
omega_Q,0.88355302868594,0.409405655361351,46.336285663605
omega_V2,0.854165390561195,0.280798071130868,32.8739696355973
a,1.58241241435715,0.310845443102312,19.6437692400557
b,0.0395811341250648,0.0186647435478305,47.1556562499079
