iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,638.728,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,606.596,1,16.5268,26.4944,14.3853,1.29446,0.185317,0.314909,0.919306,0.735692,0.827687
3,586.165,1,16.2044,28.3008,14.451,1.42798,0.150837,0.290048,0.977301,0.725023,0.828059
4,540.16,1,16.3279,27.8094,14.1039,1.56245,0.0995166,0.286425,0.974558,0.619202,0.836995
5,517.207,1,16.2559,27.9304,12.4835,1.67046,0.0712747,0.285939,1.1453,0.578742,0.833902
6,510.088,1,16.3521,28.0879,14.0578,1.74218,0.0605843,0.283943,1.26386,0.575977,0.816842
7,499.215,1,16.3148,27.372,15.244,1.66014,0.0530814,0.28369,1.28988,0.61447,0.872925
8,483.767,1,16.1829,26.3267,15.1691,1.76819,0.035066,0.285273,1.16118,0.641617,0.907993
9,487.519,1,16.357,26.2737,15.5215,1.76826,0.0390624,0.280366,1.18637,0.639631,0.870149
10,480.626,1,16.2032,26.0311,16.6992,1.72146,0.0364878,0.27779,1.17181,0.656923,0.86055
11,469.304,1,16.2436,25.4385,17.0957,1.66934,0.0316115,0.281357,1.15849,0.673782,0.80985
12,464.92,1,16.2932,25.1413,15.9733,1.66929,0.0286765,0.284035,1.15022,0.678989,0.794325
13,460.833,1,16.3036,24.794,15.9929,1.72086,0.0232998,0.2833,1.01147,0.703138,0.802354
14,456.545,1,16.3525,25.3603,15.5316,1.74406,0.0193711,0.272436,1.11318,0.644243,0.764662
15,448.829,1,16.4353,25.804,16.0144,1.80969,5.43923e-07,0.275796,1.05722,0.635722,0.735773
16,443.165,1,16.4018,26.1578,16.7959,1.7228,0.00824847,0.278738,1.07858,0.62752,0.741587
17,440.731,1,16.2252,25.8649,16.4819,1.7034,2.22045e-16,0.281445,1.08375,0.630366,0.795791
18,435.201,1,16.1416,25.5419,16.6055,1.66931,4.90591e-05,0.273445,1.05835,0.639365,0.764032
19,432.633,1,16.1855,25.2885,16.5916,1.6535,2.22045e-16,0.271236,1.11923,0.634389,0.709231
20,435.092,1,16.1124,25.905,16.9101,1.69658,2.22045e-16,0.272851,1.09657,0.62031,0.672862
21,429.481,1,16.1226,26.155,17.6361,1.65782,2.22045e-16,0.276394,1.10806,0.610256,0.628063
22,424.677,1,16.1212,26.2314,17.4281,1.62903,2.22045e-16,0.276607,1.10465,0.596266,0.601782
23,430.497,1,16.2554,26.9439,18.439,1.63902,1.69996e-06,0.276584,1.23457,0.591498,0.660746
24,424.766,1,16.1671,27.1499,19.4966,1.6025,2.22045e-16,0.2747,1.09778,0.595591,0.690954
25,430.034,1,15.9372,26.6532,19.8287,1.6356,1.59412e-07,0.274813,1.11034,0.606475,0.717435
26,431.838,1,16.1317,26.6198,18.1797,1.64962,2.22045e-16,0.274979,1.13928,0.602776,0.711203
27,427.145,1,16.2677,26.2917,18.1455,1.62865,2.22045e-16,0.274829,1.13295,0.602146,0.647983
28,432.569,1,16.2561,26.7939,17.3741,1.65556,1.01941e-08,0.276999,1.21753,0.585209,0.685016
29,428.67,1,16.2986,26.4406,18.9808,1.62374,2.22045e-16,0.277212,1.1139,0.592674,0.724769
30,431.201,1,16.2196,26.3568,17.6565,1.67897,8.14133e-07,0.263415,1.07157,0.608959,0.667695
31,427.015,1,16.1411,26.5939,16.8377,1.63386,2.22045e-16,0.266113,1.04995,0.603479,0.700473
32,423.545,1,16.0745,26.5437,16.2208,1.57789,2.22045e-16,0.272514,1.04529,0.610893,0.763124
33,425.789,1,16.2032,26.4824,16.312,1.6048,9.2148e-07,0.275135,1.02942,0.606442,0.751434
34,424.957,1,16.1812,26.266,17.0647,1.5484,0.01139,0.273193,1.02571,0.626352,0.726064
35,433.705,1,16.29,26.0306,17.2978,1.56992,0.0158283,0.281153,1.09606,0.625791,0.712582
36,433.909,1,16.3062,25.791,16.9954,1.56992,0.0147974,0.282166,1.10873,0.629675,0.713467
37,430.33,1,16.3562,25.6209,16.899,1.63234,1.80807e-07,0.270166,1.15895,0.626062,0.697866
38,427.468,1,16.3513,25.8139,17.6841,1.57393,2.22045e-16,0.274554,1.24362,0.631439,0.7387
39,418.633,1,16.2376,25.8694,17.6734,1.52895,2.22045e-16,0.272772,1.19081,0.639173,0.66013
40,416.9,1,16.2634,25.9366,17.2993,1.5433,2.22045e-16,0.268285,1.15947,0.623416,0.61426
41,430.351,1,16.2685,26.0493,17.9353,1.62728,1.46975e-06,0.269896,1.26837,0.625402,0.654199
42,422.068,1,16.1831,26.078,18.2985,1.58162,2.22045e-16,0.271819,1.11091,0.623728,0.651016
43,418.446,1,16.2152,26.1635,18.1695,1.5541,2.22045e-16,0.265884,1.07833,0.612266,0.684473
44,422.432,1,16.1184,26.2132,18.2615,1.5529,2.22045e-16,0.271086,1.14931,0.611727,0.749001
45,424.017,1,16.3745,26.2318,17.7459,1.56859,3.5402e-06,0.272959,1.10836,0.615277,0.761766
46,420.337,1,16.2127,26.5229,19.7335,1.51912,2.22045e-16,0.280823,1.18416,0.624667,0.74267
47,412.764,1,16.2588,26.3304,18.24,1.49964,2.22045e-16,0.278791,1.18755,0.612878,0.609286
48,418.03,1,16.2988,26.06,18.1212,1.53717,2.22045e-16,0.281327,1.20479,0.618173,0.613008
49,420.717,1,16.2411,26.5422,18.5039,1.55501,2.22045e-16,0.281113,1.23583,0.610866,0.621327
50,419.614,1,16.1938,26.3325,19.2073,1.52972,2.22045e-16,0.278371,1.2867,0.629569,0.630247
51,421.697,1,16.2839,25.1956,19.4419,1.52353,2.22045e-16,0.278553,1.26917,0.676613,0.668409
52,420.123,1,16.2639,24.9754,17.526,1.52436,2.22045e-16,0.279818,1.20986,0.676693,0.650434
53,419.314,1,16.1766,25.0213,18.3064,1.51702,2.22045e-16,0.272417,1.20232,0.649357,0.701316
54,419.385,1,16.0963,24.9734,19.659,1.49857,2.22045e-16,0.271297,1.25995,0.644116,0.743381
55,416.845,1,16.0311,24.6736,19.426,1.4928,2.22045e-16,0.266902,1.23094,0.657023,0.704367
56,418.751,1,15.9814,24.7117,19.9336,1.54736,2.22045e-16,0.274223,1.12057,0.667169,0.613577
