iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
43,13.9664,0.0432506,25.2192,0.159301,37.9253,0.701303,19.3871,0.531843
44,13.9664,0.043222,25.2156,0.158951,37.9955,0.703388,19.4115,0.530967
45,13.9666,0.0431648,25.2233,0.158643,37.9636,0.703144,19.3846,0.531186
46,13.9675,0.0431716,25.2182,0.158383,38.0049,0.701471,19.3454,0.530893
47,13.968,0.0432073,25.2142,0.158528,38.0926,0.702086,19.2859,0.530914
48,13.9701,0.0432036,25.2042,0.158952,38.1451,0.70343,19.264,0.532738
49,13.9714,0.0431237,25.2031,0.159273,38.1854,0.704454,19.1922,0.53399
50,13.972,0.0430408,25.2093,0.159584,38.1476,0.704256,19.1362,0.533595
51,13.9733,0.0430726,25.2067,0.159681,38.0464,0.704691,19.1105,0.534077
52,13.9738,0.0429895,25.2123,0.159505,38.0918,0.704891,19.1301,0.53452
53,13.9749,0.0428927,25.2172,0.159345,37.9894,0.70418,19.0976,0.534449
54,13.9767,0.042853,25.2324,0.159013,37.9256,0.702615,19.0611,0.534482
55,13.977,0.0428964,25.2502,0.158662,37.9037,0.703234,19.0673,0.535388
56,13.9751,0.0428219,25.275,0.158361,37.8596,0.704061,19.0402,0.535813
57,13.9746,0.0427325,25.2925,0.157896,37.77,0.703507,19.0284,0.535282
58,13.975,0.0427824,25.3024,0.157909,37.7282,0.702468,19.024,0.533956
59,13.9735,0.0428124,25.3057,0.158131,37.6715,0.700774,19.0453,0.533228
60,13.9727,0.0427728,25.3097,0.157937,37.5965,0.6996,19.0215,0.531521
61,13.9722,0.0427124,25.3093,0.157751,37.5498,0.697825,19.0176,0.529189
62,13.9734,0.0426439,25.3077,0.157606,37.4916,0.697863,19.0088,0.528347
63,13.9751,0.0425767,25.3045,0.157437,37.4599,0.69684,19.0459,0.528556
64,13.9731,0.042549,25.3067,0.15743,37.4348,0.696712,19.0308,0.527731
65,13.9716,0.0424865,25.3154,0.157299,37.4263,0.696883,19.0183,0.527634
66,13.9693,0.0424156,25.3243,0.157062,37.4575,0.697624,19.0166,0.526593
67,13.9699,0.042529,25.3226,0.156782,37.3837,0.695956,19.027,0.525655
68,13.9674,0.0425886,25.3328,0.156569,37.2979,0.69506,19.0335,0.524262
69,13.9661,0.0425954,25.3328,0.156834,37.2526,0.694591,19.0469,0.524185
70,13.9651,0.0426118,25.3275,0.156781,37.2605,0.694112,19.031,0.523353
71,13.9665,0.0426039,25.3201,0.156892,37.3589,0.695424,19.0091,0.523014
72,13.968,0.0426201,25.3094,0.157062,37.4008,0.695507,18.9898,0.52269
73,13.9681,0.0425403,25.3079,0.156961,37.3751,0.694088,18.9938,0.521296
74,13.9684,0.0424655,25.2957,0.156862,37.3747,0.692912,19.042,0.520861
75,13.9669,0.0424311,25.2953,0.156594,37.3972,0.691851,19.0746,0.51976
76,13.967,0.0424056,25.2871,0.156312,37.4159,0.690552,19.1183,0.520334
77,13.9664,0.042339,25.2824,0.156276,37.434,0.690034,19.105,0.520657
78,13.965,0.0423269,25.2773,0.156138,37.4006,0.688956,19.1096,0.520617
79,13.9642,0.0422956,25.2718,0.156366,37.3971,0.688641,19.0968,0.520373
80,13.9635,0.0423754,25.2659,0.156613,37.3819,0.688606,19.0855,0.520266
81,13.9627,0.0423607,25.261,0.15698,37.3869,0.688379,19.0745,0.519375
82,13.9639,0.0423339,25.258,0.157109,37.378,0.688021,19.0618,0.520148
83,13.9644,0.0423047,25.2609,0.157525,37.3514,0.688262,19.0326,0.520428
84,13.9658,0.0423609,25.2612,0.157834,37.3446,0.690545,19.0127,0.519873
85,13.9671,0.042358,25.2592,0.157916,37.3181,0.690861,19.0085,0.519432
86,13.9674,0.042347,25.2607,0.158031,37.322,0.6912,19.0019,0.518854
87,13.9673,0.0423297,25.2587,0.158506,37.3574,0.692345,19.0115,0.518945
88,13.9673,0.0423459,25.2637,0.158465,37.4302,0.694172,19.0411,0.519572
89,13.9683,0.0423237,25.2719,0.158233,37.4183,0.695903,19.0137,0.519937
90,13.9682,0.042317,25.2841,0.157916,37.4777,0.696666,19.0009,0.520606
91,13.9691,0.042411,25.2816,0.158056,37.478,0.695975,19.0149,0.520792
92,13.9676,0.0424328,25.2777,0.15833,37.4856,0.69566,19.006,0.520289
93,13.9664,0.0424601,25.2744,0.158536,37.5275,0.695697,18.9992,0.520077
94,13.9659,0.0424228,25.2701,0.158905,37.5631,0.697086,19.0037,0.519889
95,13.9655,0.0424424,25.2588,0.159065,37.5514,0.696824,18.9929,0.519743
96,13.965,0.0424092,25.256,0.159059,37.5071,0.696398,18.9943,0.519793
97,13.9647,0.0424057,25.2556,0.159071,37.509,0.696379,19.0073,0.519363
98,13.965,0.0424009,25.2513,0.159243,37.4838,0.696146,18.9997,0.519611
99,13.9639,0.0424571,25.2507,0.159418,37.5856,0.696716,19.0376,0.520102
100,13.9648,0.04246,25.2551,0.159455,37.7594,0.698269,19.0277,0.520725
101,13.9644,0.0424927,25.2561,0.159313,37.8302,0.698313,19.1016,0.522083
102,13.9645,0.042531,25.2538,0.159208,37.909,0.698388,19.1492,0.523002
