iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,700.496,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,700.498,1,16.4323,25.7912,12.2143,0.95,0.285,-0.289624,0.974679,1.004,0.974679,0.974679
3,684.43,1,17.6489,24.1717,11.8758,0.9025,0.27075,-0.350109,0.95,0.97858,0.95,0.95
4,669.558,1,16.1078,25.1137,13.1108,0.857375,0.257212,-0.267124,0.925945,0.953802,0.925945,0.925945
5,659.286,1,16.1557,21.8791,12.6834,0.814506,0.244352,-0.300778,0.9025,0.937455,0.9025,0.9025
6,655.656,1,15.6596,21.6874,12.5456,0.773781,0.232134,-0.286288,0.879648,0.916931,0.879648,0.879648
7,641.494,1,15.6664,22.5183,12.0943,0.735092,0.220528,-0.278032,0.857375,0.894023,0.857375,0.857375
8,628.623,1,15.7207,21.9383,12.3958,0.698337,0.209501,-0.280128,0.835666,0.871386,0.835666,0.835666
9,626.067,1,15.5088,23.911,10.8404,0.66342,0.199026,-0.273213,0.814506,0.849322,0.814506,0.814506
10,626.84,1,15.2014,22.988,10.3205,0.630249,0.189075,-0.261326,0.793882,0.875127,0.793882,0.83629
11,628.432,1,15.134,23.9205,11.3467,0.598737,0.179621,-0.268401,0.773781,0.951415,0.773781,0.85725
12,619.097,1,15.4125,22.4484,12.7599,0.5688,0.17064,-0.267632,0.754188,0.927324,0.754188,0.901402
13,619.27,1,15.2941,23.549,12.2366,0.54036,0.162108,-0.258322,0.735092,1.00147,0.735092,0.954799
14,598.488,1,16.1918,24.2586,12.6287,0.513342,0.154003,-0.298203,0.716479,0.97611,0.716479,0.985377
15,601.051,1,15.5569,25.3896,12.9142,0.487675,0.146302,-0.251994,0.698337,0.951394,0.698337,1.04901
16,587.268,1,15.6126,25.3898,14.4857,0.463291,0.138987,-0.260458,0.680655,0.927304,0.680655,1.02245
17,577.857,1,15.9301,24.4986,12.9853,0.440127,0.132038,-0.277626,0.66342,0.903824,0.66342,0.996563
18,574.339,1,16.1854,24.4538,12.4678,0.41812,0.125436,-0.291574,0.646622,0.880939,0.646622,1.03465
19,566.413,1,16.0599,24.9309,11.4805,0.397214,0.119164,-0.293515,0.630249,0.858633,0.630249,1.06248
20,575.137,1,16.1816,25.5216,14.6541,0.377354,0.113206,-0.300076,0.614291,0.872001,0.614291,1.14313
21,562.932,1,16.3733,25.4623,15.634,0.358486,0.107546,-0.305926,0.598737,0.849921,0.598737,1.18053
22,565.628,1,16.3255,26.1979,11.9292,0.340562,0.102168,-0.31188,0.583577,0.828401,0.583577,1.25263
23,572.504,1,16.0348,25.3662,11.9877,0.323534,0.0970601,-0.298914,0.5688,0.925246,0.5688,1.24034
24,579.485,1,16.0238,25.1331,13.1244,0.307357,0.0922071,-0.28521,0.554398,0.956775,0.554398,1.20893
25,573.652,1,16.1497,25.6736,12.5145,0.291989,0.0875967,-0.296707,0.54036,0.932548,0.54036,1.22169
26,526.05,1,16.279,24.9399,12.6594,1.26297,0.0725318,-0.305497,0.526678,0.908936,0.526678,1.30607
27,523.503,1,16.002,24.6225,13.009,1.19982,0.0689052,-0.292854,0.513342,1.0229,0.513342,1.273
28,523.654,1,15.7883,24.4682,10.892,1.41482,0.0614504,-0.275389,0.500344,1.10941,0.500344,1.24076
29,515.26,1,16.1806,25.0815,12.0991,1.34408,0.0583779,-0.29641,0.487675,1.08131,0.487675,1.22037
30,516.252,1,16.2494,24.8873,14.4905,1.59091,0.0502392,-0.304983,0.475327,1.05394,0.475327,1.2833
31,517.616,1,16.4565,24.4421,14.1802,1.59095,0.0504232,-0.313934,0.463291,1.02751,0.463291,1.32746
32,503.668,1,15.8053,24.5245,11.9105,1.51141,0.047902,-0.281384,0.45156,1.00149,0.45156,1.29384
33,502.484,1,16.6465,24.7046,11.6424,1.65346,0.0433294,-0.318646,0.440127,0.977023,0.440127,1.26108
34,496.095,1,16.542,24.9326,10.5611,1.72536,0.0379653,-0.31941,0.428982,0.952284,0.428982,1.22915
35,500.833,1,16.3987,25.0404,11.1988,1.77952,0.0378517,-0.305382,0.41812,0.928172,0.41812,1.19803
36,497.906,1,16.4151,25.1772,10.1068,1.82701,0.0376205,-0.305271,0.407533,0.90467,0.407533,1.16769
37,491.466,1,16.111,25.1474,10.5457,1.84673,0.0314788,-0.293285,0.397214,0.889815,0.397214,1.13813
38,490.908,1,16.3886,24.9048,10.9975,1.76719,0.0371878,-0.309592,0.387157,0.874194,0.387157,1.10931
39,488.853,1,16.3184,25.1142,11.1428,1.75752,0.0329389,-0.308316,0.377354,0.876975,0.379241,1.17376
40,489.024,1,16.4334,24.6992,10.2416,1.89415,0.0282868,-0.311446,0.367799,0.875584,0.369639,1.14404
41,495.794,1,16.7673,24.2325,10.4034,1.89649,0.0328608,-0.327125,0.358486,0.905822,0.360279,1.15963
42,494.248,1,16.0595,24.4793,10.3428,1.89645,0.0324574,-0.290183,0.349409,0.882886,0.363245,1.15656
43,484.667,1,16.2867,24.8619,10.5615,1.80163,0.0308346,-0.298187,0.340562,0.956126,0.354047,1.12728
44,485.639,1,16.3704,24.9353,10.0995,1.7599,0.0348771,-0.310439,0.331938,0.939757,0.345083,1.09894
45,487.001,1,16.8012,25.1503,10.8077,1.84186,0.0361978,-0.328505,0.323534,0.915962,0.336345,1.07111
46,486.875,1,16.4787,25.7692,10.9601,1.90312,0.0315124,-0.315107,0.315341,0.89277,0.342663,1.04399
47,490.626,1,16.2734,24.9937,10.8799,1.99392,0.0300079,-0.307812,0.307357,0.870164,0.333986,1.03029
48,483.004,1,16.4303,25.2382,9.7253,1.82691,0.0343351,-0.315728,0.299574,0.848131,0.334231,1.07051
49,481.374,1,16.2791,25.153,10.0522,1.89261,0.0291188,-0.303883,0.291989,0.839065,0.342798,1.04341
50,480.823,1,16.2334,25.6788,9.63902,1.79844,0.0332684,-0.296368,0.284596,0.861715,0.34926,1.01699
51,476.004,1,16.6768,25.513,9.24591,1.79836,0.0288591,-0.323014,0.27739,0.854459,0.340416,1.18282
52,481.745,1,16.4501,25.6796,8.76104,1.74579,0.0341649,-0.313185,0.270366,0.832824,0.352386,1.31387
53,486.392,1,16.5142,25.7188,9.04615,1.80432,0.03304,-0.311568,0.26352,0.811736,0.360232,1.35806
54,475.318,1,16.3731,25.9423,10.7064,1.71411,0.031388,-0.308208,0.256848,0.803545,0.366421,1.34381
55,475.663,1,16.498,25.5419,9.8332,1.71411,0.031652,-0.317736,0.250344,0.813819,0.357143,1.30978
56,480.538,1,16.0877,26.2533,9.02725,1.84056,0.0291174,-0.292626,0.244005,0.793212,0.357844,1.35987
57,476.901,1,16.3988,26.336,8.2899,1.87009,0.0287783,-0.308675,0.237827,0.773128,0.348783,1.32544
58,477.378,1,16.6971,25.7201,9.92078,1.81698,0.0340837,-0.321516,0.231805,0.753552,0.342198,1.29188
59,471.515,1,16.4868,26.2693,9.12649,1.81685,0.029365,-0.314933,0.225936,0.736992,0.338172,1.25917
60,465.745,1,16.4475,25.8737,9.63889,1.75411,0.0266453,-0.311814,0.220215,0.722299,0.34093,1.26278
61,469.879,1,16.1818,25.757,9.63994,1.75419,0.0286564,-0.301601,0.214639,0.70401,0.346972,1.30639
62,466.747,1,16.0365,25.9187,8.89824,1.81237,0.025874,-0.294659,0.209204,0.686185,0.338186,1.27332
63,468.02,1,16.2031,25.3978,8.99216,1.9361,0.0220773,-0.301687,0.203907,0.66881,0.329623,1.24107
64,471.769,1,16.3336,25.6604,9.11602,1.87548,0.0261764,-0.309042,0.201097,0.651875,0.331846,1.32188
65,464.707,1,16.0643,26.0032,9.32817,1.7773,0.0271048,-0.295255,0.203527,0.678246,0.326744,1.28841
