iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2
590,450.35,1,13.5159,30.5974,22.0486,15.0857,2.08525,0.244835,0.820411,0.252269,0.727982
591,445.842,1,13.4872,31.0444,21.7622,14.0519,2.00679,0.254137,0.894912,0.257637,0.678397
592,441.932,1,13.3984,32.6424,22.2211,14.2989,1.96925,0.250907,0.87439,0.251622,0.706126
593,442.154,1,13.3081,33.6602,22.3137,13.2294,1.9132,0.251727,0.93749,0.268898,0.733078
594,438.483,1,13.3472,31.7717,22.2694,14.1785,1.83887,0.258658,0.983082,0.279186,0.731549
595,448.731,1,13.5277,33.367,21.9616,13.7297,1.90474,0.263384,0.98374,0.306981,0.747411
596,445.205,1,13.4613,29.5199,22.447,13.5702,1.8885,0.262952,1.00225,0.288387,0.731276
597,432.718,1,13.4286,28.1028,22.6081,14.3353,1.80124,0.253147,0.902575,0.288081,0.735027
598,432.507,1,13.552,29.6894,22.6867,13.9099,1.7721,0.266941,0.98659,0.269741,0.744177
599,435.334,1,13.5051,32.105,22.7434,12.9139,1.78375,0.257503,0.954754,0.280874,0.8095
600,433.72,1,13.5748,31.4481,22.6982,13.2038,1.79445,0.268483,0.861536,0.279413,0.791357
601,437.667,1,13.5269,33.5638,22.1238,13.5002,1.83629,0.264841,0.869434,0.289739,0.763814
602,437.826,1,13.5049,34.1996,22.3416,14.5721,1.85921,0.272548,0.871995,0.275775,0.726776
603,437.156,1,13.5128,34.4431,22.2855,14.1045,1.86638,0.265801,0.908386,0.272841,0.691302
604,432.319,1,13.46,33.992,22.4339,13.9231,1.84753,0.257219,0.881329,0.265654,0.683112
605,439.943,1,13.5362,33.2615,22.3387,15.4701,1.88011,0.261298,0.960312,0.275443,0.692624
606,439.773,1,13.5565,34.7109,21.8053,15.6719,1.87069,0.266929,0.998697,0.281259,0.653863
607,441.511,1,13.6377,35.0736,21.6868,15.1841,1.8708,0.272728,0.990828,0.286133,0.671621
608,435.477,1,13.5105,35.3714,21.7007,14.7876,1.83946,0.271368,0.977629,0.279865,0.631578
609,440.15,1,13.3179,38.8843,21.5081,15.6022,1.92326,0.260796,0.920665,0.296141,0.59342
610,440.037,1,13.362,42.9996,21.0533,15.2479,1.92536,0.255473,0.910376,0.306642,0.58565
611,438.724,1,13.3463,40.5359,20.8363,15.3515,1.95135,0.256165,0.798512,0.293793,0.614951
612,440.99,1,13.4754,38.6404,20.9486,15.2441,1.94531,0.272823,0.807281,0.287165,0.641708
613,438.918,1,13.4906,39.6131,20.6793,14.4864,1.97802,0.266301,0.801139,0.282661,0.569583
614,438.684,1,13.5614,41.1179,20.872,14.3921,1.94455,0.260179,0.839742,0.283909,0.607297
615,436.029,1,13.6184,40.3083,20.7209,14.6528,1.9036,0.260813,0.823926,0.286859,0.63371
616,434.813,1,13.5526,40.6678,20.6316,15.2692,1.8597,0.265641,0.856792,0.298362,0.633437
617,432.25,1,13.4167,41,20.859,15.1298,1.8595,0.255256,0.870898,0.304265,0.584265
618,441.55,1,13.4133,39.8748,20.7819,14.747,1.92147,0.256139,0.887917,0.316422,0.617712
619,447.521,1,13.3343,39.799,20.6701,16.5307,1.95156,0.258669,0.921929,0.304549,0.681796
620,449.654,1,13.3279,39.6363,20.8854,15.587,1.93819,0.252794,0.997239,0.313016,0.70147
621,447.968,1,13.4891,35.9851,21.1926,15.9439,1.9591,0.255978,0.891343,0.311596,0.691122
622,436.646,1,13.4536,37.2344,21.4096,15.2647,1.82761,0.260436,0.943443,0.325781,0.632651
623,444.6,1,13.4478,43.4312,20.8467,15.9955,1.87765,0.268486,1.03943,0.32419,0.622743
624,439.104,1,13.5018,40.2615,20.6852,15.0953,1.86564,0.272891,0.978972,0.315464,0.57798
625,437.102,1,13.5239,39.9846,20.3796,15.5671,1.854,0.262365,0.965512,0.289774,0.643959
626,445.061,1,13.5829,40.2527,20.3441,14.5,1.9489,0.279037,0.950169,0.273918,0.633196
627,450.47,1,13.6208,42.897,19.8807,14.6727,2.04211,0.273877,0.894419,0.286566,0.596434
628,451.031,1,13.5658,40.1635,20.0799,15.1878,2.03893,0.274495,0.881845,0.288453,0.61656
629,446.055,1,13.4193,37.7934,20.8232,14.6298,1.95492,0.265249,0.95539,0.290444,0.634241
630,445.317,1,13.5671,41.041,20.9348,15.5084,1.95335,0.266207,0.932272,0.280222,0.658037
631,433.368,1,13.4283,39.5799,20.7026,15.7397,1.8552,0.259056,0.99899,0.25415,0.632176
632,442.378,1,13.5594,38.6801,20.0712,16.1166,1.89303,0.263201,1.01911,0.272338,0.682754
633,443.082,1,13.4504,39.5959,20.1987,15.7879,1.89112,0.266504,1.05829,0.278452,0.654009
634,438.298,1,13.4176,38.1656,20.2169,16.675,1.84966,0.264068,1.05272,0.265163,0.676597
635,432.789,1,13.4603,43.5829,19.7948,16.4586,1.85067,0.262116,0.910395,0.263465,0.658082
636,423.83,1,13.5859,42.4923,20.4023,16.7498,1.76576,0.267809,0.955964,0.244721,0.645296
637,428.999,1,13.4234,43.2543,20.1027,16.9175,1.7899,0.261536,0.956032,0.260922,0.67986
638,439.614,1,13.4943,41.8205,20.542,16.004,1.87718,0.268408,1.04092,0.251839,0.679118
639,434.341,1,13.5551,41.4813,20.9618,14.7501,1.81242,0.277812,0.987899,0.252413,0.710945
640,436.742,1,13.414,40.2511,20.641,15.4652,1.90166,0.264617,0.957162,0.224162,0.708834
641,436.327,1,13.3984,40.8746,20.7461,15.9402,1.90948,0.26349,0.957471,0.220005,0.698092
642,431.653,1,13.5005,39.7423,20.4004,15.2846,1.85371,0.26619,0.94966,0.219884,0.709798
643,430.283,1,13.6318,38.4446,20.5986,15.216,1.81543,0.264085,1.06165,0.206356,0.736342
644,429.567,1,13.4653,41.5342,20.4252,15.1132,1.80528,0.259446,1.07375,0.218215,0.707168
645,426.752,1,13.4244,45.2938,20.1869,15.1874,1.77931,0.254468,1.13534,0.206857,0.71299
646,435.912,1,13.3696,44.736,19.9082,14.9175,1.84562,0.258741,1.05025,0.232194,0.739405
647,439.602,1,13.3881,44.3155,19.9488,15.6634,1.88906,0.255143,1.11927,0.222255,0.725214
648,438.894,1,13.4497,45.5781,19.8889,16.3463,1.90958,0.259669,1.05771,0.230301,0.667078
649,437.144,1,13.5128,44.0842,19.6066,16.4876,1.8713,0.258229,1.12358,0.2343,0.659398
650,433.992,1,13.5038,42.4536,19.325,15.6591,1.80828,0.26981,1.13749,0.252353,0.637052
651,437.453,1,13.5588,47.2441,19.7198,15.852,1.83512,0.267628,1.19535,0.238909,0.664498
652,440.088,1,13.5025,48.2186,19.3358,15.9965,1.84046,0.264425,1.24017,0.249393,0.666536
653,440.871,1,13.3567,52.0918,19.0874,16.0313,1.90237,0.25436,1.18298,0.251957,0.607819
654,436.107,1,13.4468,49.4236,18.9529,17.029,1.85897,0.259009,1.19391,0.241438,0.602928
655,440.696,1,13.3838,49.2215,19.1368,17.2116,1.89857,0.263174,1.21631,0.254054,0.569997
656,434.249,1,13.5798,48.5609,18.7264,16.1627,1.89835,0.264499,1.03427,0.239236,0.571706
657,435.21,1,13.5539,50.8001,18.6874,15.564,1.87401,0.261404,0.991773,0.239199,0.671973
658,432.788,1,13.442,50.2373,18.5473,16.3739,1.86503,0.26813,0.92307,0.237121,0.673703
659,437.364,1,13.4382,53.2625,18.8796,16.8275,1.89921,0.259282,0.965522,0.244344,0.676786
660,434.6,1,13.5306,51.4772,18.5339,16.1424,1.90451,0.259831,0.962228,0.229009,0.6487
661,429.191,1,13.4955,51.384,18.235,16.3103,1.83917,0.265989,1.01692,0.222437,0.632643
662,433.293,1,13.3945,53.4733,18.2274,16.6738,1.90541,0.264828,0.973896,0.209079,0.657617
663,425.352,1,13.3997,56.8577,18.4099,16.5987,1.82868,0.265224,1.00586,0.212025,0.612312
664,422.471,1,13.4348,50.0645,18.6318,16.6557,1.81977,0.265026,0.959805,0.205656,0.618924
665,426.396,1,13.4175,48.4144,18.4483,16.2995,1.93201,0.253658,0.880666,0.189887,0.612393
666,423.555,1,13.5077,47.5158,18.719,16.3636,1.89582,0.265866,0.863555,0.183221,0.627634
667,427.003,1,13.5164,48.3902,19.409,16.2319,1.91228,0.263695,0.832936,0.200625,0.638896
668,424.101,1,13.4857,50.8433,19.7017,15.3472,1.87525,0.267055,0.811312,0.209771,0.630682
669,433.369,1,13.4121,51.6075,19.7489,15.6339,1.95052,0.261003,0.845085,0.200842,0.699598
670,431.173,1,13.3092,53.3222,19.622,15.3035,1.93361,0.258474,0.816119,0.209165,0.687018
671,435.33,1,13.5386,50.304,19.9218,15.6518,1.94251,0.269701,0.830964,0.227121,0.665856
672,432.502,1,13.4923,46.1716,19.9984,15.4255,1.91078,0.266178,0.828077,0.23576,0.653751
673,439.25,1,13.5087,47.065,20.2418,14.5509,2.03133,0.264775,0.801745,0.22378,0.625477
674,435.842,1,13.4636,51.481,20.1716,14.5474,1.94963,0.263122,0.851904,0.233684,0.6442
675,441.667,1,13.419,48.8599,19.923,14.1977,2.0132,0.26245,0.812801,0.240634,0.661276
676,436.375,1,13.5564,47.4615,20.3741,13.8159,1.95297,0.262264,0.827519,0.244043,0.642063
677,443.064,1,13.5603,49.5007,19.8094,13.7539,1.97844,0.26355,0.881724,0.242525,0.698921
678,443.124,1,13.3819,50.2329,19.9952,13.873,2.00474,0.262283,0.863796,0.237888,0.677708
679,432.092,1,13.6055,46.2299,20.5662,13.531,1.91054,0.263038,0.836404,0.224074,0.680279
680,440.415,1,13.5738,47.533,20.2593,13.9168,1.9584,0.25932,0.864138,0.238008,0.71773
681,441.238,1,13.4964,50.88,20.3359,13.8992,1.99025,0.256258,0.835745,0.230301,0.725656
682,444.624,1,13.4582,49.9968,20.0253,13.5701,2.00867,0.259985,0.848928,0.231228,0.743812
683,449.125,1,13.4967,53.5308,19.6756,13.5755,2.05282,0.259007,0.835089,0.234805,0.764434
684,455.715,1,13.7595,52.678,19.8422,13.1572,2.17048,0.265541,0.873182,0.208912,0.719916
685,458.506,1,13.4116,53.1708,19.8922,13.6794,2.20372,0.252325,0.871289,0.201762,0.789217
686,445.463,1,13.4137,47.4802,19.8433,13.5894,2.09283,0.254562,0.830405,0.202216,0.717786
687,448.702,1,13.4457,47.4471,20.447,13.5833,2.13777,0.257659,0.854611,0.191943,0.713948
688,435.524,1,13.4279,45.5987,20.6287,13.2811,1.97306,0.256513,0.838905,0.195303,0.740687
689,445.396,1,13.3801,43.7572,20.6047,14.2467,2.07753,0.253773,0.799823,0.219146,0.718523
690,434.299,1,13.3446,42.1387,20.719,14.3858,1.96345,0.247504,0.822986,0.222047,0.679909
691,445.675,1,13.3323,45.419,20.3937,14.2894,2.03698,0.252202,0.866775,0.240172,0.689777
692,445.393,1,13.4629,41.5954,20.7039,13.9944,2.08518,0.25749,0.796948,0.228671,0.666499
693,436.976,1,13.5678,43.6039,20.2915,13.7774,1.99621,0.261137,0.723105,0.236492,0.68325
694,436.305,1,13.5754,42.1611,20.2377,13.5888,1.9666,0.263843,0.800208,0.22801,0.676571
695,436.408,1,13.4351,45.1176,20.4704,14.1221,2.01122,0.25648,0.772216,0.220439,0.656248
696,456.333,1,13.306,43.6017,20.575,13.3631,2.1739,0.252253,0.836311,0.231082,0.723498
697,456.164,1,13.4943,45.4871,20.1515,13.5168,2.09986,0.262191,0.849277,0.254439,0.758592
698,453.754,1,13.6202,52.9941,20.1135,13.2225,2.02156,0.26208,0.975836,0.254876,0.760411
699,447.058,1,13.5595,50.4866,20.475,14.1734,1.93511,0.260524,1.01565,0.250169,0.774092
700,450.347,1,13.5055,46.6012,20.8019,13.7755,2.00976,0.262075,0.920198,0.232539,0.816563
701,443.814,1,13.5654,48.8087,20.2074,15.1355,1.9237,0.264825,1.0776,0.232796,0.716678
702,445.446,1,13.5451,47.9192,20.5091,15.0844,2.0173,0.267653,1.07397,0.205842,0.64299
703,444.781,1,13.6356,41.6045,20.3615,15.3259,2.04175,0.265105,0.996778,0.206664,0.63488
704,441.077,1,13.5889,48.8119,20.17,14.9976,1.97479,0.257,1.02726,0.201883,0.699205
705,445.567,1,13.5648,44.23,20.116,14.583,2.00939,0.26354,0.923209,0.223507,0.718827
706,451.883,1,13.4269,45.3047,20.3801,14.5674,2.09333,0.267736,0.92549,0.217407,0.704485
707,444.139,1,13.5632,43.488,20.83,14.3146,2.02615,0.260648,0.922196,0.211136,0.699474
708,440.185,1,13.5019,40.3127,21.0568,14.1329,1.98799,0.260874,0.880871,0.2206,0.686228
709,443.373,1,13.4926,41.7586,21.0111,14.6682,1.99464,0.264835,0.858406,0.2332,0.715604
710,449.116,1,13.5344,43.1733,20.8049,14.4562,2.00699,0.262429,0.93997,0.241799,0.742849
711,445.026,1,13.5638,45.2509,21.3372,14.7359,1.95454,0.2656,0.949761,0.244684,0.731654
712,440.336,1,13.6424,44.6436,20.6126,14.2169,1.87598,0.275902,0.940437,0.250236,0.756713
713,435.343,1,13.4132,42.2996,20.8801,13.5897,1.86815,0.261437,0.945049,0.242185,0.712499
714,442.055,1,13.5698,42.043,20.7477,13.5784,1.94841,0.263207,0.897949,0.252979,0.696799
715,439.531,1,13.4891,41.56,20.8199,13.9257,1.86813,0.263082,0.978707,0.252051,0.755377
716,438.567,1,13.5246,46.5573,20.4797,13.9375,1.89621,0.261699,0.938167,0.236098,0.750339
717,436.615,1,13.4454,50.6897,20.4764,13.7444,1.89393,0.258508,0.952791,0.229174,0.72711
718,439.764,1,13.5693,45.8646,20.4496,14.1819,1.95323,0.266502,0.926084,0.21293,0.723915
719,435.385,1,13.4358,41.9112,20.8311,14.3419,1.8865,0.260429,0.898872,0.240858,0.714984
720,438.785,1,13.3493,40.8644,20.9258,14.5666,1.92976,0.251892,0.954883,0.235417,0.698074
721,434.293,1,13.4289,36.0657,21.2688,14.2249,1.9085,0.257415,0.90393,0.228263,0.683741
722,432.156,1,13.4984,39.9322,20.838,13.8229,1.91061,0.267215,0.848979,0.232305,0.637591
723,436.788,1,13.5895,41.6761,21.1842,14.4458,1.90507,0.268966,0.926769,0.236539,0.676434
724,443.143,1,13.3559,41.3731,21.4561,14.8311,1.963,0.253127,1.02014,0.231844,0.69069
725,447.217,1,13.3664,40.0749,21.203,14.2066,1.99358,0.250144,1.03946,0.244468,0.680527
726,440.995,1,13.4093,36.635,21.2604,14.4342,1.92984,0.259468,0.970414,0.239357,0.705829
727,438.916,1,13.4521,37.1531,21.1859,13.9627,1.92108,0.266146,0.893276,0.237795,0.72107
728,435.7,1,13.3192,41.8095,21.1887,14.272,1.89855,0.256779,0.89838,0.232902,0.730451
729,434.179,1,13.495,40.0978,21.2341,14.2995,1.90179,0.262123,0.870077,0.23267,0.69602
730,444.292,1,13.629,41.5807,21.7213,13.0522,1.99057,0.273535,0.821624,0.243777,0.722614
731,443.29,1,13.6442,39.4791,21.7299,13.6755,1.96294,0.26887,0.826078,0.23883,0.783506
732,448.184,1,13.5016,39.6482,21.4905,14.1446,1.98898,0.262727,0.896755,0.249431,0.770593
733,442.942,1,13.3802,39.8813,21.7007,14.3668,1.92521,0.261525,0.942068,0.247051,0.756322
734,447.576,1,13.4791,38.3681,21.7584,13.6272,1.94233,0.26501,0.931608,0.257645,0.801874
735,444.2,1,13.4612,43.8139,22.2613,14.0192,1.88027,0.263036,1.00764,0.25865,0.80436
736,442.336,1,13.58,43.8591,21.1013,13.7327,1.92082,0.26204,0.943795,0.245519,0.753043
737,444.836,1,13.4107,42.0783,20.9801,14.5972,1.95134,0.264236,1.00358,0.229374,0.744881
738,447.477,1,13.4906,46.4184,21.1367,14.8824,1.97016,0.256132,1.05084,0.227602,0.763441
739,445.316,1,13.4887,47.8449,20.9819,13.9662,1.97523,0.256704,1.06012,0.219406,0.717928
740,446.573,1,13.5028,50.5927,20.2382,14.047,1.96252,0.265914,1.0456,0.223644,0.746614
741,440.411,1,13.4591,46.4054,20.4108,14.6038,1.94807,0.259798,0.990756,0.213459,0.718561
742,440.482,1,13.4879,48.577,20.5509,14.9326,1.96786,0.272083,0.912901,0.20722,0.724604
743,433.987,1,13.3927,49.3928,20.48,15.2722,1.88961,0.260036,0.912483,0.209987,0.764845
744,440.561,1,13.4668,45.3646,20.5344,15.2576,1.95941,0.276564,0.881755,0.210627,0.746653
745,433.606,1,13.4537,44.7643,20.4943,14.6972,1.89785,0.266165,0.873067,0.225425,0.700171
746,433.311,1,13.447,45.99,20.3306,14.5277,1.87658,0.259808,0.939817,0.235227,0.675577
747,437.159,1,13.4609,48.2558,20.0459,15.0546,1.92492,0.253898,0.981019,0.22474,0.678802
748,432.061,1,13.4639,50.1027,19.8531,14.9274,1.90058,0.270237,0.94847,0.197653,0.68189
749,436.033,1,13.4286,47.7896,19.6766,15.3258,1.92594,0.264883,0.95613,0.208168,0.692041
750,436.77,1,13.3745,47.2211,20.1258,15.3337,1.93761,0.264894,0.984152,0.199836,0.692757
751,437.775,1,13.4042,45.1247,20.0013,15.1577,1.98096,0.259704,0.915396,0.195138,0.706539
752,430.325,1,13.5679,43.7047,19.9202,14.8665,1.92058,0.264706,0.878443,0.203639,0.647499
753,423.821,1,13.4858,44.0015,19.9811,14.4822,1.82628,0.257533,0.858848,0.222562,0.673763
754,426.957,1,13.4768,45.7817,19.9227,15.1771,1.86194,0.258111,0.888651,0.200465,0.714922
755,437.307,1,13.4783,42.7087,19.9784,14.8057,1.90979,0.262114,0.957822,0.217834,0.731309
756,435.86,1,13.5618,49.3994,20.1575,14.9041,1.83803,0.255504,1.04692,0.232917,0.765812
757,438.177,1,13.5552,51.1933,19.9309,13.9784,1.90099,0.257446,1.07562,0.207656,0.735662
758,441.237,1,13.5508,49.1757,19.8443,14.4017,1.98291,0.261968,1.02033,0.195138,0.70121
759,444.579,1,13.442,48.112,19.8883,14.5483,2.05873,0.261978,1.00214,0.181274,0.689333
760,441.756,1,13.6754,47.2717,19.5703,14.6538,1.98777,0.264822,1.02897,0.195092,0.689993
761,432.04,1,13.5245,47.6979,20.0494,15.5694,1.82841,0.264004,1.10408,0.217902,0.682112
762,434.957,1,13.5058,47.1557,19.4793,14.7747,1.90776,0.268084,0.995184,0.214932,0.64897
763,440.684,1,13.4662,43.3366,20.0558,14.3675,1.95926,0.272134,0.942943,0.214514,0.699863
764,432.825,1,13.5498,48.9523,20.4172,14.5597,1.92005,0.2717,0.932856,0.195173,0.674762
765,434.746,1,13.6379,47.6543,20.5918,14.7292,1.93018,0.274463,0.969452,0.187629,0.691138
766,439.194,1,13.3744,45.3418,20.5101,15.3208,1.9836,0.268831,0.891045,0.206124,0.690587
767,436.583,1,13.6719,45.3596,20.4929,15.1129,1.89663,0.260492,0.92087,0.21811,0.777099
768,429.048,1,13.6802,50.0393,20.1823,14.3904,1.86734,0.26306,0.869635,0.215481,0.702956
769,431.293,1,13.4267,50.5837,20.3626,14.3484,1.82457,0.247779,0.950286,0.235859,0.770352
770,445.918,1,13.4042,45.3979,20.0985,14.8117,1.97595,0.252995,0.910857,0.226055,0.837761
771,442.205,1,13.3784,48.892,20.1222,14.9617,1.97133,0.255377,0.817632,0.224193,0.835119
772,435.178,1,13.5229,47.4314,20.1019,15.1818,1.88419,0.267669,0.831593,0.226121,0.801155
773,431.577,1,13.432,44.5994,20.243,13.9924,1.88048,0.260763,0.803816,0.225338,0.766006
774,436.103,1,13.5934,42.9075,20.566,13.6032,1.96667,0.253708,0.779635,0.233017,0.701762
775,435.902,1,13.6088,42.5259,20.8936,15.1247,1.93345,0.262099,0.840015,0.23085,0.698599
776,436.582,1,13.4885,48.1935,20.7754,14.5975,1.93258,0.263737,0.875187,0.217829,0.724272
777,428.349,1,13.5292,49.129,20.8169,15.113,1.85179,0.267525,0.913749,0.211127,0.688922
778,421.287,1,13.5756,46.2524,20.4888,15.2801,1.78324,0.267152,0.890247,0.214118,0.688417
779,425.87,1,13.5135,44.4221,20.3963,15.2488,1.82812,0.252995,0.939459,0.205617,0.722355
780,426.916,1,13.524,45.0241,20.5358,15.4618,1.8488,0.256648,0.961083,0.203465,0.681854
781,430.89,1,13.5024,44.5782,21.0627,14.8346,1.85002,0.269084,0.942843,0.211838,0.7241
782,434.015,1,13.4431,43.9912,21.0619,14.5678,1.90054,0.268633,0.894968,0.209419,0.732407
783,441.556,1,13.4298,41.896,21.2076,14.3869,2.01471,0.267298,0.887327,0.205913,0.689449
784,441.5,1,13.4064,35.7383,21.832,14.6385,2.01469,0.259769,0.878973,0.198584,0.741243
785,448.229,1,13.6407,35.9199,22.162,14.0194,2.02959,0.26445,0.926706,0.213346,0.770434
786,453.583,1,13.4016,37.9425,21.9736,13.7473,2.07981,0.255704,0.90506,0.223663,0.805993
787,448.938,1,13.6309,39.1997,21.4173,13.6925,2.01376,0.272184,0.940132,0.217471,0.776023
788,451.311,1,13.5665,44.5962,20.9,14.623,2.08102,0.272482,0.937288,0.192055,0.785829
789,447.881,1,13.3883,42.9286,21.1085,14.15,2.04694,0.259364,0.925209,0.205842,0.766832
790,435.119,1,13.4577,47.3213,20.9788,14.6036,1.90219,0.258274,0.8994,0.218196,0.75097
791,440.313,1,13.5136,47.0524,20.622,13.6371,1.95511,0.260805,0.875197,0.231096,0.730383
792,447.614,1,13.5432,50.2742,20.6757,13.4704,2.01998,0.26371,0.912786,0.225936,0.746141
793,445.49,1,13.5636,47.62,20.4884,13.9765,2.0036,0.266869,0.875894,0.219209,0.773905
794,449.691,1,13.5193,46.3739,20.4591,13.7988,2.0358,0.265351,0.901862,0.220134,0.78858
795,451.182,1,13.479,47.8321,20.885,14.078,2.05451,0.260942,0.880715,0.242851,0.741375
796,450.988,1,13.5088,43.0992,21.3697,14.0491,2.02582,0.259208,0.894197,0.245644,0.784145
797,452.168,1,13.4727,45.8814,20.899,14.1853,2.07387,0.251474,0.915249,0.22902,0.767781
798,451.507,1,13.4922,48.6759,20.8907,14.2361,2.05631,0.263504,0.937217,0.226421,0.744221
799,445.99,1,13.5741,44.5142,20.8253,14.0574,1.98738,0.26879,0.874078,0.234799,0.766626
800,444.427,1,13.5278,45.6202,20.3099,14.611,1.95528,0.258328,0.888061,0.24705,0.779325
801,448.108,1,13.5683,45.232,20.36,14.4795,2.04558,0.264089,0.785556,0.243329,0.758998
802,442.509,1,13.5768,47.0147,20.4016,14.6564,1.96763,0.265217,0.810127,0.258357,0.71932
803,443.541,1,13.6375,47.0514,19.932,14.6839,1.97624,0.266181,0.875181,0.255474,0.676849
804,431.726,1,13.5215,46.1357,19.9631,15.1218,1.87222,0.263959,0.843995,0.231892,0.722233
805,431.569,1,13.4669,48.4461,20.7772,15.0006,1.8646,0.261281,0.866268,0.234198,0.717141
806,435.188,1,13.375,44.3322,20.9493,14.2964,1.90758,0.260539,0.86229,0.243646,0.685476
807,431.972,1,13.5002,43.7733,21.0591,14.079,1.89025,0.266422,0.793896,0.231542,0.726139
808,432.218,1,13.5372,39.6866,21.3041,14.181,1.8729,0.264914,0.909243,0.215943,0.727627
809,428.821,1,13.4727,42.9163,21.0933,14.2208,1.83169,0.258797,0.901201,0.209104,0.789574
810,423.107,1,13.5107,42.4472,20.8613,14.5419,1.81703,0.254354,0.936021,0.19716,0.710813
811,425.915,1,13.4286,39.7474,20.7529,15.4493,1.79661,0.256847,1.01409,0.210449,0.714235
812,431.578,1,13.4454,38.2994,20.7328,15.9141,1.85706,0.265428,1.0939,0.191229,0.701366
813,429.427,1,13.4727,37.0293,20.7248,15.804,1.84974,0.261822,1.03987,0.191385,0.711941
814,427.265,1,13.3286,39.0034,20.7655,16.4947,1.84047,0.255494,1.04109,0.190829,0.700377
815,426.993,1,13.4378,39.4536,20.3192,14.6078,1.87061,0.253475,0.968756,0.182166,0.71598
816,435.1,1,13.6697,37.5914,20.7876,14.0964,1.93829,0.268909,1.00468,0.189957,0.663797
817,433.408,1,13.4949,36.7531,21.2331,13.9288,1.94244,0.25911,1.03936,0.177198,0.666298
818,438.545,1,13.4348,35.7803,21.572,13.7779,1.98924,0.251038,1.06708,0.185669,0.659794
819,437.108,1,13.4755,36.4972,21.1118,14.5233,1.9497,0.256346,1.05902,0.189376,0.684509
820,448.689,1,13.4855,37.7941,20.8591,13.7815,2.06795,0.272035,1.02759,0.197375,0.664243
821,446.457,1,13.697,38.9674,20.8396,14.7881,2.03447,0.271884,1.04451,0.203768,0.647014
822,447.387,1,13.5703,38.9937,20.7065,14.7057,2.09226,0.263283,1.02047,0.190748,0.639386
823,448.403,1,13.5019,38.6279,21.0376,14.9917,2.14974,0.259754,0.954494,0.180866,0.644776
824,448.168,1,13.3647,39.9289,20.8193,16.4492,2.1031,0.252612,1.06176,0.191586,0.634935
825,442.309,1,13.4238,42.5691,21.1909,15.9428,2.04563,0.258765,1.07792,0.180419,0.627446
826,440.062,1,13.4397,41.4982,20.6344,15.7096,1.97584,0.262335,1.07224,0.183043,0.697518
827,443.383,1,13.4472,41.9865,20.6497,16.1003,1.9846,0.256882,1.13381,0.190667,0.703929
828,446.733,1,13.3114,41.0742,21.1507,16.3113,2.05691,0.255906,1.0447,0.195041,0.6795
829,428.58,1,13.4344,43.1132,20.5287,16.482,1.88758,0.26225,1.04596,0.180671,0.646192
830,436.448,1,13.3973,43.31,20.3909,15.6089,1.97777,0.256613,1.11277,0.164079,0.675656
831,435.117,1,13.4185,44.6708,20.5646,15.5126,1.97323,0.266531,1.11584,0.163482,0.631277
832,433.772,1,13.501,45.3932,20.6151,16.3779,1.93538,0.271811,1.10934,0.171379,0.636256
833,427.192,1,13.4172,43.9649,20.5688,16.5322,1.86986,0.263362,1.09865,0.159829,0.698796
834,431.411,1,13.417,44.1631,20.2411,16.3613,1.93438,0.263196,1.13444,0.143651,0.710698
835,438.302,1,13.335,46.1234,20.4916,15.4256,1.99148,0.261765,1.1218,0.147638,0.74589
836,432.441,1,13.4444,46.9927,20.4435,16.0424,1.97751,0.265711,1.05965,0.133051,0.73992
837,431.177,1,13.5698,47.3472,20.213,15.6326,1.89341,0.265126,1.18251,0.146901,0.744615
838,432.356,1,13.5273,45.0705,20.8273,15.0414,1.88794,0.264463,1.18569,0.156117,0.741091
839,431.063,1,13.5256,43.1968,20.9795,14.3901,1.83775,0.259211,1.19682,0.168326,0.779388
840,438.041,1,13.4637,41.0949,20.9399,14.6841,1.90606,0.256886,1.1106,0.181752,0.799538
841,446.849,1,13.4231,39.0267,20.7948,14.567,1.95611,0.264301,1.03905,0.202465,0.859032
842,445.241,1,13.3924,42.6256,20.7963,14.5026,1.93824,0.26742,1.06203,0.198083,0.849233
843,444.473,1,13.4992,39.6164,21.2867,14.2855,1.9574,0.273699,1.03785,0.182053,0.849965
844,448.074,1,13.5359,39.111,20.9815,14.9185,2.01485,0.267644,1.08862,0.185259,0.774876
845,444.921,1,13.4985,39.4282,21.3797,15.0196,1.95505,0.263994,1.14085,0.191257,0.780041
846,447.333,1,13.5203,40.7298,21.4483,15.0704,1.95003,0.262529,1.11431,0.200923,0.841033
847,444.165,1,13.407,40.7504,21.4729,13.8262,1.91647,0.267939,1.10311,0.198549,0.839228
848,439.397,1,13.4935,39.1887,22.2412,14.4576,1.89258,0.258658,1.03651,0.203932,0.827102
849,435.984,1,13.3789,37.5047,21.6246,14.7295,1.92511,0.2541,0.975767,0.188288,0.782205
850,431.075,1,13.4118,35.6964,21.7828,13.868,1.86576,0.263492,0.986489,0.178052,0.805038
851,435.672,1,13.4347,37.0621,22.0925,13.8303,1.88597,0.255262,0.972924,0.188394,0.871348
852,435.534,1,13.644,33.7306,22.264,13.3826,1.89481,0.26246,0.900869,0.189706,0.880226
853,441.99,1,13.4605,35.7755,22.0465,13.202,1.96474,0.254361,0.899125,0.206107,0.839768
854,443.157,1,13.432,36.0998,21.9475,13.2062,1.92882,0.256466,0.812268,0.235544,0.934621
