iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,671.356,1,13.5086,26.1537,23.8987,13.1157,1,0.3,1,1,1,1
2,643.43,1,13.8252,28.2169,21.0812,13.0285,1.28908,0.221794,0.270846,1.02711,0.659419,0.818974
3,588.432,1,14.002,30.2896,22.4264,13.1586,1.32667,0.159704,0.241427,1.07014,0.567572,0.702065
4,567.315,1,13.7796,24.7004,24.5301,13.7226,1.39701,0.138186,0.232762,1.12092,0.499097,0.606633
5,544.819,1,13.4053,23.1981,23.8498,13.4371,1.50438,0.112433,0.244377,0.99281,0.442277,0.585632
6,529.592,1,13.6027,19.3043,24.0597,12.5518,1.53663,0.10501,0.257622,0.821174,0.386896,0.578926
7,519.332,1,13.6623,18.2946,24.9571,11.2597,1.62391,0.0843482,0.263319,0.843652,0.376585,0.713028
8,510.595,1,13.4575,20.1065,24.7502,12.5944,1.66581,0.0737386,0.2505,0.815889,0.404203,0.721179
9,513.113,1,13.4493,21.2308,24.2734,12.0483,1.69922,0.0732861,0.256833,0.803258,0.408982,0.726536
10,513.081,1,13.4174,23.7824,24.3165,11.1021,1.78136,0.0670294,0.254551,0.886259,0.387404,0.748665
11,507.299,1,13.3794,26.3419,24.3761,11.9063,1.78125,0.0624708,0.258493,0.946168,0.365468,0.721975
12,501.309,1,13.3451,25.1417,24.1414,13.0316,1.7627,0.058277,0.256755,0.977571,0.344415,0.734604
13,485.913,1,13.554,27.1446,24.4887,11.7236,1.67512,0.0505166,0.265523,0.98639,0.328675,0.751972
14,476.087,1,13.6639,25.6198,24.367,11.8746,1.69571,0.0435553,0.259253,0.978709,0.310825,0.761894
15,469.394,1,13.5739,25.4452,24.4259,12.111,1.62014,0.0427686,0.256207,0.919474,0.314689,0.801489
16,463.92,1,13.4242,25.7295,24.345,12.5289,1.55548,0.0410146,0.260233,0.962569,0.31643,0.794082
17,458.473,1,13.5277,29.5082,24.0066,11.6461,1.54297,0.0396847,0.262068,0.848137,0.328863,0.795519
18,452.834,1,13.4789,28.9311,24.026,11.2955,1.57018,0.0371067,0.25993,0.842132,0.318764,0.71735
19,453.86,1,13.5218,28.0345,24.0667,11.0983,1.57025,0.0403713,0.259433,0.781155,0.303595,0.759538
20,462.959,1,13.6275,31.5557,23.9762,12.3524,1.72158,0.0352899,0.27424,0.784427,0.289131,0.822113
21,468.776,1,13.664,31.6202,23.9144,12.5725,1.82668,0.033083,0.276099,0.785595,0.307121,0.773863
22,458.878,1,13.5351,26.8498,23.6908,12.2554,1.67295,0.0395474,0.268425,0.738941,0.278055,0.756816
23,473.367,1,13.5734,29.3448,23.8686,12.1152,1.71744,0.0478138,0.267088,0.767572,0.27202,0.775655
24,472.958,1,13.6237,28.654,23.6875,12.4006,1.71742,0.0462218,0.267177,0.825525,0.272763,0.761249
25,471.504,1,13.6352,26.6938,24.27,12.0385,1.79406,0.0450674,0.265295,0.827204,0.251122,0.692198
26,474.83,1,13.6641,26.5749,23.9199,12.2713,1.81405,0.0410574,0.270194,0.82754,0.264028,0.799914
27,461.715,1,13.627,26.4651,23.6739,12.8472,1.78645,0.0312519,0.275213,0.818356,0.267343,0.803649
28,461.295,1,13.5223,26.3057,24.1276,11.985,1.74162,0.0349416,0.264662,0.818305,0.268016,0.795959
29,463.212,1,13.5075,25.0351,23.9706,12.8699,1.79821,0.0310249,0.269246,0.879096,0.266467,0.782568
30,457.488,1,13.5948,26.6402,24.322,12.9502,1.72023,0.032989,0.265169,0.823881,0.266782,0.806401
31,456.38,1,13.5659,26.5511,23.7473,12.6384,1.64555,0.0360674,0.271807,0.729561,0.283024,0.8584
32,452.879,1,13.4643,26.826,23.2838,11.9926,1.6972,0.0317908,0.262055,0.778613,0.272259,0.799962
33,459.214,1,13.571,26.4652,23.5218,11.943,1.69722,0.0325242,0.262047,0.864878,0.276567,0.850325
34,460.856,1,13.5595,25.4445,23.7527,12.2453,1.77244,0.0322653,0.258787,0.798136,0.266436,0.8513
35,469.305,1,13.5574,26.5045,23.6656,13.2145,1.7725,0.0356319,0.278563,0.855058,0.271376,0.864338
36,467.571,1,13.4555,28.3672,23.2831,11.5917,1.74044,0.0419311,0.256427,0.764603,0.266602,0.813715
37,460.998,1,13.4553,28.3937,23.5055,12.9893,1.64873,0.0397622,0.263078,0.870408,0.264252,0.785302
38,457.981,1,13.2814,27.4031,23.2965,14.3371,1.64866,0.0368711,0.248839,0.82247,0.30035,0.805715
39,461.511,1,13.4385,27.6682,23.003,13.7333,1.68881,0.0356536,0.256493,0.830678,0.307617,0.789952
40,456.559,1,13.4637,33.6488,23.1839,12.0916,1.68874,0.0330923,0.266013,0.892957,0.296175,0.700881
41,465.842,1,13.4359,32.9963,22.9501,12.5362,1.77829,0.0360195,0.262333,0.903495,0.286313,0.687528
42,461.331,1,13.5557,30.5466,22.9438,12.3152,1.84324,0.0263024,0.261864,0.882203,0.289543,0.738725
