iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,690.378,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,687.81,1,16.1558,22.3325,12.9799,0.95,0.285,-0.23881,0.974679,1.03509,0.974679,0.974679
3,667.31,1,16.4321,22.0952,11.9228,0.9025,0.27075,-0.24679,0.95,1.00888,0.95,0.95
4,657.271,1,15.449,22.7674,10.8486,0.857375,0.257212,-0.189836,0.925945,0.983335,0.925945,0.925945
5,646.664,1,15.2818,23.4035,11.5771,0.814506,0.244352,-0.189161,0.9025,0.999484,0.9025,0.9025
6,645.075,1,15.772,21.7626,11.1821,0.773781,0.232134,-0.222564,0.879648,0.974177,0.879648,0.918139
7,632.065,1,17.266,22.4802,10.6876,0.735092,0.220528,-0.354691,0.857375,0.94951,0.857375,0.894891
8,622.441,1,16.7505,21.9487,11.7538,0.698337,0.209501,-0.285788,0.835666,0.925468,0.835666,0.872232
9,607.893,1,16.3388,21.3557,11.9347,0.66342,0.199026,-0.280235,0.814506,0.902035,0.814506,0.850147
10,608.566,1,16.3538,21.047,10.2213,0.630249,0.189075,-0.305247,0.793882,0.879194,0.793882,0.828621
11,601.432,1,15.6377,21.494,10.0267,0.598737,0.179621,-0.276613,0.773781,0.856933,0.773781,0.807639
12,597.695,1,16.0699,21.2803,11.0408,0.5688,0.17064,-0.283587,0.754188,0.835235,0.754188,0.78719
13,584.818,1,16.4513,20.4621,11.5772,0.54036,0.162108,-0.317176,0.735092,0.814086,0.735092,0.767257
14,578.668,1,16.7488,20.9666,11.7518,0.513342,0.154003,-0.309251,0.716479,0.834868,0.716479,0.799254
15,571.379,1,16.5594,21.5131,11.3332,0.487675,0.146302,-0.302909,0.698337,0.813729,0.698337,0.781217
16,562.073,1,16.4756,21.8013,12.033,0.463291,0.138987,-0.29422,0.680655,0.81793,0.680655,0.761436
