Cl_pop,0.85957,-1.3976e-8,0.30223,-0.050161,0.0003546,2.6991e-9,0.016883,-0.0030847,-0.0033286,-1.0211e-6,0.03007
V1_pop,-1.3976e-8,1.1432e-12,2.3876e-6,3.3777e-7,-4.8324e-10,4.6187e-14,3.0583e-7,-3.5316e-9,-2.0845e-7,-1.7007e-12,1.0299e-7
Q_pop,0.30223,2.3876e-6,343.35,-0.46554,0.0028498,1.9575e-7,3.577,-0.016956,-0.71382,-1.9853e-5,0.77412
V2_pop,-0.050161,3.3777e-7,-0.46554,12.133,-0.0055958,5.2568e-8,0.27198,-0.078154,-0.19443,-7.7871e-6,0.25452
omega_Cl,0.0003546,-4.8324e-10,0.0028498,-0.0055958,0.0024784,-3.2139e-10,-0.0010719,0.000248,0.00093775,-4.2911e-9,-0.00018805
omega_V1,2.6991e-9,4.6187e-14,1.9575e-7,5.2568e-8,-3.2139e-10,7.6696e-15,3.1768e-8,-3.658e-9,-2.3504e-8,-1.3261e-12,4.3669e-8
omega_Q,0.016883,3.0583e-7,3.577,0.27198,-0.0010719,3.1768e-8,0.37255,-0.021196,-0.11704,-4.4039e-6,0.15471
omega_V2,-0.0030847,-3.5316e-9,-0.016956,-0.078154,0.000248,-3.658e-9,-0.021196,0.034662,0.006669,1.2676e-6,-0.036429
a,-0.0033286,-2.0845e-7,-0.71382,-0.19443,0.00093775,-2.3504e-8,-0.11704,0.006669,0.15083,-8.6623e-7,-0.0036347
b,-1.0211e-6,-1.7007e-12,-1.9853e-5,-7.7871e-6,-4.2911e-9,-1.3261e-12,-4.4039e-6,1.2676e-6,-8.6623e-7,2.7254e-9,-7.8514e-5
c,0.03007,1.0299e-7,0.77412,0.25452,-0.00018805,4.3669e-8,0.15471,-0.036429,-0.0036347,-7.8514e-5,2.2779
