iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,867.506,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,859.095,1,24.4197,28.5203,42.0913,15.2321,1.425,1.425,1.16962,1.46202,1.46202,1.46202
3,849.641,1,24.7438,27.8175,40.6168,13.7497,1.35375,1.35375,1.14,1.425,1.425,1.425
4,837.529,1,24.0216,22.4501,41.986,21.0075,1.28606,1.28606,1.11113,1.38892,1.38892,1.38892
5,833.815,1,24.3128,20.2659,43.9693,24.9452,1.22176,1.22176,1.083,1.49778,1.35375,1.35598
6,834.719,1,24.7618,19.0865,50.0163,21.4423,1.16067,1.16067,1.05558,1.45986,1.31947,1.38855
7,828.661,1,23.438,18.3244,51.3227,22.4096,1.10264,1.10264,1.02885,1.42289,1.28606,1.38906
8,822.957,1,23.4329,16.253,49.7535,18.1932,1.04751,1.04751,1.0028,1.71407,1.2535,1.35388
9,814.981,1,22.6779,11.8072,45.2096,17.0555,0.995131,0.995131,0.977407,1.76107,1.22176,1.3196
10,806.344,1,20.6387,10.3734,39.4663,15.6723,0.945374,0.945374,0.952659,1.71648,1.19082,1.33353
11,802.346,1,20.8243,11.1673,44.4561,16.6671,0.898105,0.898105,0.928537,1.6933,1.16067,1.43498
12,786.943,1,21.4893,11.8171,38.6877,15.8247,0.8532,0.8532,0.905026,1.65042,1.13128,1.39865
13,782.033,1,20.0994,11.1394,39.46,16.6853,0.81054,0.81054,0.88211,1.60863,1.10264,1.36323
14,779.784,1,20.5073,13.1413,48.6008,9.26551,0.770013,0.770013,0.859775,1.5679,1.07472,1.54309
15,774.331,1,20.5726,8.69601,50.5952,8.27912,0.731512,0.731512,0.838005,1.54567,1.04751,1.53803
16,762.405,1,19.4123,8.01529,46.1165,8.791,0.694937,0.694937,0.816786,1.66236,1.02098,1.49909
17,745.61,1,19.6218,6.81672,46.2837,8.36631,0.66019,0.66019,0.796105,1.62027,0.995131,1.46113
18,735.949,1,19.5077,8.94109,45.6102,7.92413,0.627181,0.627181,0.775947,1.57925,0.969933,1.42413
19,738.937,1,19.0794,9.28458,42.3694,8.71213,0.595821,0.595821,0.756299,1.57233,0.945374,1.38807
20,729.282,1,18.4202,7.90257,44.7083,10.9537,0.56603,0.56603,0.737149,1.53252,0.921437,1.35292
21,714.91,1,17.7734,8.47027,41.8875,11.2581,0.537729,0.537729,0.718484,1.49372,0.898105,1.31867
22,709.955,1,17.5071,8.74577,38.2617,14.1947,0.510842,0.510842,0.700292,1.4559,0.875365,1.28528
23,708.007,1,17.3396,10.088,41.3307,15.1507,0.4853,0.4853,0.68256,1.41903,0.8532,1.25273
24,696.307,1,17.5686,7.34077,41.7883,18.2246,0.461035,0.461035,0.665277,1.3831,0.831597,1.22101
25,680.995,1,17.3601,6.05774,38.1957,16.0077,0.437984,0.437984,0.648432,1.34808,0.81054,1.1901
26,676.551,1,16.7889,5.38253,37.1299,13.6837,0.416084,0.416084,0.632013,1.31395,0.790017,1.15996
27,665.897,1,17.0261,6.11806,35.6932,13.3062,0.39528,0.39528,0.61601,1.28068,0.770013,1.13059
28,673.6,1,16.5453,6.2346,38.7785,10.5949,0.375516,0.375516,0.600413,1.30448,0.750516,1.23994
29,658.69,1,16.6126,6.39996,36.8647,11.5585,0.35674,0.35674,0.58521,1.42393,0.731512,1.20854
30,651.085,1,16.2944,5.67618,36.5669,10.39,0.338903,0.338903,0.570392,1.40616,0.71299,1.17794
31,636.8,1,16.1911,5.96083,35.8759,11.379,0.321958,0.321958,0.555949,1.37055,0.694937,1.21059
32,626.638,1,16.3354,5.31585,37.2035,9.0109,0.30586,0.30586,0.541873,1.49419,0.677341,1.37699
33,620.757,1,16.0086,5.10536,36.9742,9.87143,0.290567,0.290567,0.528152,1.47623,0.66019,1.34213
34,608.324,1,15.6619,5.34767,34.2359,7.52076,0.276039,0.276039,0.514779,1.54681,0.643474,1.30814
35,606.276,1,15.6828,6.72133,35.0054,9.13615,0.262237,0.262237,0.501744,1.50764,0.627181,1.27502
36,601.37,1,15.8222,5.05554,36.2528,7.86194,0.249125,0.249125,0.48904,1.46947,0.6113,1.24274
37,595.74,1,15.6805,5.39282,35.1587,8.22019,0.236669,0.236669,0.476657,1.43226,0.595821,1.21127
38,582.301,1,15.4131,4.65537,33.266,9.78101,0.224835,0.224835,0.464588,1.51004,0.580735,1.1806
39,575.082,1,15.1978,4.56462,33.6353,11.764,0.213594,0.213594,0.452824,1.59275,0.56603,1.15071
40,575.013,1,15.3187,4.50261,34.2232,11.4548,0.202914,0.202914,0.441359,1.66972,0.551698,1.12157
41,560.707,1,15.3726,4.18447,33.632,11.7167,0.192768,0.192768,0.430183,1.62744,0.537729,1.09317
42,556.175,1,15.4014,4.49333,32.6768,12.162,0.18313,0.18313,0.419291,1.58624,0.524113,1.16915
