iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,859.489,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,846.427,1,28.2187,30.3704,44.2008,18.6956,1.425,1.425,1.16962,1.46202,1.46202,1.46202
3,839.471,1,28.3749,26.9462,49.2697,17.1711,1.35375,1.35375,1.14,1.425,1.425,1.425
4,827.406,1,29.2792,27.1566,62.2084,21.0442,1.28606,1.28606,1.11113,1.38892,1.38892,1.40126
5,815.876,1,28.8379,27.8428,68.1294,17.822,1.22176,1.22176,1.083,1.35375,1.35375,1.36578
6,802.47,1,30.4036,21.7347,64.9462,16.3806,1.16067,1.16067,1.05558,1.31947,1.31947,1.3312
7,799.919,1,28.753,14.5014,68.1722,19.7951,1.10264,1.10264,1.02885,1.38558,1.28606,1.29749
8,788.736,1,28.8145,13.7955,68.1155,17.6544,1.04751,1.04751,1.0028,1.3505,1.2535,1.26464
9,789.672,1,26.8891,12.848,57.2316,17.0173,0.995131,0.995131,0.977407,1.3163,1.22176,1.23262
10,782.38,1,26.5775,13.5799,62.1108,20.6935,0.945374,0.945374,0.952659,1.28297,1.19082,1.22251
11,767.562,1,26.0149,12.8406,58.0717,21.7984,0.898105,0.898105,0.928537,1.25049,1.16067,1.19156
12,766.785,1,24.4723,11.4416,49.7278,18.3132,0.8532,0.8532,0.905026,1.37249,1.13128,1.16139
13,761.395,1,24.2184,10.6524,54.9514,18.0895,0.81054,0.81054,0.88211,1.33773,1.10264,1.13198
14,751.49,1,24.204,14.2475,48.3614,18.501,0.770013,0.770013,0.859775,1.30386,1.07472,1.34446
15,749.895,1,23.0859,15.4299,45.8368,15.0947,0.731512,0.731512,0.838005,1.27085,1.04751,1.31042
16,744.083,1,21.3705,13.4995,46.5274,16.5406,0.694937,0.694937,0.816786,1.23867,1.02098,1.27724
17,741.54,1,20.7137,16.1243,42.9083,11.0666,0.66019,0.66019,0.796105,1.20895,0.995131,1.36692
18,734.208,1,21.0923,14.6686,45.7894,11.1866,0.627181,0.627181,0.775947,1.19192,0.969933,1.33231
19,712.439,1,20.5321,14.7943,40.7779,12.4926,0.595821,0.595821,0.756299,1.16174,0.945374,1.29858
20,700.098,1,20.8438,13.1265,43.2452,12.4802,0.56603,0.56603,0.737149,1.13232,0.921437,1.2657
21,690.206,1,20.058,13.2433,41.923,10.6619,0.537729,0.537729,0.718484,1.10365,0.898105,1.23365
22,693.359,1,19.8313,13.8064,37.757,12.083,0.510842,0.510842,0.700292,1.07571,0.875365,1.29406
23,685.527,1,19.4117,11.2245,40.5013,10.9927,0.4853,0.4853,0.68256,1.04847,0.8532,1.30079
