parameter,value
Cl_pop,13.5068895120498
V1_pop,23.5436136888066
beta_V1_logtCLCRMLMIN,-1.49830983345646
beta_V1_logtPROGDL,-0.483323842955021
Q_pop,23.4
beta_Q_LMP_1,0.781963534792938
beta_Q_logtAGEA,1.33972338476889
beta_Q_logtALBGDL,17.9659433853494
beta_Q_logtPROGDL,-16.9034499064413
beta_Q_logtSCRMGDL,-0.468175198275561
V2_pop,3.25611839964759
beta_V2_SEXF_1,4.14086687438534
beta_V2_logtHCM,33.1191695551234
omega_Cl,0.257959310630163
omega_V1,0.149288312747834
omega_Q,2.84693566744619e-8
omega_V2,5.93856787794748e-8
a,1.431415966372
b,0.0398266222705612
