iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,621.074,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,566.647,1,21.136,39.5421,16.593,1.05789,0.155319,0.465982,0.963794,0.827324,1.19165
3,549.393,1,21.1953,37.7812,21.7625,1.56711,0.117144,0.454537,1.003,0.77647,1.1478
4,510.023,1,20.7448,39.2523,22.4782,1.67531,0.0742151,0.45571,0.996546,0.730346,1.20218
5,487.915,1,20.8391,38.8886,22.9026,1.8237,0.049564,0.444977,0.960242,0.764018,1.17746
6,474.958,1,20.6704,38.5827,26.3475,1.89432,0.0348079,0.44856,1.02125,0.788382,1.1057
7,470.483,1,20.5336,39.0215,29.2395,1.89424,0.0304857,0.449617,0.984211,0.801375,1.187
8,462.254,1,20.693,38.3464,27.1404,1.81931,0.0272865,0.451883,1.03908,0.837523,1.19055
9,462.242,1,20.6953,38.1614,28.0505,1.81928,0.0252023,0.456178,1.09656,0.849895,1.25751
10,461.733,1,20.7233,37.6614,30.1578,1.86066,0.0220117,0.467424,1.15237,0.882372,1.13691
11,456.014,1,20.6517,37.3167,30.4042,1.83183,0.0183302,0.466615,1.14917,0.891778,1.17452
12,452.202,1,20.6687,37.443,31.2097,1.83176,0.016147,0.463092,1.20882,0.893305,1.04963
13,444.896,1,20.7596,37.9824,32.3182,1.80985,0.0101851,0.454876,1.2237,0.83641,1.07329
14,444.9,1,20.825,37.1225,30.6317,1.82139,0.00907205,0.455078,1.12088,0.883729,1.08624
15,445.466,1,20.7534,36.854,34.0515,1.84677,0.00757832,0.462421,1.05265,0.89323,1.05993
16,446.597,1,20.691,36.9903,33.5337,1.88669,2.22045e-16,0.463498,1.03693,0.888393,1.03792
17,441.474,1,20.5676,35.9556,32.1616,1.8301,2.22045e-16,0.458709,1.06971,0.902335,1.02276
18,435.448,1,20.5851,35.7939,27.6324,1.78456,2.22045e-16,0.46679,1.00246,0.909536,0.970621
19,433.695,1,20.5304,36.0338,25.266,1.80256,2.22045e-16,0.467883,0.934938,0.889364,0.850854
20,427.193,1,20.6867,35.0685,25.5527,1.7303,2.22045e-16,0.46681,0.925608,0.929152,0.865308
21,423.626,1,20.712,34.8515,25.6041,1.71707,2.22045e-16,0.465183,0.943053,0.91451,0.758355
22,425.845,1,20.5768,35.1665,26.6856,1.7351,2.22045e-16,0.468637,0.957132,0.889946,0.779953
23,422.271,1,20.6142,34.8827,25.4865,1.70255,2.22045e-16,0.464386,0.926246,0.90326,0.788302
24,425.581,1,20.5623,34.5001,27.8397,1.71411,2.22045e-16,0.467748,0.998049,0.922943,0.814109
25,424.752,1,20.647,33.7412,24.7033,1.7085,2.22045e-16,0.463692,0.998389,0.959751,0.777646
26,422.784,1,20.5365,33.8256,26.4354,1.69417,2.22045e-16,0.457627,1.041,0.958645,0.734588
27,420.806,1,20.7625,33.428,26.9027,1.68456,2.22045e-16,0.45499,1.04608,0.978495,0.679573
28,422.434,1,20.6863,34.0056,26.8951,1.71395,2.22045e-16,0.457079,0.983494,0.921077,0.696404
29,422.546,1,20.7955,33.8159,28.0659,1.69633,2.22045e-16,0.455357,1.05157,0.949351,0.71628
30,418.823,1,20.704,33.9644,28.2055,1.68388,2.22045e-16,0.458225,1.0042,0.930936,0.654944
31,416.114,1,20.6917,33.585,26.7548,1.65128,2.22045e-16,0.458763,1.017,0.942882,0.670905
32,420.059,1,20.7277,33.7906,24.3557,1.6893,2.22045e-16,0.458393,1.09742,0.945734,0.614962
33,419.204,1,20.7588,33.4288,25.7357,1.67151,2.22045e-16,0.456936,1.04786,0.967492,0.672313
34,419.828,1,20.6029,32.9558,25.8716,1.67772,2.22045e-16,0.462988,1.0142,1.01111,0.656162
35,420.522,1,20.6879,34.6651,28.0846,1.69994,2.22045e-16,0.453613,0.994902,0.936998,0.665129
36,422.972,1,20.723,34.2791,28.7451,1.72762,2.22045e-16,0.458574,0.954054,0.959257,0.653467
37,420.363,1,20.6409,33.7452,27.5912,1.69577,2.22045e-16,0.454548,0.999123,0.94929,0.659013
38,416.105,1,20.5137,33.0556,29.2102,1.65086,2.22045e-16,0.460706,1.04941,0.938687,0.650069
39,415.831,1,20.7411,33.0331,28.9156,1.66043,2.22045e-16,0.459147,1.03268,0.939287,0.611549
40,413.648,1,20.7529,32.8235,27.9331,1.65374,2.22045e-16,0.460076,0.999405,0.941082,0.575231
41,417.102,1,20.6359,33.19,26.4196,1.67637,2.22045e-16,0.468342,1.12588,0.919781,0.549222
42,414.449,1,20.7373,32.4168,28.0094,1.6396,2.22045e-16,0.46332,1.21976,0.928337,0.549251
43,414.19,1,20.8108,33.0828,27.325,1.6438,2.22045e-16,0.456972,1.19253,0.899601,0.561295
44,416.861,1,20.6573,33.7164,27.7388,1.6765,2.22045e-16,0.464027,1.17653,0.912536,0.52296
45,412.109,1,20.5847,33.6608,25.7912,1.64714,2.22045e-16,0.460405,1.08713,0.927066,0.506817
46,415.086,1,20.6697,34.0246,25.5968,1.66962,2.22045e-16,0.460585,1.09753,0.931182,0.521466
47,417.279,1,20.7305,34.3934,26.7834,1.69109,2.22045e-16,0.4572,1.09619,0.903622,0.538786
48,414.749,1,20.7615,34.4113,25.7755,1.68346,2.22045e-16,0.451086,1.03312,0.890279,0.526071
49,411.113,1,20.7207,34.4172,26.2224,1.63435,2.22045e-16,0.458527,1.04388,0.892611,0.566384
50,411.711,1,20.5923,34.6537,25.6989,1.64567,2.22045e-16,0.455473,1.03414,0.891191,0.555191
51,410.207,1,20.6115,34.7744,25.7459,1.61818,2.22045e-16,0.457107,1.0749,0.877748,0.591974
52,412.427,1,20.7793,35.1665,27.8472,1.63693,2.22045e-16,0.45466,1.06752,0.850621,0.628562
53,407.866,1,20.6284,35.145,27.7794,1.58908,2.22045e-16,0.457104,1.1311,0.836527,0.624409
54,417.234,1,20.6243,34.6707,26.4884,1.66106,2.22045e-16,0.455055,1.116,0.854372,0.683065
55,409.467,1,20.6676,34.6819,26.113,1.59956,2.22045e-16,0.460594,1.04764,0.869562,0.664276
