Cl_abscissa,Cl_pdf,V1_abscissa,V1_pdf,Q_abscissa,Q_pdf,V2_abscissa,V2_pdf,split
8.78403,0.0755531,16.0499,0.0268022,62.1508,0.00869772,4.15557,0.0558446,All
9.82932,0.137369,19.2643,0.0647719,183.491,0.000118336,9.68373,0.0506498,All
10.8746,0.0824216,22.4788,0.0804065,304.831,0,15.2119,0.0194807,All
11.9199,0.151106,25.6932,0.0491373,426.172,0,20.7401,0.0142858,All
12.9652,0.0412108,28.9076,0.0402032,547.512,0,26.2682,0,All
14.0104,0.0755531,32.1221,0.0312692,668.852,0,31.7964,0.00909098,All
15.0557,0.103027,35.3365,0.0178681,790.193,0,37.3245,0.0103897,All
16.101,0.0480792,38.5509,0.00446703,911.533,0,42.8527,0.0207794,All
17.1463,0.103027,41.7654,0.00446703,1032.87,0,48.3809,0.00649356,All
18.1916,0.116764,44.9798,0.00670054,1154.21,0,53.909,0.00519485,All
19.2369,0.0480792,48.1943,0.00446703,1275.55,0,59.4372,0.00129871,All
20.2821,0.0274739,51.4087,0.00223351,1396.89,0,64.9653,0,All
21.3274,0.0206054,54.6231,0.00223351,1518.23,5.91682e-05,70.4935,0.00129871,All
