iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,666.591,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,651.743,1,30.8794,22.9311,13.2621,0.95,0.285,-0.790051,0.974679,0.974679,0.974679,0.974679
3,646.197,1,29.4422,24.4048,12.8733,0.9025,0.27075,-0.728377,0.95,0.95,0.95,0.95
4,629.881,1,23.3323,22.782,11.7807,0.857375,0.257212,-0.469088,0.925945,0.957191,0.925945,0.925945
5,620.202,1,21.4642,22.2117,10.9318,0.814506,0.244352,-0.420267,0.9025,0.932955,0.9025,0.9025
6,607.787,1,18.4337,22.9669,10.244,0.773781,0.232134,-0.261403,0.879648,0.909332,0.879648,0.879648
7,596.938,1,19.3642,23.1236,10.8039,0.735092,0.220528,-0.304047,0.857375,1.00598,0.857375,0.857375
8,587.55,1,21.0206,22.2671,11.5376,0.698337,0.209501,-0.380379,0.835666,0.980509,0.835666,0.835666
9,585.903,1,21.1218,21.972,10.8324,0.66342,0.199026,-0.401249,0.814506,0.955682,0.814506,0.814506
10,588.334,1,19.8074,22.2672,9.07294,0.630249,0.189075,-0.365934,0.793882,0.955224,0.793882,0.793882
11,585.238,1,21.2177,23.1222,8.86446,0.598737,0.179621,-0.430525,0.773781,0.931037,0.773781,0.802832
12,579.486,1,21.3627,24.1265,9.36953,0.5688,0.17064,-0.419671,0.754188,0.907462,0.754188,0.82865
13,576.583,1,20.8452,24.5658,8.1391,0.54036,0.162108,-0.400456,0.735092,0.987915,0.735092,0.827794
14,564.913,1,21.4301,25.0298,9.05647,0.513342,0.154003,-0.396452,0.716479,1.11995,0.716479,0.874771
15,553.291,1,21.2146,25.2118,9.59882,0.487675,0.146302,-0.402297,0.698337,1.09159,0.698337,0.852622
16,539.364,1,21.5427,25.5078,9.50234,0.463291,0.138987,-0.417905,0.680655,1.06395,0.680655,0.831033
17,544.033,1,21.7059,25.1491,9.40325,0.440127,0.132038,-0.421093,0.66342,1.09742,0.66342,0.809991
18,531.378,1,21.8803,25.6909,10.3284,0.41812,0.125436,-0.421361,0.646622,1.11979,0.646622,0.789481
19,534.029,1,21.9304,26.2556,10.5524,0.397214,0.119164,-0.430967,0.630249,1.3183,0.630249,0.769491
20,529.239,1,21.4271,26.3804,11.3796,0.62273,0.115876,-0.405964,0.614291,1.47192,0.614291,0.7653
21,524.309,1,21.6773,25.6025,11.4648,0.71343,0.113789,-0.411141,0.598737,1.43697,0.598737,0.745922
22,508.992,1,22.0593,25.6413,11.5495,0.677759,0.1081,-0.432987,0.583577,1.52219,0.583577,0.727035
23,513.501,1,21.9693,25.0841,11.9499,0.643871,0.102695,-0.433851,0.5688,1.51247,0.5688,0.750112
24,493.929,1,21.5082,25.7897,12.3458,0.611677,0.0975602,-0.406974,0.554398,1.69079,0.554398,0.731118
25,494.822,1,21.7791,26.1921,12.6073,0.581094,0.0926822,-0.416908,0.54036,1.70964,0.54036,0.712606
26,494.446,1,21.5226,26.4578,12.1569,0.796704,0.0880608,-0.412114,0.526678,1.66635,0.526678,0.694563
