parameter,value
Cl_pop,13.5158174731667
V1_pop,25.3956910746897
beta_V1_ANTU_1,-0.252326517282051
beta_V1_LMP_1,-0.00735657343006135
beta_V1_logtCLCRMLMIN,-1.62429218844813
beta_V1_logtPROGDL,-0.958006462506908
Q_pop,23.4
beta_Q_LMP_1,0.855335103737724
beta_Q_logtAGEA,1.5052756425072
beta_Q_logtALBGDL,17.633042152249
beta_Q_logtPROGDL,-17.5144919134996
V2_pop,2.68514690102739
beta_V2_SEXF_1,4.53739859062102
beta_V2_logtHCM,34.9058136763424
omega_Cl,0.258902220104461
omega_V1,0.130446784056851
omega_Q,6.8657801836184e-8
omega_V2,5.58881343710821e-8
a,1.43606571996496
b,0.040600160574246
