parameter,value
Cl_pop,13.4760442032537
beta_Cl_logtSCM2,-0.585350379081962
V1_pop,25.2274370036378
beta_V1_ANTU_1,-0.2150338041034
beta_V1_logtCLCRMLMIN,-3.05944707340001
beta_V1_logtPROGDL,-2.04512616777705
Q_pop,23.4
beta_Q_LMP_1,0.969675388161097
beta_Q_logtAGEA,1.40049567715939
beta_Q_logtALBGDL,17.9209306394784
beta_Q_logtPROGDL,-17.8117973399945
V2_pop,3.21332464705279
beta_V2_SEXF_1,4.21474537006156
beta_V2_logtHCM,32.8023112742368
omega_Cl,0.270927494945958
omega_V1,0.329369949005928
omega_Q,4.95788750753217e-8
omega_V2,1.65453172482547e-8
a,1.43078620616688
b,0.0417281342342909
