time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-40,0,0,0,0,0,0,0,0,0,0,0,All
-39.8076,82.0852,39.2898,52.7255,62.0453,70.0112,77.9201,85.9911,94.9458,105.685,123.708,164.278,All
-39.6151,107.747,59.0776,76.1658,86.6626,95.3953,103.583,112.068,121.428,133.213,148.986,183.942,All
-39.4227,87.6479,38.8184,55.2713,66.1389,75.3432,83.4998,92.1657,101.489,113.27,131.598,166.277,All
-39.2303,67.193,23.8449,38.5051,47.3294,55.7429,63.5645,71.1484,80.4784,92.0859,108.29,138.568,All
-39.0378,58.4717,19.1591,31.7804,40.0432,47.6962,54.9407,62.0384,71.0105,81.5826,95.7353,122.783,All
-38.8454,52.6124,15.6023,27.419,35.2456,42.3441,49.2536,56.0922,63.8578,73.8655,86.737,111.234,All
-38.6529,47.9393,12.9619,23.9951,31.2281,38.0177,44.7998,51.0383,58.5709,67.6329,79.8394,101.945,All
-38.4605,44.1179,10.4726,20.8019,27.9582,34.589,40.8477,47.039,54.0445,62.5078,73.9372,95.1994,All
-38.2681,40.7366,8.72682,18.2414,25.2407,31.6007,37.4751,43.5418,50.2975,58.2495,69.1231,88.537,All
-38.0756,37.6701,7.27502,16.0688,22.9127,28.9426,34.7481,40.6438,46.9971,54.434,65.1085,83.7608,All
-37.8832,35.0021,6.01094,14.1528,20.8261,26.4601,32.3774,38.054,44.2513,51.3286,61.7105,79.0472,All
-37.6908,32.7953,5.15379,12.5703,18.9799,24.4305,30.1439,35.7423,41.7791,48.8229,58.7326,75.5176,All
-37.4983,30.8219,4.37259,11.214,17.3142,22.7157,28.2124,33.6716,39.4974,46.3997,56.0239,72.3833,All
-37.3059,29.136,3.78424,10.0346,15.7896,21.0764,26.3903,31.9245,37.5466,44.2016,53.7426,69.4904,All
-37.1135,27.5654,3.28394,9.04362,14.4918,19.5889,24.7009,30.2293,35.7534,42.3053,51.5245,67.2752,All
-36.921,26.1659,2.89543,8.17214,13.258,18.3408,23.2344,28.7443,34.1175,40.5319,49.4217,65.1745,All
-36.7286,24.7266,2.56094,7.44071,12.2384,17.206,22.0147,27.2889,32.6112,38.9659,47.6814,63.2684,All
-36.5361,23.4271,2.27813,6.7407,11.3683,16.0679,20.9407,26.077,31.2165,37.6383,46.0486,61.5067,All
-36.3437,22.2885,2.03582,6.15244,10.5622,15.0715,19.7758,24.8058,30.0163,36.258,44.4977,59.9758,All
-36.1513,21.2523,1.82068,5.63443,9.802,14.1549,18.7643,23.6664,28.8613,35.1076,43.2094,58.6467,All
