pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.32402,0.165427,-2.55194,0.0177824,-1.6325,0.0875682,All
-0.880724,0.716851,-2.35824,0.0237099,-1.21378,0.291894,All
-0.437428,0.46871,-2.16454,0.0296373,-0.795055,0.554599,All
0.00586878,0.165427,-1.97084,0.0652021,-0.376334,0.437841,All
0.449165,0.46871,-1.77714,0.0829845,0.0423876,0.175136,All
0.892462,0.192998,-1.58344,0.171897,0.461109,0.46703,All
1.33576,0.0827136,-1.38974,0.106694,0.87983,0.291894,All
1.77906,0.0827136,-1.19604,0.195606,1.29855,0.0875682,All
2.22235,0.0275712,-1.00234,0.207461,1.71727,0.116758,All
2.66565,0.110285,-0.808645,0.278591,2.13599,0.116758,All
,,-0.614945,0.391213,,,All
,,-0.421245,0.34972,,,All
,,-0.227546,0.426778,,,All
,,-0.0338461,0.391213,,,All
,,0.159854,0.438632,,,All
,,0.353553,0.414923,,,All
,,0.547253,0.337866,,,All
,,0.740953,0.337866,,,All
,,0.934652,0.189679,,,All
,,1.12835,0.142259,,,All
,,1.32205,0.183751,,,All
,,1.51575,0.142259,,,All
,,1.70945,0.165969,,,All
,,1.90315,0.100767,,,All
,,2.09685,0.0652021,,,All
,,2.29055,0.0177824,,,All
,,2.48425,0.0237099,,,All
,,2.67795,0.0118549,,,All
,,2.87165,0.0118549,,,All
,,3.06535,0.0118549,,,All
