parameter,value,se_sa,rse_sa
Cl_pop,19.9436513552197,3.9575306148378,19.8435609625818
beta_Cl_tSCRMGDL,-0.398602511803443,0.183332595273317,45.9938384341444
V1_pop,23.053423165998,9.01131668661981,39.0888442975827
Q_pop,23.4,,
V2_pop,13.8177708608119,10.1348876336033,73.3467629163433
omega_Cl,0.222631650749788,0.0444391490391654,19.9608406484439
omega_V1,0.257321776945832,0.40711875874427,158.213876639742
omega_Q,1.03866213957629,1.60682623346764,154.701531156525
omega_V2,0.839984456093547,0.296023019007733,35.2414877275735
a,1.9343933892243,0.242502859271305,12.5363775859754
