pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.0839677,0.839668,-4.14928,0.00611456,-0.992292,0.152135,All
-0.0548557,0.419834,-3.77374,0.00917185,-0.751278,0.304269,All
-0.0257436,1.67934,-3.39819,0.00305728,-0.510263,0.253558,All
0.00336842,1.67934,-3.02265,0.00611456,-0.269249,0.152135,All
0.0324805,8.39668,-2.6471,0.021401,-0.0282341,2.07917,All
0.0615925,15.5339,-2.27156,0.00611456,0.21278,0.862097,All
0.0907045,5.87768,-1.89601,0.0244583,0.453795,0.405693,All
0.119817,1.2595,-1.52047,0.0366874,0.694809,0.253558,All
0.148929,1.2595,-1.14492,0.0611456,0.935824,0,All
0.178041,0.839668,-0.769376,0.125349,1.17684,0.101423,All
,,-0.393831,0.195666,,,All
,,-0.0182854,1.58061,,,All
,,0.35726,0.24764,,,All
,,0.732805,0.171208,,,All
,,1.10835,0.10089,,,All
,,1.4839,0.0397447,,,All
,,1.85944,0.0397447,,,All
,,2.23499,0.0122291,,,All
,,2.61053,0.0122291,,,All
,,2.98608,0.00305728,,,All
,,3.36162,0.0122291,,,All
,,3.73717,0.00917185,,,All
,,4.11271,0,,,All
,,4.48826,0.00917185,,,All
,,4.8638,0,,,All
,,5.23935,0.00917185,,,All
,,5.61489,0.00611456,,,All
,,5.99044,0,,,All
,,6.36599,0,,,All
,,6.74153,0.00305728,,,All
