parameter,value
Cl_pop,13.4872147706568
V1_pop,24.4099884120018
beta_V1_logtCLCRMLMIN,-2.92656744233874
beta_V1_logtPROGDL,-2.25644240033716
Q_pop,23.4
beta_Q_LMP_1,0.846937486511082
beta_Q_logtAGEA,1.36847491370994
beta_Q_logtALBGDL,17.0091715893639
beta_Q_logtPROGDL,-16.3851514267313
V2_pop,4.13794931561684
beta_V2_SEXF_1,4.07855705645566
beta_V2_logtHCM,33.2660007947237
beta_V2_logtRAN,0.176874386548811
omega_Cl,0.258974443259427
omega_V1,0.349339317545754
omega_Q,2.05116526909662e-8
omega_V2,9.29579452997147e-8
a,1.40992205598001
b,0.0394696712522128
