time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
0.3333,-0.0254782,0.3333,-0.0485782,0.3333,-0.0247848,2.11091,-0.0361976,1.36104,-0.0721005,2.11091,-0.021426,All
0.355099,-0.0269383,0.355099,-0.0348478,0.355099,-0.0249811,2.27374,-0.0361972,1.48081,-0.0726248,2.27374,-0.0214532,All
0.378324,-0.0284938,0.378324,-0.0202194,0.378324,-0.0251901,2.44912,-0.0361969,1.61113,-0.0731952,2.44912,-0.0214824,All
0.403068,-0.0301511,0.403068,-0.00463425,0.403068,-0.0254129,2.63804,-0.0361862,1.75291,-0.0738637,2.63804,-0.0215193,All
0.42943,-0.0314525,0.42943,0.00617915,0.42943,-0.0255794,2.84153,-0.0361667,1.90717,-0.0746789,2.84153,-0.0215631,All
0.457516,-0.0323093,0.457516,0.0110924,0.457516,-0.025676,3.06071,-0.036143,2.075,-0.0756493,3.06071,-0.0216118,All
0.484968,-0.0331468,0.484968,0.0158947,0.484968,-0.0257705,3.2968,-0.0361067,2.2576,-0.0767051,3.2968,-0.0216702,All
0.487439,-0.0332222,0.487439,0.016327,0.487439,-0.025779,3.55111,-0.0360596,2.45628,-0.0779454,3.55111,-0.0217377,All
0.519319,-0.0341947,0.519319,0.0219039,0.519319,-0.0258887,3.80262,-0.0360053,2.67243,-0.0794249,3.80262,-0.0218093,All
0.553285,-0.0352309,0.553285,0.0278456,0.553285,-0.0260056,3.82503,-0.0360001,2.90761,-0.0810345,3.82503,-0.021816,All
0.589472,-0.036151,0.589472,0.0321194,0.589472,-0.0261026,4.12007,-0.0359309,3.16348,-0.082883,4.12007,-0.0219041,All
0.628025,-0.0361786,0.628025,0.0260172,0.628025,-0.0260632,4.43788,-0.0358563,3.18043,-0.083013,4.43788,-0.0219991,All
0.636636,-0.0361847,0.636636,0.0246543,0.636636,-0.0260544,4.7802,-0.0357732,3.44187,-0.0850177,4.7802,-0.0221053,All
0.6691,-0.036208,0.6691,0.0195159,0.6691,-0.0260211,5.14893,-0.0356883,3.74476,-0.0873401,5.14893,-0.0222212,All
0.712862,-0.0362393,0.712862,0.0125894,0.712862,-0.0259764,5.49433,-0.0356111,4.07431,-0.0899254,5.49433,-0.0223295,All
0.759486,-0.0361947,0.759486,0.00478314,0.759486,-0.0259179,5.5461,-0.0356009,4.43285,-0.092776,5.5461,-0.0223455,All
0.788304,-0.0359784,0.788304,-0.00107464,0.788304,-0.0258556,5.9739,-0.0355266,4.82295,-0.095843,5.9739,-0.022475,All
0.809159,-0.0358219,0.809159,-0.00531374,0.809159,-0.0258106,6.43471,-0.0354779,4.99982,-0.0972017,6.43471,-0.0226052,All
0.862081,-0.0354824,0.862081,-0.0132003,0.862081,-0.0257094,6.93106,-0.0354633,5.24738,-0.0990493,6.93106,-0.022733,All
0.918464,-0.0351724,0.918464,-0.0190373,0.918464,-0.0256134,7.18604,-0.0354826,5.70916,-0.102255,7.18604,-0.0227891,All
0.939972,-0.0350541,0.939972,-0.0212639,0.939972,-0.0255767,7.46569,-0.0355245,6.21157,-0.105495,7.46569,-0.0228428,All
0.978535,-0.0348421,0.978535,-0.0252561,0.978535,-0.025511,8.04157,-0.0356107,6.7582,-0.10817,8.04157,-0.0229534,All
1.04253,-0.0347288,1.04253,-0.0231318,1.04253,-0.0254499,8.66186,-0.0357159,6.81921,-0.108443,8.66186,-0.0230672,All
1.09164,-0.0347342,1.09164,-0.0181141,1.09164,-0.0254215,8.87775,-0.0357712,7.35293,-0.110723,8.87775,-0.0230985,All
1.11072,-0.0347363,1.11072,-0.0161644,1.11072,-0.0254105,9.33001,-0.0358996,8,-0.11176,9.33001,-0.0231564,All
1.18337,-0.0347444,1.18337,-0.00874124,1.18337,-0.0253686,10.0497,-0.0361162,8.6386,-0.111998,10.0497,-0.0232373,All
1.24331,-0.0347511,1.24331,-0.00261608,1.24331,-0.0253339,10.5695,-0.0362796,8.70401,-0.111967,10.5695,-0.0232863,All
1.26076,-0.034753,1.26076,-0.000832587,1.26076,-0.0253238,10.8249,-0.0363595,9.46998,-0.110457,10.8249,-0.0233096,All
1.34322,-0.0347621,1.34322,0.00759332,1.34322,-0.0252762,11.6599,-0.0366025,10.3034,-0.107465,11.6599,-0.0233709,All
1.39498,-0.0347679,1.39498,0.0128819,1.39498,-0.0252463,12.2612,-0.036748,10.458,-0.106725,12.2612,-0.0234095,All
1.43107,-0.0347719,1.43107,0.0165703,1.43107,-0.0252255,12.5593,-0.0368113,11.2101,-0.102389,12.5593,-0.0234279,All
1.52467,-0.0348586,1.52467,0.028437,1.52467,-0.0251855,13.528,-0.0369233,12.1966,-0.0953338,13.528,-0.0234843,All
1.54664,-0.0349291,1.54664,0.0327336,1.54664,-0.0251855,13.9529,-0.0369479,12.2774,-0.0947123,13.9529,-0.0235084,All
1.62439,-0.0351783,1.62439,0.0479342,1.62439,-0.0251852,14.5716,-0.0369666,13.2699,-0.0860293,14.5716,-0.0235429,All
1.69831,-0.0354152,1.69831,0.062388,1.69831,-0.0251849,15.6446,-0.0369125,14.0968,-0.0782603,15.6446,-0.0236007,All
1.73063,-0.0355188,1.73063,0.0687066,1.73063,-0.0251848,15.6955,-0.0369075,14.4376,-0.0747455,15.6955,-0.0236034,All
1.84382,-0.0358833,1.84382,0.0891194,1.84382,-0.0251805,16.9062,-0.0367289,15.7082,-0.0616182,16.9062,-0.0236662,All
1.84998,-0.0359002,1.84998,0.0900153,1.84998,-0.0251795,17.3363,-0.0366559,15.9162,-0.0594036,17.3363,-0.0236884,All
1.96441,-0.0362154,1.96441,0.106653,1.96441,-0.0251597,18.2103,-0.0365009,17.0905,-0.0469207,18.2103,-0.0237334,All
2.00165,-0.0363127,2.00165,0.111709,2.00165,-0.0251519,19.028,-0.0363246,17.7355,-0.040076,19.028,-0.0237755,All
2.09289,-0.0362742,2.09289,0.105111,2.09289,-0.0250615,19.615,-0.0361931,18.5945,-0.0311046,19.615,-0.0238061,All
2.15332,-0.0362487,2.15332,0.100741,2.15332,-0.0250016,20.7197,-0.0359503,19.5549,-0.021186,20.7197,-0.0238649,All
2.22977,-0.0362165,2.22977,0.0952126,2.22977,-0.0249258,21.128,-0.0358629,20.2309,-0.0143924,21.128,-0.023887,All
2.30498,-0.0361848,2.30498,0.0897739,2.30498,-0.0248513,22.4114,-0.0356388,21.3743,-0.00333035,22.4114,-0.0239603,All
2.37561,-0.036155,2.37561,0.084667,2.37561,-0.0247813,22.7578,-0.0355876,22.0112,0.00262725,22.7578,-0.0239808,All
2.45665,-0.0361208,2.45665,0.0788065,2.45665,-0.024701,24.1031,-0.0353888,23.1937,0.0130833,24.1031,-0.0240604,All
2.53098,-0.0360894,2.53098,0.0734316,2.53098,-0.0246273,24.5132,-0.0353332,23.9482,0.0192902,24.5132,-0.024085,All
2.60832,-0.0360568,2.60832,0.0678391,2.60832,-0.0245507,25.7948,-0.0352241,25.0131,0.0273421,25.7948,-0.0241664,All
2.69652,-0.0360196,2.69652,0.0614614,2.69652,-0.0244633,26.4041,-0.0351865,26.0557,0.0344362,26.4041,-0.0242061,All
2.75999,-0.0359929,2.75999,0.0568717,2.75999,-0.0244004,27.4865,-0.035152,26.8325,0.0391518,27.4865,-0.0242787,All
2.87288,-0.0359452,2.87288,0.0487083,2.87288,-0.0242885,28.4408,-0.0351284,28.3487,0.0464272,28.4408,-0.024343,All
2.91166,-0.0359289,2.91166,0.0459042,2.91166,-0.02425,29.1783,-0.0351265,28.6519,0.0477816,29.1783,-0.0243938,All
3.06078,-0.035866,3.06078,0.0351211,3.06078,-0.0241022,30.6346,-0.0351676,30.4713,0.0528854,30.6346,-0.0244965,All
3.06332,-0.0358649,3.06332,0.0349368,3.06332,-0.0240997,30.87,-0.0351789,30.8434,0.0532654,30.87,-0.0245133,All
3.21499,-0.0358009,3.21499,0.0239694,3.21499,-0.0239494,32.5617,-0.0352599,32.2907,0.0539127,32.5617,-0.0246343,All
3.26096,-0.0357813,3.26096,0.0197027,3.26096,-0.023903,32.9976,-0.0352808,33.5576,0.0534456,32.9976,-0.0246655,All
3.36666,-0.0357537,3.36666,0.00321968,3.36666,-0.0237937,34.2534,-0.0353685,34.1101,0.0525638,34.2534,-0.0247563,All
3.47424,-0.0357685,3.47424,-0.0130072,3.47424,-0.0236914,35.5429,-0.0354785,35.9294,0.0483635,35.5429,-0.0248502,All
3.51833,-0.0357922,3.51833,-0.0182952,3.51833,-0.0236562,35.9451,-0.0355172,36.5108,0.0465777,35.9451,-0.0248794,All
3.67,-0.0359592,3.67,-0.0299021,3.67,-0.0235676,37.6368,-0.035685,37.7488,0.0416838,37.6368,-0.025002,All
3.70147,-0.0359939,3.70147,-0.0323107,3.70147,-0.0235492,38.2846,-0.0357492,39.5682,0.0340125,38.2846,-0.025049,All
3.82166,-0.0361262,3.82166,-0.041509,3.82166,-0.023479,39.3285,-0.0358563,39.7238,0.0332654,39.3285,-0.0251238,All
3.94356,-0.0362604,3.94356,-0.0508374,3.94356,-0.0234079,41.0202,-0.0360286,41.3876,0.0247139,41.0202,-0.0252431,All
3.97333,-0.0362932,3.97333,-0.053116,3.97333,-0.0233905,41.2377,-0.0360505,43.207,0.0151117,41.2377,-0.0252583,All
4.125,-0.0364602,4.125,-0.0647229,4.125,-0.0233019,42.7119,-0.0361872,43.2195,0.0150437,42.7119,-0.0253589,All
4.20148,-0.0365444,4.20148,-0.0705759,4.20148,-0.0232573,44.4036,-0.0363336,45.0264,0.00531524,44.4036,-0.0254722,All
4.27667,-0.0366271,4.27667,-0.0763298,4.27667,-0.0232134,44.4186,-0.0363349,46.8458,-0.00415944,44.4186,-0.0254732,All
4.42834,-0.0367941,4.42834,-0.0879368,4.42834,-0.0231248,46.0954,-0.0364486,47.0229,-0.00490233,46.0954,-0.0255803,All
4.47627,-0.0368469,4.47627,-0.0916053,4.47627,-0.0230968,47.7871,-0.0365298,48.6652,-0.0117908,47.7871,-0.0256832,All
4.58,-0.0369611,4.58,-0.0995437,4.58,-0.0230363,47.8449,-0.036532,50.4846,-0.0194221,47.8449,-0.0256866,All
4.73167,-0.0371281,4.73167,-0.111151,4.73167,-0.0229477,49.4788,-0.0365606,51.161,-0.0222593,49.4788,-0.025778,All
4.76904,-0.0371692,4.76904,-0.11401,4.76904,-0.0229259,51.1705,-0.0365828,52.304,-0.0254995,51.1705,-0.0258714,All
4.88334,-0.0372951,4.88334,-0.122758,4.88334,-0.0228591,51.5355,-0.0365783,54.1233,-0.0289256,51.5355,-0.0258899,All
5.03501,-0.037462,5.03501,-0.134364,5.03501,-0.0227706,52.8622,-0.0365303,55.6632,-0.0300204,52.8622,-0.0259514,All
5.08095,-0.0375126,5.08095,-0.13788,5.08095,-0.0227438,54.5539,-0.0364691,55.9427,-0.0302192,54.5539,-0.0260298,All
5.18668,-0.037629,5.18668,-0.145971,5.18668,-0.022682,55.5108,-0.0364345,57.7621,-0.0303893,55.5108,-0.0260742,All
5.33834,-0.0373796,5.33834,-0.154453,5.33834,-0.0225362,56.2456,-0.0364079,59.5815,-0.0287361,56.2456,-0.0261082,All
5.41326,-0.03701,5.41326,-0.157557,5.41326,-0.022428,57.9373,-0.036296,60.5617,-0.0272112,57.9373,-0.0261766,All
5.49001,-0.0366314,5.49001,-0.160737,5.49001,-0.0223173,59.629,-0.0361527,61.4009,-0.0253257,59.629,-0.0262385,All
5.64168,-0.0355105,5.64168,-0.167145,5.64168,-0.0220378,59.7926,-0.0361348,63.2203,-0.0212382,59.7926,-0.0262436,All
5.76731,-0.0345603,5.76731,-0.17246,5.76731,-0.0218028,61.3207,-0.0359682,65.0397,-0.0168405,61.3207,-0.0262912,All
5.79335,-0.0343633,5.79335,-0.173562,5.79335,-0.0217541,63.0124,-0.0357765,65.8912,-0.0141044,63.0124,-0.0263422,All
5.94502,-0.0331194,5.94502,-0.178459,5.94502,-0.0214507,64.4048,-0.0355872,66.8591,-0.0109376,64.4048,-0.0263766,All
6.09668,-0.0318407,6.09668,-0.182814,6.09668,-0.0211402,64.7042,-0.0355465,68.6785,-0.00436758,64.7042,-0.026384,All
6.14451,-0.0314375,6.14451,-0.184188,6.14451,-0.0210423,66.3959,-0.0352889,70.4978,0.00269952,66.3959,-0.0264187,All
6.24835,-0.0305621,6.24835,-0.187169,6.24835,-0.0208297,68.0876,-0.0349978,71.6897,0.00746665,68.0876,-0.0264441,All
6.40002,-0.0292835,6.40002,-0.191524,6.40002,-0.0205193,69.3728,-0.0347712,72.3172,0.0099766,69.3728,-0.0264618,All
6.54639,-0.0282588,6.54639,-0.194211,6.54639,-0.0202501,69.7793,-0.0346995,74.1366,0.0172537,69.7793,-0.0264674,All
6.55169,-0.028238,6.55169,-0.19419,6.55169,-0.0202427,71.471,-0.0343598,75.956,0.0245308,71.471,-0.0264781,All
6.70336,-0.0276434,6.70336,-0.193589,6.70336,-0.0200316,73.1627,-0.0339937,77.7754,0.0318078,73.1627,-0.0264802,All
