parameter,value
Cl_pop,13.5413943417718
V1_pop,26.2930976909511
beta_V1_ANTU_1,-0.249296208337552
beta_V1_logtCLCRMLMIN,-3.01365269136874
beta_V1_logtPROGDL,-1.97873953020145
Q_pop,23.4
beta_Q_LMP_1,0.944958801347854
beta_Q_logtAGEA,1.37161168841829
beta_Q_logtALBGDL,18.4501061014336
beta_Q_logtPROGDL,-18.3808937540832
V2_pop,2.16879763300094
beta_V2_SEXF_1,5.14145333561158
beta_V2_logtCLCRMLMIN,-0.916896829098411
beta_V2_logtHCM,42.9747685786225
beta_V2_logtRAL,0.258548602068139
omega_Cl,0.261187122746027
omega_V1,0.33118170144256
omega_Q,2.46315123358269e-8
omega_V2,4.00909835950353e-8
a,1.32024745428582
b,0.04430003505927
