parameter,value
Cl_pop,13.5309075475296
V1_pop,26.1979243358975
beta_V1_ANTU_1,-0.267348242276677
beta_V1_logtCLCRMLMIN,-3.12528372818718
beta_V1_logtPROGDL,-1.96423806343353
Q_pop,23.4
beta_Q_LMP_1,0.939178953977614
beta_Q_logtAGEA,1.6101113615552
beta_Q_logtALBGDL,18.8770877998174
beta_Q_logtPROGDL,-18.5559870384354
beta_Q_logtSCM2,0.237428500661899
V2_pop,2.35792449140152
beta_V2_SEXF_1,4.91379562079619
beta_V2_logtHCM,39.8148274903335
beta_V2_logtRAL,0.196632281404033
omega_Cl,0.260277741014742
omega_V1,0.33055882846939
omega_Q,5.92364910283124e-8
omega_V2,1.81316910711066e-8
a,1.33304166321293
b,0.0440059034487278
