iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,614.667,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,562.1,1,18.7588,31.8826,12.5735,0.687046,0.172469,0.671184,0.956579,0.88374,1.06403
3,541.472,1,18.6469,31.4883,12.0818,0.723926,0.147323,0.670244,0.986374,0.879536,1.09712
4,520.752,1,18.1911,31.1794,13.1261,0.63658,0.127479,0.665924,1.00411,0.875554,1.1924
5,510.323,1,18.2075,31.1939,13.0059,0.763309,0.108852,0.666258,1.12583,0.881712,1.32383
6,504.428,1,18.1025,30.8831,12.9844,0.783381,0.102908,0.670569,1.02011,0.88566,1.43586
7,497.586,1,18.2009,30.9065,10.1247,0.783259,0.0970931,0.664614,1.04333,0.902872,1.3859
8,491.364,1,18.2306,32.2792,8.91847,0.790787,0.092271,0.654468,1.08541,0.904147,1.41292
9,488.687,1,18.1872,32.5011,10.2885,0.79074,0.0918764,0.658136,1.06079,0.885696,1.26114
10,486.519,1,18.3158,31.8834,10.9248,0.751256,0.0923974,0.669684,0.949735,0.947339,1.34366
11,486.306,1,18.4727,32.6778,10.7887,0.751237,0.0919651,0.658819,1.05596,0.904983,1.36597
12,482.256,1,18.2826,32.2694,12.392,0.775963,0.0878372,0.671137,1.01608,0.909738,1.33305
13,480.565,1,18.3707,32.4935,12.8755,0.864901,0.0840307,0.662621,0.972885,0.876523,1.35056
14,480.031,1,18.2651,31.9649,11.6542,0.864857,0.0819606,0.660717,1.07744,0.867272,1.38942
15,478.265,1,18.2457,32.2505,12.1872,0.813728,0.0828133,0.664706,1.03309,0.883117,1.44374
16,478.955,1,18.2863,32.4087,14.2948,0.878036,0.0803459,0.664674,1.05844,0.878632,1.39373
17,475.011,1,18.2574,33.0127,13.4622,0.931308,0.0746658,0.664205,1.14609,0.863462,1.33922
18,481.347,1,18.2082,32.9513,11.522,0.963645,0.0773376,0.672508,1.14645,0.848921,1.32763
19,483.362,1,18.2917,32.6023,11.4441,0.884818,0.0797044,0.669838,1.21572,0.880059,1.58951
20,478.265,1,18.1475,32.4001,13.414,0.74736,0.0812473,0.669294,1.36168,0.878743,1.57305
21,479.041,1,18.2377,32.2336,13.3058,0.734397,0.0840607,0.664313,1.24191,0.88954,1.52784
22,480.45,1,18.1572,31.8863,11.4775,0.831453,0.0807293,0.657875,1.08501,0.893274,1.63663
23,477.79,1,18.1379,31.8773,11.773,0.938627,0.074575,0.654638,1.02246,0.902027,1.59144
24,476.5,1,18.2402,31.9985,11.783,0.835139,0.0784401,0.65921,1.06304,0.899528,1.65714
25,477.565,1,18.2389,31.4968,11.3719,0.910938,0.0752786,0.658467,1.16052,0.915126,1.5223
26,470.939,1,18.2792,32.1019,11.3425,0.874752,0.0733909,0.659823,1.11174,0.879147,1.53443
27,472.797,1,18.3041,32.1938,12.5384,0.820626,0.0765559,0.658795,1.22602,0.873945,1.4957
28,473.182,1,18.2705,31.3329,13.4588,0.786123,0.0777798,0.661785,1.43261,0.875893,1.33809
29,472.817,1,18.2545,31.438,13.6645,0.786115,0.077681,0.664748,1.3965,0.866235,1.34945
30,475.824,1,18.2056,32.0021,13.0872,0.786198,0.0794447,0.662577,1.42656,0.877419,1.30154
31,472.46,1,18.2801,30.925,12.9797,0.887505,0.0743689,0.658773,1.23256,0.915151,1.2431
32,474.796,1,18.1218,31.6748,14.3182,0.967025,0.0716987,0.662754,1.16695,0.894668,1.33125
33,473.275,1,18.2963,32.1804,13.6824,0.937528,0.0728263,0.659247,1.1698,0.894398,1.30376
34,465.773,1,18.3745,32.7167,14.0731,0.787274,0.0780142,0.666187,1.06778,0.877009,1.1824
35,466.749,1,18.4249,32.7597,15.6717,0.883151,0.0731412,0.662332,1.14176,0.881334,1.2015
36,465.574,1,18.2712,32.5472,14.2786,0.899914,0.072341,0.658449,0.949438,0.88307,1.29167
37,474.483,1,18.2385,33.1311,14.2858,0.924769,0.0762638,0.667742,0.999403,0.896756,1.27233
38,471.898,1,18.3435,32.7427,14.1594,0.867525,0.0785073,0.664116,0.945041,0.891542,1.27723
39,473.952,1,18.4521,32.0945,14.6765,0.954621,0.0773118,0.662572,0.874698,0.896498,1.2223
40,473.772,1,18.1678,32.3545,12.9637,1.00475,0.073121,0.663645,0.934649,0.893301,1.19379
41,471.546,1,18.3091,32.9646,12.7481,0.958077,0.0736484,0.654498,0.966606,0.913663,1.22925
42,468.409,1,18.286,32.7317,11.9821,0.938634,0.072894,0.65985,0.954925,0.910676,1.19855
43,472.786,1,18.2373,32.5264,13.127,1.02827,0.0694887,0.660193,1.04694,0.919412,1.25103
44,469.36,1,18.3037,31.9542,14.4731,1.09494,0.0636477,0.66393,1.1308,0.898114,1.21912
45,469.552,1,18.3539,32.5837,13.6359,1.12464,0.0618977,0.665832,1.07479,0.902482,1.31361
