Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
4.13445,0,9.0574,0,1.24713,0.00666667,1.53325,0.00666667,All
8.44922,0.00666667,14.3865,0.00666667,3.25995,0.0133333,2.07969,0.0133333,All
8.53491,0.0133333,14.5295,0.0133333,4.32221,0.02,2.29447,0.02,All
8.54041,0.02,14.562,0.02,4.37356,0.0266667,2.47019,0.0266667,All
8.58335,0.0266667,14.5687,0.0266667,4.41183,0.0333333,2.62486,0.0333333,All
8.62052,0.0333333,15.2299,0.0333333,4.48233,0.04,2.72294,0.04,All
8.71706,0.04,15.3657,0.04,4.54433,0.0466667,2.76029,0.0466667,All
8.74408,0.0466667,15.9143,0.0466667,4.74929,0.0533333,2.78215,0.0533333,All
8.82819,0.0533333,16.0429,0.0533333,4.75479,0.06,2.84696,0.06,All
8.95596,0.06,16.3665,0.06,5.65081,0.0666667,2.84707,0.0666667,All
9.06274,0.0666667,16.4511,0.0666667,6.02258,0.0733333,2.87706,0.0733333,All
9.10228,0.0733333,16.527,0.0733333,6.03869,0.08,3.12972,0.08,All
9.56466,0.08,16.8194,0.08,6.15152,0.0866667,3.24267,0.0866667,All
9.59035,0.0866667,17.1057,0.0866667,6.21264,0.0933333,3.28006,0.0933333,All
9.62255,0.0933333,17.1443,0.0933333,6.37619,0.1,3.35364,0.1,All
9.68128,0.1,17.9607,0.1,6.59828,0.106667,3.42951,0.106667,All
9.6831,0.106667,18.0708,0.106667,6.60977,0.113333,3.55622,0.113333,All
9.70631,0.113333,18.1088,0.113333,6.65827,0.12,3.59258,0.12,All
9.78478,0.12,18.3483,0.12,7.63489,0.126667,3.74228,0.126667,All
9.85538,0.126667,18.5741,0.126667,8.16903,0.133333,3.79477,0.133333,All
9.88122,0.133333,18.7952,0.133333,8.39474,0.14,3.95465,0.14,All
9.9282,0.14,18.8002,0.14,8.44152,0.146667,4.26992,0.146667,All
9.94356,0.146667,18.9312,0.146667,8.77115,0.153333,4.53512,0.153333,All
10.0292,0.153333,19.034,0.153333,8.88661,0.16,4.56532,0.16,All
10.0937,0.16,19.0513,0.16,9.09756,0.166667,4.70407,0.166667,All
10.109,0.166667,19.0695,0.166667,9.33058,0.173333,4.73845,0.173333,All
10.1334,0.173333,19.1582,0.173333,10.3104,0.18,4.74503,0.18,All
10.1792,0.18,19.2842,0.18,10.3831,0.186667,4.74634,0.186667,All
10.1819,0.186667,19.5218,0.186667,10.4835,0.193333,4.88239,0.193333,All
10.2669,0.193333,19.5662,0.193333,10.9133,0.2,4.94988,0.2,All
10.3115,0.2,19.6964,0.2,12.2639,0.206667,5.06093,0.206667,All
10.3289,0.206667,19.8189,0.206667,12.2686,0.213333,5.18895,0.213333,All
10.4028,0.213333,19.82,0.213333,12.6227,0.22,5.19645,0.22,All
10.4481,0.22,19.993,0.22,12.6277,0.226667,5.21211,0.226667,All
10.4698,0.226667,20.2417,0.226667,12.6903,0.233333,5.2649,0.233333,All
10.4794,0.233333,20.3286,0.233333,12.7918,0.24,5.3169,0.24,All
10.6432,0.24,20.5969,0.24,13.0256,0.246667,5.36249,0.246667,All
10.6789,0.246667,21.0026,0.246667,13.3213,0.253333,5.42551,0.253333,All
10.7468,0.253333,21.0069,0.253333,13.6526,0.26,5.51592,0.26,All
10.7783,0.26,21.1416,0.26,13.7476,0.266667,5.66138,0.266667,All
10.828,0.266667,21.1622,0.266667,14.2724,0.273333,5.69799,0.273333,All
10.8551,0.273333,21.1655,0.273333,14.4821,0.28,6.24224,0.28,All
10.9134,0.28,21.2095,0.28,14.5822,0.286667,6.25179,0.286667,All
10.9983,0.286667,21.2388,0.286667,15.0288,0.293333,6.37002,0.293333,All
11.002,0.293333,21.2896,0.293333,15.278,0.3,6.68108,0.3,All
11.1074,0.3,21.3009,0.3,15.7759,0.306667,6.84353,0.306667,All
11.1078,0.306667,21.3458,0.306667,16.0202,0.313333,6.96276,0.313333,All
11.1333,0.313333,21.3845,0.313333,16.6905,0.32,7.03148,0.32,All
11.2345,0.32,21.4352,0.32,16.7218,0.326667,7.16635,0.326667,All
11.33,0.326667,21.4527,0.326667,16.9574,0.333333,7.28192,0.333333,All
11.3516,0.333333,21.7066,0.333333,16.9621,0.34,7.44413,0.34,All
11.3711,0.34,21.7803,0.34,17.0285,0.346667,7.63924,0.346667,All
11.372,0.346667,21.8025,0.346667,18.0926,0.353333,7.73788,0.353333,All
