pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.52347,0.03105,-3.88528,0.00855539,-1.91225,0.059686,All
-2.12984,0.03105,-3.61688,0.0042777,-1.5027,0.0895291,All
-1.73621,0.0620999,-3.34847,0.0171108,-1.09315,0.208901,All
-1.34258,0.0620999,-3.08007,0.0042777,-0.683598,0.358116,All
-0.948951,0.1863,-2.81167,0.0128331,-0.274048,0.477488,All
-0.55532,0.34155,-2.54326,0.0299439,0.135503,0.537174,All
-0.161689,0.558899,-2.27486,0.0256662,0.545053,0.626703,All
0.231942,0.683099,-2.00646,0.0342216,0.954603,0.179058,All
0.625573,0.558899,-1.73805,0.0470547,1.36415,0.029843,All
1.0192,0.27945,-1.46965,0.0727208,1.7737,0.119372,All
,,-1.20125,0.115498,,,All
,,-0.932843,0.098387,,,All
,,-0.66444,0.243829,,,All
,,-0.396036,0.432047,,,All
,,-0.127633,0.603155,,,All
,,0.140771,0.701542,,,All
,,0.409174,0.551823,,,All
,,0.677577,0.239551,,,All
,,0.945981,0.179663,,,All
,,1.21438,0.106942,,,All
,,1.48279,0.0855539,,,All
,,1.75119,0.0684431,,,All
,,2.01959,0.0598877,,,All
,,2.288,0.0256662,,,All
,,2.5564,0.0128331,,,All
,,2.8248,0.0171108,,,All
,,3.09321,0.0128331,,,All
,,3.36161,0.0128331,,,All
,,3.63001,0.0171108,,,All
,,3.89842,0.00855539,,,All
